      Lon      Lat    Year   Stand   Patch     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
   -71.25   -32.75    1953     110       3   0.002   0.001   0.002   0.003   0.003   0.003   0.002   0.005   0.005   0.005   0.002   0.002
   -71.25   -32.75    1953     110       4   0.000   0.000   0.002   0.033   0.040   0.060   0.097   0.179   0.142   0.051   0.001   0.003
   -71.25   -32.75    1953     131       0   0.002   0.001   0.001   0.009   0.033   0.027   0.023   0.044   0.043   0.039   0.011   0.002
   -71.25   -32.75    1953     131       1   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     131       2   0.000   0.000   0.000   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.000
   -71.25   -32.75    1953     131       3   0.001   0.002   0.001   0.027   0.042   0.054   0.076   0.141   0.134   0.056   0.003   0.003
   -71.25   -32.75    1953     131       4   0.004   0.001   0.001   0.003   0.011   0.008   0.007   0.014   0.014   0.013   0.006   0.004
   -71.25   -32.75    1953     132       0   0.003   0.002   0.002   0.002   0.007   0.006   0.005   0.010   0.010   0.010   0.005   0.004
   -71.25   -32.75    1953     132       1   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     132       2   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     132       3   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     132       4   0.000   0.000   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.000
   -71.25   -32.75    1953     133       0   0.003   0.002   0.002   0.002   0.008   0.006   0.005   0.010   0.010   0.009   0.004   0.004
   -71.25   -32.75    1953     133       1   0.001   0.001   0.001   0.015   0.049   0.047   0.041   0.077   0.076   0.062   0.004   0.002
   -71.25   -32.75    1953     133       2   0.000   0.002   0.001   0.025   0.045   0.052   0.070   0.130   0.126   0.063   0.002   0.002
   -71.25   -32.75    1953     133       3   0.002   0.001   0.002   0.007   0.027   0.022   0.019   0.036   0.036   0.033   0.012   0.003
   -71.25   -32.75    1953     133       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     134       0   0.001   0.001   0.001   0.002   0.002   0.001   0.001   0.002   0.002   0.002   0.001   0.001
   -71.25   -32.75    1953     134       1   0.000   0.000   0.001   0.038   0.040   0.066   0.114   0.185   0.148   0.053   0.001   0.004
   -71.25   -32.75    1953     134       2   0.002   0.001   0.001   0.011   0.043   0.034   0.030   0.057   0.057   0.052   0.009   0.002
   -71.25   -32.75    1953     134       3   0.001   0.000   0.001   0.001   0.001   0.001   0.001   0.002   0.002   0.002   0.001   0.001
   -71.25   -32.75    1953     134       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     140       0   0.001   0.001   0.001   0.013   0.049   0.042   0.037   0.070   0.070   0.060   0.005   0.002
   -71.25   -32.75    1953     140       1   0.000   0.000   0.001   0.034   0.039   0.061   0.100   0.180   0.141   0.050   0.001   0.003
   -71.25   -32.75    1953     140       2   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.001   0.001   0.001   0.000   0.000
   -71.25   -32.75    1953     140       3   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     140       4   0.001   0.001   0.001   0.002   0.002   0.001   0.001   0.002   0.003   0.002   0.001   0.001
   -71.25   -32.75    1953     160       0   0.000   0.000   0.000   0.001   0.000   0.000   0.000   0.000   0.001   0.001   0.000   0.000
   -71.25   -32.75    1953     160       1   0.000   0.001   0.001   0.019   0.046   0.048   0.052   0.098   0.099   0.070   0.002   0.003
   -71.25   -32.75    1953     160       2   0.000   0.001   0.001   0.014   0.050   0.042   0.038   0.071   0.072   0.063   0.005   0.002
   -71.25   -32.75    1953     160       3   0.000   0.000   0.001   0.038   0.040   0.065   0.116   0.187   0.142   0.052   0.002   0.004
   -71.25   -32.75    1953     160       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954       0       0   0.007   0.004   0.005   0.016   0.018   0.013   0.006   0.012   0.026   0.026   0.019   0.009
   -71.25   -32.75    1954       0       1   0.010   0.009   0.009   0.057   0.052   0.044   0.023   0.046   0.095   0.079   0.015   0.002
   -71.25   -32.75    1954       0       2  -0.000   0.003   0.010   0.072   0.075   0.061   0.028   0.057   0.119   0.094   0.023   0.004
   -71.25   -32.75    1954       0       3   0.002   0.001   0.002   0.055   0.048   0.047   0.025   0.050   0.102   0.081   0.013   0.000
   -71.25   -32.75    1954       0       4   0.002   0.003   0.003   0.031   0.035   0.026   0.014   0.027   0.057   0.052   0.027   0.001
   -71.25   -32.75    1954     110       0   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     110       1   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     110       2   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     110       3   0.004   0.002   0.003   0.010   0.011   0.010   0.008   0.015   0.018   0.015   0.011   0.007
   -71.25   -32.75    1954     110       4   0.000   0.002   0.002   0.047   0.047   0.058   0.048   0.088   0.110   0.065   0.011   0.000
   -71.25   -32.75    1954     131       0   0.001   0.001   0.002   0.051   0.048   0.060   0.050   0.089   0.111   0.062   0.010   0.000
   -71.25   -32.75    1954     131       1   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.002   0.001   0.001   0.001
