      Lon      Lat    Year   Stand   Patch     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
   -71.25   -32.75    1953     131       1   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     131       2   0.000   0.000   0.000   0.000   0.001   0.000   0.000   0.001   0.001   0.001   0.000   0.000
   -71.25   -32.75    1953     131       3   0.001  -0.000  -0.001   0.016   0.024   0.032   0.049   0.095   0.088   0.033   0.001   0.001
   -71.25   -32.75    1953     131       4   0.001   0.000   0.000   0.002   0.007   0.006   0.005   0.010   0.009   0.009   0.003   0.002
   -71.25   -32.75    1953     132       0   0.001   0.001   0.000   0.001   0.005   0.004   0.003   0.007   0.007   0.007   0.002   0.001
   -71.25   -32.75    1953     132       1   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     132       2   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     132       3   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     132       4   0.000   0.000   0.000   0.000   0.001   0.000   0.000   0.001   0.001   0.001   0.000   0.000
   -71.25   -32.75    1953     133       0   0.001   0.000   0.000   0.001   0.005   0.004   0.004   0.007   0.007   0.006   0.002   0.001
   -71.25   -32.75    1953     133       1   0.000   0.000  -0.000   0.009   0.030   0.029   0.027   0.053   0.051   0.039   0.001   0.000
   -71.25   -32.75    1953     133       2   0.000  -0.000  -0.001   0.015   0.026   0.032   0.045   0.088   0.083   0.038   0.000   0.000
   -71.25   -32.75    1953     133       3   0.001   0.000   0.000   0.004   0.018   0.014   0.013   0.025   0.025   0.021   0.005   0.001
   -71.25   -32.75    1953     133       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     134       0   0.000   0.000   0.000   0.001   0.001   0.001   0.001   0.002   0.002   0.002   0.001   0.000
   -71.25   -32.75    1953     134       1   0.000   0.000  -0.003   0.019   0.019   0.034   0.067   0.117   0.087   0.026  -0.002  -0.001
   -71.25   -32.75    1953     134       2   0.000   0.000  -0.000   0.007   0.027   0.022   0.020   0.039   0.039   0.034   0.004   0.001
   -71.25   -32.75    1953     134       3   0.000   0.000   0.000   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.000   0.000
   -71.25   -32.75    1953     134       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     140       0   0.000   0.000  -0.000   0.008   0.031   0.026   0.024   0.048   0.047   0.038   0.002   0.000
   -71.25   -32.75    1953     140       1   0.000   0.000  -0.003   0.018   0.020   0.033   0.061   0.117   0.085   0.025  -0.002  -0.001
   -71.25   -32.75    1953     140       2   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     140       3   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     140       4   0.000   0.000   0.000   0.001   0.001   0.001   0.001   0.002   0.002   0.002   0.001   0.000
   -71.25   -32.75    1953     160       0   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1953     160       1   0.000  -0.000  -0.000   0.011   0.028   0.029   0.034   0.066   0.066   0.044   0.000   0.000
   -71.25   -32.75    1953     160       2   0.000   0.000   0.000   0.008   0.030   0.026   0.024   0.048   0.048   0.039   0.002   0.001
   -71.25   -32.75    1953     160       3   0.000   0.000  -0.004   0.018   0.018   0.032   0.066   0.115   0.080   0.024  -0.002  -0.001
   -71.25   -32.75    1953     160       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954       0       0   0.003   0.002   0.002   0.011   0.011   0.008   0.004   0.009   0.019   0.017   0.012   0.005
   -71.25   -32.75    1954       0       1   0.007   0.004   0.005   0.035   0.032   0.028   0.015   0.031   0.066   0.049   0.006   0.001
   -71.25   -32.75    1954       0       2  -0.007  -0.005   0.001   0.041   0.046   0.037   0.017   0.037   0.080   0.056   0.009  -0.002
   -71.25   -32.75    1954       0       3   0.000  -0.001   0.000   0.034   0.029   0.030   0.016   0.034   0.071   0.051   0.006   0.000
   -71.25   -32.75    1954       0       4   0.001   0.001   0.001   0.020   0.023   0.017   0.009   0.019   0.040   0.034   0.015   0.000
   -71.25   -32.75    1954     110       0   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     110       1   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     110       2   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     110       3   0.001   0.000   0.001   0.006   0.007   0.006   0.005   0.010   0.013   0.009   0.006   0.003
   -71.25   -32.75    1954     110       4   0.000  -0.001  -0.002   0.022   0.024   0.033   0.028   0.054   0.070   0.032   0.001   0.000
   -71.25   -32.75    1954     131       0   0.000  -0.000  -0.002   0.029   0.028   0.037   0.032   0.059   0.075   0.034   0.003   0.000
   -71.25   -32.75    1954     131       1   0.000   0.000   0.000   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.001   0.000
   -71.25   -32.75    1954     131       2   0.000   0.000   0.001   0.002   0.002   0.002   0.001   0.003   0.003   0.002   0.002   0.001
   -71.25   -32.75    1954     131       3   0.000  -0.001  -0.003   0.026   0.025   0.034   0.029   0.055   0.070   0.031   0.001   0.000
   -71.25   -32.75    1954     131       4   0.001   0.000   0.001   0.015   0.018   0.015   0.013   0.024   0.031   0.019   0.010   0.001
   -71.25   -32.75    1954     132       0   0.001   0.000   0.001   0.011   0.013   0.011   0.009   0.018   0.023   0.016   0.009   0.002
   -71.25   -32.75    1954     132       1   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     132       2   0.000   0.000   0.000   0.001   0.000   0.000   0.000   0.000   0.001   0.000   0.000   0.000
   -71.25   -32.75    1954     132       3   0.000   0.000   0.001   0.001   0.001   0.000   0.000   0.001   0.001   0.001   0.000   0.000
   -71.25   -32.75    1954     132       4   0.000   0.000   0.001   0.002   0.002   0.002   0.001   0.003   0.003   0.003   0.002   0.001
   -71.25   -32.75    1954     133       0   0.001   0.000   0.000   0.011   0.014   0.012   0.010   0.019   0.024   0.015   0.009   0.001
   -71.25   -32.75    1954     133       1   0.000  -0.001  -0.000   0.027   0.025   0.030   0.025   0.047   0.060   0.031   0.003   0.000
   -71.25   -32.75    1954     133       2   0.000  -0.004  -0.005   0.023   0.039   0.055   0.048   0.090   0.115   0.031   0.000   0.000
   -71.25   -32.75    1954     133       3   0.001   0.000   0.000   0.019   0.026   0.032   0.027   0.051   0.065   0.033   0.005   0.002
   -71.25   -32.75    1954     133       4   0.000   0.000   0.000   0.001   0.001   0.000   0.000   0.001   0.001   0.001   0.000   0.000
   -71.25   -32.75    1954     134       0   0.001   0.000   0.001   0.003   0.004   0.003   0.003   0.005   0.006   0.005   0.003   0.002
   -71.25   -32.75    1954     134       1   0.000  -0.005  -0.004   0.020   0.036   0.052   0.047   0.091   0.119   0.029  -0.002   0.000
   -71.25   -32.75    1954     134       2   0.000  -0.001  -0.003   0.028   0.031   0.041   0.035   0.067   0.086   0.037   0.003   0.000
   -71.25   -32.75    1954     134       3   0.001   0.001   0.001   0.003   0.002   0.002   0.002   0.003   0.004   0.003   0.002   0.001
   -71.25   -32.75    1954     134       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     140       0   0.000  -0.001  -0.002   0.023   0.033   0.044   0.039   0.073   0.089   0.035   0.002   0.000
   -71.25   -32.75    1954     140       1   0.000  -0.001  -0.002   0.024   0.024   0.033   0.028   0.055   0.071   0.030   0.001   0.000
   -71.25   -32.75    1954     140       2   0.000   0.000   0.001   0.001   0.001   0.001   0.001   0.001   0.002   0.001   0.001   0.001
   -71.25   -32.75    1954     140       3   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     140       4   0.001   0.000   0.001   0.003   0.004   0.003   0.003   0.005   0.007   0.005   0.003   0.002
   -71.25   -32.75    1954     160       0   0.000   0.000   0.001   0.001   0.001   0.000   0.000   0.000   0.001   0.001   0.001   0.000
   -71.25   -32.75    1954     160       1   0.000  -0.006  -0.001   0.024   0.034   0.046   0.041   0.079   0.103   0.035  -0.000   0.000
   -71.25   -32.75    1954     160       2   0.001  -0.001  -0.002   0.027   0.032   0.043   0.039   0.073   0.095   0.037   0.002   0.001
   -71.25   -32.75    1954     160       3   0.000  -0.004  -0.003   0.018   0.033   0.048   0.044   0.085   0.113   0.029  -0.003   0.000
   -71.25   -32.75    1954     160       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1955       0       0   0.005   0.004   0.005   0.030   0.029   0.022   0.017   0.043   0.059   0.052   0.015   0.007
   -71.25   -32.75    1955       0       1   0.000   0.003   0.009   0.050   0.057   0.044   0.037   0.088   0.112   0.041   0.008   0.002
   -71.25   -32.75    1955       0       2  -0.006  -0.004   0.001   0.061   0.063   0.044   0.032   0.081   0.112   0.055   0.006  -0.003
   -71.25   -32.75    1955       0       3   0.000  -0.002   0.000   0.046   0.055   0.043   0.037   0.090   0.111   0.039   0.005   0.002
