      Lon      Lat    Year   Stand   Patch     Jan     Feb     Mar     Apr     May     Jun     Jul     Aug     Sep     Oct     Nov     Dec
   -71.25   -32.75    1954     110       3   0.000   0.000   0.000   0.001   0.003   0.003   0.007   0.007   0.004   0.001   0.000   0.000
   -71.25   -32.75    1954     110       4   0.000   0.000   0.000   0.040   0.123   0.153   0.321   0.305   0.180   0.025   0.005   0.000
   -71.25   -32.75    1954     131       0   0.000   0.000   0.000   0.036   0.110   0.136   0.287   0.272   0.161   0.022   0.005   0.000
   -71.25   -32.75    1954     131       1   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     131       2   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     131       3   0.000   0.000   0.000   0.034   0.103   0.129   0.271   0.257   0.152   0.021   0.004   0.000
   -71.25   -32.75    1954     131       4   0.000   0.000   0.000   0.006   0.020   0.024   0.048   0.047   0.028   0.004   0.003   0.000
   -71.25   -32.75    1954     132       0   0.000   0.000   0.000   0.004   0.012   0.014   0.029   0.029   0.017   0.002   0.002   0.000
   -71.25   -32.75    1954     132       1   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     132       2   0.000   0.000   0.000   0.002   0.006   0.007   0.013   0.015   0.009   0.001   0.001   0.000
   -71.25   -32.75    1954     132       3   0.000   0.000   0.000   0.003   0.009   0.010   0.017   0.020   0.012   0.002   0.001   0.000
   -71.25   -32.75    1954     132       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     133       0   0.000   0.000   0.000   0.003   0.010   0.011   0.024   0.023   0.014   0.002   0.001   0.000
   -71.25   -32.75    1954     133       1   0.000   0.000   0.000   0.023   0.068   0.085   0.179   0.170   0.100   0.014   0.003   0.000
   -71.25   -32.75    1954     133       2   0.000   0.000   0.000   0.108   0.344   0.428   0.901   0.854   0.505   0.069   0.000   0.000
   -71.25   -32.75    1954     133       3   0.000   0.000   0.000   0.029   0.088   0.108   0.224   0.217   0.128   0.018   0.004   0.000
   -71.25   -32.75    1954     133       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     134       0   0.000   0.000   0.000   0.000   0.001   0.001   0.002   0.002   0.001   0.000   0.000   0.000
   -71.25   -32.75    1954     134       1   0.000   0.000   0.000   0.137   0.435   0.542   1.141   1.082   0.639   0.087   0.000   0.000
   -71.25   -32.75    1954     134       2   0.000   0.000   0.000   0.054   0.165   0.205   0.431   0.409   0.242   0.033   0.007   0.000
   -71.25   -32.75    1954     134       3   0.000   0.000   0.000   0.000   0.000   0.000   0.001   0.001   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     134       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     140       0   0.000   0.000   0.000   0.072   0.219   0.273   0.576   0.544   0.322   0.044   0.000   0.000
   -71.25   -32.75    1954     140       1   0.000   0.000   0.000   0.039   0.118   0.147   0.310   0.293   0.173   0.024   0.005   0.000
   -71.25   -32.75    1954     140       2   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1954     140       3   0.000   0.000   0.000   0.001   0.001   0.000   0.001   0.001   0.002   0.000   0.000   0.000
   -71.25   -32.75    1954     140       4   0.000   0.000   0.000   0.000   0.001   0.001   0.002   0.002   0.001   0.000   0.000   0.000
   -71.25   -32.75    1954     160       0   0.000   0.000   0.000   0.003   0.003   0.000   0.000   0.005   0.009   0.001   0.001   0.000
   -71.25   -32.75    1954     160       1   0.000   0.000   0.000   0.089   0.282   0.352   0.745   0.702   0.415   0.057   0.000   0.000
   -71.25   -32.75    1954     160       2   0.000   0.000   0.000   0.074   0.223   0.274   0.581   0.548   0.328   0.045   0.001   0.000
   -71.25   -32.75    1954     160       3   0.000   0.000   0.000   0.130   0.413   0.515   1.090   1.027   0.607   0.083   0.000   0.000
   -71.25   -32.75    1954     160       4   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1955       0       0   0.000   0.000   0.001   0.053   0.044   0.141   0.034   0.088   0.024   0.036   0.014   0.001
   -71.25   -32.75    1955       0       1   0.000   0.001   0.004   0.232   0.200   0.649   0.185   0.467   0.123   0.144   0.023   0.003
   -71.25   -32.75    1955       0       2   0.000   0.003   0.022   0.461   0.359   1.147   0.153   0.446   0.151   0.278   0.104   0.020
   -71.25   -32.75    1955       0       3   0.000   0.000   0.000   0.195   0.176   0.601   0.199   0.490   0.122   0.123   0.008   0.000
   -71.25   -32.75    1955       0       4   0.000   0.000   0.000   0.105   0.094   0.321   0.103   0.255   0.064   0.074   0.005   0.000
   -71.25   -32.75    1955     110       0   0.000   0.013   0.094   2.343   2.030   6.782   3.615   6.352   1.624   1.607   0.566   0.122
   -71.25   -32.75    1955     110       1   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
   -71.25   -32.75    1955     110       2   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000
