      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75   -6350       0       0    41.2     0.0     3.8     0.0    45.1
   -71.25   -32.75   -6350       0       1    38.7     0.0     3.7     0.0    42.4
   -71.25   -32.75   -6350       0       2    39.1     0.0     3.8     0.0    42.9
   -71.25   -32.75   -6350       0       3    41.2     0.0     3.7     0.0    44.9
   -71.25   -32.75   -6350       0       4    35.6    64.1    11.4     0.0   111.0
   -71.25   -32.75   -6350     110       0    26.2    52.2    12.5     0.0    91.0
   -71.25   -32.75   -6350     110       1    30.7     0.0     0.2     0.0    30.9
   -71.25   -32.75   -6350     110       2    33.8     0.0     0.2     0.0    33.9
   -71.25   -32.75   -6350     110       3    30.6    19.7    12.7     0.0    63.0
   -71.25   -32.75   -6350     110       4    30.4     0.0     0.3     0.0    30.7
   -71.25   -32.75   -6350     131       0    22.1     0.0    10.9     0.0    33.0
   -71.25   -32.75   -6350     131       1    28.4     0.0     0.2     0.0    28.6
   -71.25   -32.75   -6350     131       2    25.6     0.0     2.5     0.0    28.1
   -71.25   -32.75   -6350     131       3    28.7     0.0     0.2     0.0    28.9
   -71.25   -32.75   -6350     131       4    28.0     0.0     2.9     0.0    30.9
   -71.25   -32.75   -6350     132       0    32.5     0.0     0.2     0.0    32.7
   -71.25   -32.75   -6350     132       1    34.2     0.0     0.2     0.0    34.4
   -71.25   -32.75   -6350     132       2    33.7     0.0     0.2     0.0    33.9
   -71.25   -32.75   -6350     132       3    32.5     0.0     0.2     0.0    32.7
   -71.25   -32.75   -6350     132       4    33.3     0.0     0.2     0.0    33.5
   -71.25   -32.75   -6350     133       0    29.6     0.0     0.2     0.0    29.8
   -71.25   -32.75   -6350     133       1    27.7     0.0     5.8     0.0    33.4
   -71.25   -32.75   -6350     133       2    24.5     6.9    11.8     0.0    43.2
   -71.25   -32.75   -6350     133       3    28.1     0.0     3.0     0.0    31.1
   -71.25   -32.75   -6350     133       4    28.3    96.7    13.3     0.0   138.3
   -71.25   -32.75   -6350     134       0    32.1     0.0     0.2     0.0    32.3
   -71.25   -32.75   -6350     134       1    30.9     0.0     0.2     0.0    31.1
   -71.25   -32.75   -6350     134       2    24.5    49.2    12.3     0.0    86.0
   -71.25   -32.75   -6350     134       3    31.1     0.0     3.5     0.0    34.6
   -71.25   -32.75   -6350     134       4    31.1     0.0    11.9     0.0    43.0
   -71.25   -32.75   -6350     140       0    33.0     0.0     0.3     1.6    34.9
   -71.25   -32.75   -6350     140       1    27.4     0.0     0.0     0.1    27.5
   -71.25   -32.75   -6350     140       2    30.3     0.0     0.1     1.1    31.6
   -71.25   -32.75   -6350     140       3    29.0     0.0     0.3     2.1    31.4
   -71.25   -32.75   -6350     140       4    31.5     0.0     0.0     0.3    31.8
   -71.25   -32.75   -6350     160       0    32.1     0.0     0.0     0.3    32.4
   -71.25   -32.75   -6350     160       1    32.3     0.0     0.0     0.3    32.6
   -71.25   -32.75   -6350     160       2    27.9     0.0     0.9     1.9    30.6
   -71.25   -32.75   -6350     160       3    32.1     0.0     0.7     2.1    34.9
   -71.25   -32.75   -6350     160       4    33.3     0.0     0.0     0.2    33.5
   -71.25   -32.75   -6349       0       0    22.7     0.0     2.3     0.0    25.0
   -71.25   -32.75   -6349       0       1    21.3     0.0     3.0     0.0    24.3
   -71.25   -32.75   -6349       0       2    22.4     0.0     3.3     0.0    25.7
   -71.25   -32.75   -6349       0       3    22.2     0.0     2.4     0.0    24.6
   -71.25   -32.75   -6349       0       4    20.1    28.5     4.0     0.0    52.6
   -71.25   -32.75   -6349     110       0    17.1    25.8     3.8     0.0    46.7
   -71.25   -32.75   -6349     110       1    19.8     0.0     0.3     0.0    20.2
   -71.25   -32.75   -6349     110       2    19.8     0.0     0.1     0.0    19.9
   -71.25   -32.75   -6349     110       3    19.5    61.3     5.3     0.0    86.1
