      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75    -950       0       0    23.5    20.8     2.8     0.0    47.1
   -71.25   -32.75    -950       0       1    29.3     9.9     4.7     0.0    43.9
   -71.25   -32.75    -950       0       2    28.2     0.0     1.2     0.0    29.4
   -71.25   -32.75    -950       0       3    25.9    55.4     3.8     0.0    85.2
   -71.25   -32.75    -950       0       4    26.1     0.0     1.4     0.0    27.5
   -71.25   -32.75    -950     110       0    23.9     0.0     0.0     0.0    23.9
   -71.25   -32.75    -950     110       1    24.2     0.0     0.0     0.0    24.2
   -71.25   -32.75    -950     110       2    21.4     0.0     0.0     0.0    21.4
   -71.25   -32.75    -950     110       3    23.1     0.0     4.2     0.0    27.3
   -71.25   -32.75    -950     110       4    23.4     0.0     0.0     0.0    23.4
   -71.25   -32.75    -950     131       0    20.6     0.0     0.0     0.0    20.6
   -71.25   -32.75    -950     131       1    21.6     0.0     0.6     0.0    22.2
   -71.25   -32.75    -950     131       2    21.4     0.0     3.2     0.0    24.6
   -71.25   -32.75    -950     131       3    19.1    51.1     3.4     0.0    73.5
   -71.25   -32.75    -950     131       4    21.1     0.0     0.7     0.0    21.9
   -71.25   -32.75    -950     132       0    21.1     0.0     3.0     0.0    24.1
   -71.25   -32.75    -950     132       1    24.0     0.0     0.0     0.0    24.0
   -71.25   -32.75    -950     132       2    24.1     0.0     0.0     0.0    24.1
   -71.25   -32.75    -950     132       3    23.7     0.0     0.1     0.0    23.8
   -71.25   -32.75    -950     132       4    23.8     0.0     0.0     0.0    23.9
   -71.25   -32.75    -950     133       0    21.6     0.0     0.0     0.0    21.7
   -71.25   -32.75    -950     133       1    11.6    38.7     3.0     0.0    53.4
   -71.25   -32.75    -950     133       2    21.7     0.0     0.7     0.0    22.4
   -71.25   -32.75    -950     133       3    23.1     0.0     0.0     0.0    23.1
   -71.25   -32.75    -950     133       4    21.6     0.0     1.8     0.0    23.4
   -71.25   -32.75    -950     134       0    17.0    31.4     3.0     0.0    51.4
   -71.25   -32.75    -950     134       1    23.4     0.0     1.4     0.0    24.8
   -71.25   -32.75    -950     134       2    17.6     0.0     2.0     0.0    19.6
   -71.25   -32.75    -950     134       3    23.5     0.0     0.0     0.0    23.5
   -71.25   -32.75    -950     134       4    23.3     0.0     1.2     0.0    24.6
   -71.25   -32.75    -950     140       0    23.5     0.0     0.0     0.0    23.5
   -71.25   -32.75    -950     140       1    23.9     0.0     0.0     0.0    23.9
   -71.25   -32.75    -950     140       2    22.2     0.0     0.0     0.2    22.4
   -71.25   -32.75    -950     140       3    23.2     0.0     0.0     0.0    23.3
   -71.25   -32.75    -950     140       4    23.4     0.0     0.2     1.5    25.1
   -71.25   -32.75    -950     160       0    24.2    49.5     0.5     3.6    77.9
   -71.25   -32.75    -950     160       1    24.4    40.0     0.5     3.6    68.6
   -71.25   -32.75    -950     160       2    24.1     0.0     0.1     0.6    24.8
   -71.25   -32.75    -950     160       3    24.2     0.0     0.1     0.7    25.0
   -71.25   -32.75    -950     160       4    24.7     0.0     0.0     0.0    24.8
