      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75     250       0       0     9.5     0.0     0.7     0.0    10.2
   -71.25   -32.75     250       0       1    11.9     0.0     0.1     0.0    12.0
   -71.25   -32.75     250       0       2     8.6    23.0     1.3     0.0    32.9
   -71.25   -32.75     250       0       3     9.7     9.2     1.2     0.0    20.2
   -71.25   -32.75     250       0       4    15.5     0.0     0.4     0.0    15.9
   -71.25   -32.75     250     110       0     9.6     0.0     0.0     0.0     9.6
   -71.25   -32.75     250     110       1    14.4     0.0     1.5     0.0    15.8
   -71.25   -32.75     250     110       2    12.4     0.0     0.6     0.0    13.0
   -71.25   -32.75     250     110       3    12.6     0.0     0.6     0.0    13.2
   -71.25   -32.75     250     110       4    13.7     0.0     0.1     0.0    13.8
   -71.25   -32.75     250     131       0     5.8     0.0     0.0     0.0     5.8
   -71.25   -32.75     250     131       1     6.8     0.0     0.0     0.0     6.8
   -71.25   -32.75     250     131       2    14.1    61.6     5.3     0.0    81.0
   -71.25   -32.75     250     131       3    10.9     0.0     0.0     0.0    10.9
   -71.25   -32.75     250     131       4     6.8     0.0     0.0     0.0     6.8
   -71.25   -32.75     250     132       0     7.8    15.8     1.0     0.0    24.7
   -71.25   -32.75     250     132       1    13.6     0.0     0.0     0.0    13.7
   -71.25   -32.75     250     132       2     8.4     0.0     0.0     0.0     8.4
   -71.25   -32.75     250     132       3     9.1     0.0     0.0     0.0     9.1
   -71.25   -32.75     250     132       4     6.3     0.0     1.4     0.0     7.7
   -71.25   -32.75     250     133       0     8.3     0.0     0.0     0.0     8.3
   -71.25   -32.75     250     133       1    12.5     0.0     1.6     0.0    14.1
   -71.25   -32.75     250     133       2    10.1     0.0     0.0     0.0    10.1
   -71.25   -32.75     250     133       3     8.4     0.0     0.0     0.0     8.4
   -71.25   -32.75     250     133       4    13.4     0.0     0.7     0.0    14.1
   -71.25   -32.75     250     134       0    13.6     0.0     0.0     0.0    13.6
   -71.25   -32.75     250     134       1     9.6     0.0     0.0     0.0     9.6
   -71.25   -32.75     250     134       2    13.5    29.1     2.2     0.0    44.8
   -71.25   -32.75     250     134       3     0.6     0.0     0.0     0.0     0.6
   -71.25   -32.75     250     134       4    14.5    18.6     3.6     0.0    36.8
   -71.25   -32.75     250     140       0    14.2     0.0     0.2     1.5    15.8
   -71.25   -32.75     250     140       1    11.3     0.0     0.0     0.0    11.3
   -71.25   -32.75     250     140       2    15.6     0.0     0.1     1.6    17.3
   -71.25   -32.75     250     140       3     6.8     0.0     0.0     0.3     7.1
   -71.25   -32.75     250     140       4    14.6     0.0     0.3     2.1    17.0
   -71.25   -32.75     250     160       0    12.9     0.0     0.0     0.4    13.3
   -71.25   -32.75     250     160       1     7.5     0.0     0.1     0.9     8.5
   -71.25   -32.75     250     160       2     7.9     0.0     0.1     0.9     8.9
   -71.25   -32.75     250     160       3    14.3     0.0     0.0     0.1    14.4
   -71.25   -32.75     250     160       4    13.3     0.0     0.1     1.5    15.0
   -71.25   -32.75     251       0       0    61.2    43.2    10.0     0.0   114.4
   -71.25   -32.75     251       0       1    60.8     0.0     5.4     0.0    66.2
   -71.25   -32.75     251       0       2    59.0    66.1     6.9     0.0   132.0
   -71.25   -32.75     251       0       3    59.6    61.5     7.4     0.0   128.5
   -71.25   -32.75     251       0       4    63.8     4.8     7.7     0.0    76.3
   -71.25   -32.75     251     110       0    60.1     0.0     0.2     0.0    60.4
   -71.25   -32.75     251     110       1    60.1     0.0     9.9     0.0    70.0
   -71.25   -32.75     251     110       2    58.1     0.0     5.0     0.0    63.2
   -71.25   -32.75     251     110       3    58.1     0.0     5.2     0.0    63.3
   -71.25   -32.75     251     110       4    60.1     0.0     1.8     0.0    61.9
   -71.25   -32.75     251     131       0    58.0     0.0     0.2     0.0    58.2
   -71.25   -32.75     251     131       1    57.8     0.0     0.2     0.0    58.1
   -71.25   -32.75     251     131       2    57.7    91.7    15.7     0.0   165.1
   -71.25   -32.75     251     131       3    58.0     0.0     0.2     0.0    58.2
   -71.25   -32.75     251     131       4    58.0     0.0     0.2     0.0    58.2
   -71.25   -32.75     251     132       0    53.0    61.3     8.6     0.0   122.9
   -71.25   -32.75     251     132       1    61.0     0.0     0.2     0.0    61.2
   -71.25   -32.75     251     132       2    61.1     0.0     0.2     0.0    61.3
   -71.25   -32.75     251     132       3    61.1     0.0     0.2     0.0    61.3
   -71.25   -32.75     251     132       4    52.6     5.2     8.5     0.0    66.4
   -71.25   -32.75     251     133       0    58.2     0.0     0.2     0.0    58.4
   -71.25   -32.75     251     133       1    56.5    41.5    15.4     0.0   113.4
   -71.25   -32.75     251     133       2    58.2     0.0     0.2     0.0    58.4
   -71.25   -32.75     251     133       3    58.2     0.0     0.2     0.0    58.4
   -71.25   -32.75     251     133       4    58.1     0.0     5.2     0.0    63.4
