      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75  -13050       0       0    32.6     0.0     3.6     0.0    36.2
   -71.25   -32.75  -13050       0       1    31.5    55.5     4.7     0.0    91.6
   -71.25   -32.75  -13050       0       2    32.4    11.9     4.9     0.0    49.3
   -71.25   -32.75  -13050       0       3    31.5    51.9     4.5     0.0    87.9
   -71.25   -32.75  -13050       0       4    64.7   200.7     8.9     0.0   274.3
   -71.25   -32.75  -13050     110       0    32.0     0.0     0.1     0.0    32.1
   -71.25   -32.75  -13050     110       1    29.5     0.0     1.1     0.0    30.6
   -71.25   -32.75  -13050     110       2   106.1     0.0     4.2     0.0   110.2
   -71.25   -32.75  -13050     110       3    29.4     0.0     2.2     0.0    31.6
   -71.25   -32.75  -13050     110       4    25.3     0.0     1.0     0.0    26.2
   -71.25   -32.75  -13050     131       0    28.4     0.0     0.2     0.0    28.5
   -71.25   -32.75  -13050     131       1    28.1     0.0     1.0     0.0    29.2
   -71.25   -32.75  -13050     131       2    29.0     0.0     0.1     0.0    29.0
   -71.25   -32.75  -13050     131       3    27.3    60.9     6.6     0.0    94.8
   -71.25   -32.75  -13050     131       4    28.3     0.0     4.4     0.0    32.7
   -71.25   -32.75  -13050     132       0    30.8     0.0     0.1     0.0    30.9
   -71.25   -32.75  -13050     132       1    29.3    71.5     6.2     0.0   106.9
   -71.25   -32.75  -13050     132       2    32.9     0.0     0.1     0.0    33.0
   -71.25   -32.75  -13050     132       3    30.4     0.0     0.1     0.0    30.4
   -71.25   -32.75  -13050     132       4    37.9     0.0     0.1     0.0    38.0
   -71.25   -32.75  -13050     133       0    31.6     0.0     0.1     0.0    31.7
   -71.25   -32.75  -13050     133       1    30.7     0.0     0.1     0.0    30.8
   -71.25   -32.75  -13050     133       2    29.2     0.0     0.1     0.0    29.3
   -71.25   -32.75  -13050     133       3    30.0     0.0     0.0     0.0    30.0
   -71.25   -32.75  -13050     133       4    29.7     0.0     0.1     0.0    29.8
