      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75   -6850       0       0    51.2     0.0     5.9     0.0    57.1
   -71.25   -32.75   -6850       0       1    51.2     0.0     6.5     0.0    57.7
   -71.25   -32.75   -6850       0       2    51.0     0.0     6.5     0.0    57.5
   -71.25   -32.75   -6850       0       3    51.0     0.0     6.1     0.0    57.2
   -71.25   -32.75   -6850       0       4    56.4     0.0     1.9     0.0    58.3
   -71.25   -32.75   -6850     110       0   119.9     0.0     4.0     0.0   123.9
   -71.25   -32.75   -6850     110       1    41.3     0.0     2.5     0.0    43.9
   -71.25   -32.75   -6850     110       2    43.3     0.0     0.1     0.0    43.4
   -71.25   -32.75   -6850     110       3    43.7     0.0     0.1     0.0    43.8
   -71.25   -32.75   -6850     110       4    35.5    36.1     9.3     0.0    81.0
   -71.25   -32.75   -6850     131       0    31.2    33.3     9.4     0.0    73.9
   -71.25   -32.75   -6850     131       1    38.9     0.0     9.4     0.0    48.3
   -71.25   -32.75   -6850     131       2    40.0     0.0     0.1     0.0    40.1
   -71.25   -32.75   -6850     131       3    41.8     0.0     0.1     0.0    41.9
   -71.25   -32.75   -6850     131       4    38.5     0.0     1.5     0.0    40.0
   -71.25   -32.75   -6850     132       0    43.1     0.0     8.9     0.0    52.0
   -71.25   -32.75   -6850     132       1    45.2     0.0     0.1     0.0    45.3
   -71.25   -32.75   -6850     132       2    37.3     0.0     1.5     0.0    38.8
   -71.25   -32.75   -6850     132       3    44.1     0.0     0.1     0.0    44.3
   -71.25   -32.75   -6850     132       4    43.0     0.0     7.8     0.0    50.7
   -71.25   -32.75   -6850     133       0    40.6     0.0     0.2     0.0    40.8
   -71.25   -32.75   -6850     133       1    38.8     0.0     0.6     0.0    39.3
   -71.25   -32.75   -6850     133       2    39.8     0.0     0.1     0.0    39.9
   -71.25   -32.75   -6850     133       3    38.6     0.0     2.3     0.0    40.9
   -71.25   -32.75   -6850     133       4    41.7     0.0     0.1     0.0    41.7
   -71.25   -32.75   -6850     134       0    38.9     0.0     0.9     0.0    39.8
   -71.25   -32.75   -6850     134       1    41.3     0.0     0.3     0.0    41.6
   -71.25   -32.75   -6850     134       2    43.3     0.0     0.1     0.0    43.5
   -71.25   -32.75   -6850     134       3    40.4    14.2     9.6     0.0    64.2
   -71.25   -32.75   -6850     134       4    36.9     0.0     6.2     0.0    43.1
   -71.25   -32.75   -6850     140       0    41.4     0.0     0.3     1.9    43.6
   -71.25   -32.75   -6850     140       1    39.4     0.0     0.5     1.3    41.2
   -71.25   -32.75   -6850     140       2    41.4     0.0     0.1     0.5    42.0
   -71.25   -32.75   -6850     140       3    38.0     0.0     0.5     1.9    40.3
   -71.25   -32.75   -6850     140       4    42.1     0.0     0.8     2.1    45.0
   -71.25   -32.75   -6850     160       0    39.8     0.0     0.5     1.2    41.5
   -71.25   -32.75   -6850     160       1    44.5     0.0     0.0     0.2    44.7
   -71.25   -32.75   -6850     160       2    37.8    52.1     0.9     3.6    94.5
   -71.25   -32.75   -6850     160       3    43.1     0.0     0.2     1.4    44.7
   -71.25   -32.75   -6850     160       4    41.2     0.0     0.5     1.1    42.8
   -71.25   -32.75   -6849       0       0    48.8    37.1     3.6     0.0    89.5
   -71.25   -32.75   -6849       0       1    48.9    41.1     3.6     0.0    93.6
   -71.25   -32.75   -6849       0       2    48.8    42.4     3.6     0.0    94.7
   -71.25   -32.75   -6849       0       3    48.9    42.6     3.6     0.0    95.1
   -71.25   -32.75   -6849       0       4    49.4     0.0     1.0     0.0    50.5
   -71.25   -32.75   -6849     110       0    32.1     0.0     0.9     0.0    33.0
   -71.25   -32.75   -6849     110       1    45.4     0.0     2.4     0.0    47.8
   -71.25   -32.75   -6849     110       2    45.4     0.0     0.1     0.0    45.6
   -71.25   -32.75   -6849     110       3    45.4     0.0     0.1     0.0    45.5
   -71.25   -32.75   -6849     110       4    38.8    47.1     3.9     0.0    89.8
   -71.25   -32.75   -6849     131       0    36.4    41.7     3.9     0.0    82.1
   -71.25   -32.75   -6849     131       1    43.8    94.0     4.1     0.0   141.9
   -71.25   -32.75   -6849     131       2    43.9     0.0     0.1     0.0    44.0
   -71.25   -32.75   -6849     131       3    43.8     0.0     0.1     0.0    43.9
   -71.25   -32.75   -6849     131       4    43.9     0.0     1.2     0.0    45.1
   -71.25   -32.75   -6849     132       0    46.1    65.8     5.2     0.0   117.1
   -71.25   -32.75   -6849     132       1    46.0     0.0     0.1     0.0    46.1
   -71.25   -32.75   -6849     132       2    39.2     0.0     0.8     0.0    40.0
   -71.25   -32.75   -6849     132       3    46.1     0.0     0.2     0.0    46.3
   -71.25   -32.75   -6849     132       4    45.9     1.4     4.0     0.0    51.3
   -71.25   -32.75   -6849     133       0    43.9     0.0     0.2     0.0    44.1
   -71.25   -32.75   -6849     133       1    43.7     0.0     0.4     0.0    44.1
   -71.25   -32.75   -6849     133       2    43.4     0.0     0.1     0.0    43.5
   -71.25   -32.75   -6849     133       3    43.7     0.0     1.6     0.0    45.3
   -71.25   -32.75   -6849     133       4    43.9     0.0     0.1     0.0    43.9
   -71.25   -32.75   -6849     134       0    39.5     0.0     0.5     0.0    40.0
   -71.25   -32.75   -6849     134       1    44.3     0.0     0.3     0.0    44.5
   -71.25   -32.75   -6849     134       2    45.6     0.0     0.2     0.0    45.8
   -71.25   -32.75   -6849     134       3    44.6    65.4     4.0     0.0   114.0
   -71.25   -32.75   -6849     134       4    39.6     0.0     2.9     0.0    42.5
   -71.25   -32.75   -6849     140       0    45.5     0.0     0.3     2.9    48.7
   -71.25   -32.75   -6849     140       1    42.0     0.0     0.2     1.7    43.9
   -71.25   -32.75   -6849     140       2    45.5     0.0     0.1     0.6    46.2
   -71.25   -32.75   -6849     140       3    43.0     0.0     0.3     3.2    46.4
   -71.25   -32.75   -6849     140       4    45.4    45.5     0.4     3.6    95.1
   -71.25   -32.75   -6849     160       0    41.6     0.0     0.2     1.7    43.5
   -71.25   -32.75   -6849     160       1    46.5     0.0     0.0     0.2    46.7
   -71.25   -32.75   -6849     160       2    39.3    50.8     0.4     3.6    94.1
   -71.25   -32.75   -6849     160       3    46.5     0.0     0.2     2.0    48.7
   -71.25   -32.75   -6849     160       4    42.8     0.0     0.2     1.7    44.8
   -71.25   -32.75   -6848       0       0    51.9    59.8     8.2     0.0   119.9
   -71.25   -32.75   -6848       0       1    52.2    59.8     8.4     0.0   120.4
   -71.25   -32.75   -6848       0       2    51.9    59.7     8.2     0.0   119.9
   -71.25   -32.75   -6848       0       3    52.1    60.6     8.4     0.0   121.1
   -71.25   -32.75   -6848       0       4    54.8    42.3     9.4     0.0   106.5
   -71.25   -32.75   -6848     110       0    48.9     0.0     4.0     0.0    52.9
   -71.25   -32.75   -6848     110       1    56.3     0.0     9.3     0.0    65.6
   -71.25   -32.75   -6848     110       2    57.1     0.0     1.5     0.0    58.6
   -71.25   -32.75   -6848     110       3    57.4     0.0     1.3     0.0    58.7
   -71.25   -32.75   -6848     110       4    45.6    48.2     4.5     0.0    98.2
   -71.25   -32.75   -6848     131       0    43.9    44.1     4.7     0.0    92.7
   -71.25   -32.75   -6848     131       1    54.8    88.0    11.5     0.0   154.4
   -71.25   -32.75   -6848     131       2    55.5     0.0     1.2     0.0    56.8
   -71.25   -32.75   -6848     131       3    55.1     0.0     1.2     0.0    56.3
   -71.25   -32.75   -6848     131       4    55.6     0.0     6.2     0.0    61.8
   -71.25   -32.75   -6848     132       0    58.4    94.7    11.3     0.0   164.4
   -71.25   -32.75   -6848     132       1    57.4     0.0     1.2     0.0    58.6
   -71.25   -32.75   -6848     132       2    46.3     0.0     2.4     0.0    48.7
   -71.25   -32.75   -6848     132       3    58.4     0.0     1.6     0.0    60.0
   -71.25   -32.75   -6848     132       4    56.3    84.6    11.2     0.0   152.1
   -71.25   -32.75   -6848     133       0    54.7     0.0     1.7     0.0    56.4
   -71.25   -32.75   -6848     133       1    53.6     0.0     3.1     0.0    56.8
   -71.25   -32.75   -6848     133       2    52.7     0.0     1.2     0.0    53.9
   -71.25   -32.75   -6848     133       3    53.6     0.0     8.1     0.0    61.6
   -71.25   -32.75   -6848     133       4    54.6     0.0     1.2     0.0    55.8
   -71.25   -32.75   -6848     134       0    46.3     0.0     1.4     0.0    47.7
   -71.25   -32.75   -6848     134       1    51.6     0.0     2.2     0.0    53.8
   -71.25   -32.75   -6848     134       2    57.7     0.0     1.7     0.0    59.3
   -71.25   -32.75   -6848     134       3    52.2    71.4    10.3     0.0   134.0
   -71.25   -32.75   -6848     134       4    46.1     2.9     4.6     0.0    53.6
   -71.25   -32.75   -6848     140       0    57.3     0.0     1.0     2.5    60.8
   -71.25   -32.75   -6848     140       1    48.0     0.0     0.6     2.5    51.1
   -71.25   -32.75   -6848     140       2    57.0     0.0     0.4     2.1    59.5
   -71.25   -32.75   -6848     140       3    49.1     0.0     0.7     2.7    52.5
   -71.25   -32.75   -6848     140       4    56.2    87.2     1.1     3.6   148.1
   -71.25   -32.75   -6848     160       0    51.9     0.0     1.0     2.6    55.4
   -71.25   -32.75   -6848     160       1    59.0     0.0     0.2     2.1    61.3
   -71.25   -32.75   -6848     160       2    46.3    48.1     0.5     3.6    98.4
   -71.25   -32.75   -6848     160       3    58.9     0.0     0.8     2.1    61.8
   -71.25   -32.75   -6848     160       4    48.6     0.0     0.7     2.3    51.6
   -71.25   -32.75   -6847       0       0    19.4    34.9     5.0     0.0    59.3
   -71.25   -32.75   -6847       0       1    19.6    33.0     5.0     0.0    57.7
   -71.25   -32.75   -6847       0       2    19.4    34.5     5.0     0.0    58.9
   -71.25   -32.75   -6847       0       3    19.6    35.6     5.0     0.0    60.2
   -71.25   -32.75   -6847       0       4    20.4    38.8     5.2     0.0    64.5
   -71.25   -32.75   -6847     110       0    14.7     0.0     2.9     0.0    17.6
   -71.25   -32.75   -6847     110       1    21.0    21.7     5.8     0.0    48.5
   -71.25   -32.75   -6847     110       2    21.5     0.0     1.9     0.0    23.4
   -71.25   -32.75   -6847     110       3    21.7     0.0     1.9     0.0    23.6
   -71.25   -32.75   -6847     110       4    12.9    25.1     3.0     0.0    41.0
   -71.25   -32.75   -6847     131       0    11.0    20.7     3.2     0.0    34.9
   -71.25   -32.75   -6847     131       1    19.6    59.1     5.8     0.0    84.5
   -71.25   -32.75   -6847     131       2    20.3     0.0     1.5     0.0    21.9
   -71.25   -32.75   -6847     131       3    19.9     0.0     1.5     0.0    21.4
   -71.25   -32.75   -6847     131       4    20.4     0.0     4.4     0.0    24.8
   -71.25   -32.75   -6847     132       0    22.3    72.1     5.9     0.0   100.3
   -71.25   -32.75   -6847     132       1    21.6     0.0     1.8     0.0    23.4
   -71.25   -32.75   -6847     132       2    18.3     0.0     3.1     0.0    21.4
   -71.25   -32.75   -6847     132       3    22.4     0.0     2.2     0.0    24.5
   -71.25   -32.75   -6847     132       4    20.9    53.5     5.7     0.0    80.1
   -71.25   -32.75   -6847     133       0    19.6     0.0     1.8     0.0    21.4
   -71.25   -32.75   -6847     133       1    18.6     0.0     2.6     0.0    21.2
   -71.25   -32.75   -6847     133       2    17.3     0.0     1.4     0.0    18.6
   -71.25   -32.75   -6847     133       3    18.5     0.0     5.2     0.0    23.6
   -71.25   -32.75   -6847     133       4    19.6     0.0     1.4     0.0    21.0
   -71.25   -32.75   -6847     134       0    17.8     0.0     2.4     0.0    20.1
   -71.25   -32.75   -6847     134       1    16.2     0.0     2.2     0.0    18.3
