      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75   -1950       0       0    16.4     4.0     3.0     0.0    23.4
   -71.25   -32.75   -1950       0       1    19.4     0.0     0.7     0.0    20.1
   -71.25   -32.75   -1950       0       2    18.9     0.0     0.7     0.0    19.7
   -71.25   -32.75   -1950       0       3    21.8     0.0     0.7     0.0    22.5
   -71.25   -32.75   -1950       0       4    16.3     5.6     3.1     0.0    25.0
   -71.25   -32.75   -1950     110       0    14.0     0.0     0.0     0.0    14.0
   -71.25   -32.75   -1950     110       1    10.7    18.1     4.0     0.0    32.8
   -71.25   -32.75   -1950     110       2    14.1     0.0     0.0     0.0    14.2
   -71.25   -32.75   -1950     110       3    13.9     0.0     0.1     0.0    14.0
   -71.25   -32.75   -1950     110       4    14.3     0.0     0.0     0.0    14.3
   -71.25   -32.75   -1950     131       0    12.5     0.0     0.0     0.0    12.5
   -71.25   -32.75   -1950     131       1     7.9    25.5     2.4     0.0    35.8
   -71.25   -32.75   -1950     131       2    12.5     0.0     0.0     0.0    12.5
   -71.25   -32.75   -1950     131       3     7.1    10.4     2.0     0.0    19.4
   -71.25   -32.75   -1950     131       4    12.2     0.0     0.3     0.0    12.5
   -71.25   -32.75   -1950     132       0    10.1    41.2     4.0     0.0    55.2
   -71.25   -32.75   -1950     132       1    14.3     0.0     0.1     0.0    14.4
   -71.25   -32.75   -1950     132       2    13.6    22.4     4.4     0.0    40.4
   -71.25   -32.75   -1950     132       3    12.9     0.0     0.3     0.0    13.1
   -71.25   -32.75   -1950     132       4    13.1    35.3     4.0     0.0    52.4
   -71.25   -32.75   -1950     133       0    12.2     0.0     0.5     0.0    12.6
   -71.25   -32.75   -1950     133       1     7.4     7.1     2.0     0.0    16.5
   -71.25   -32.75   -1950     133       2    64.7     0.0     4.0     0.0    68.6
   -71.25   -32.75   -1950     133       3    12.0    43.8     4.0     0.0    59.8
   -71.25   -32.75   -1950     133       4    12.3     0.0     0.0     0.0    12.3
   -71.25   -32.75   -1950     134       0    14.9     0.0     0.1     0.0    14.9
