      Lon      Lat    Year   Stand   Patch     TeBE_tm    TeBE_itm  TeBE_itscl     TeBS_tm    TeBS_itm       TeE_s       TeR_s        TeNE     BBS_itm     BBE_itm        BE_s         C3G   Total
   -71.25   -32.75  -19750       0       0      0.0000      0.0000      0.0000      0.0816      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.6213  0.7030
   -71.25   -32.75  -19750       0       1      0.0000      0.0023      0.0000      0.0070      0.0000      0.0000      0.0000      0.0095      0.0000      0.0000      0.0000      0.6670  0.6858
   -71.25   -32.75  -19750       0       2      0.0051      0.0134      0.0000      0.0436      0.0241      0.0000      0.0000      0.0208      0.0000      0.0000      0.0000      0.6108  0.7179
   -71.25   -32.75  -19750       0       3      0.0000      0.0000      0.0000      0.0472      0.0000      0.0000      0.0000      0.0149      0.0000      0.0000      0.0000      0.6568  0.7190
   -71.25   -32.75  -19750       0       4      0.0000      0.0000      0.0000      0.1334      0.0326      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.5586  0.7247
   -71.25   -32.75  -19750     110       0      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.1627  0.1627
   -71.25   -32.75  -19750     110       1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.9943  0.9943
   -71.25   -32.75  -19750     110       2      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0001  0.0001
   -71.25   -32.75  -19750     110       3      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.1485  0.1485
   -71.25   -32.75  -19750     110       4      0.0005      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.5791  0.5795
   -71.25   -32.75  -19750     131       0      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.3175  1.3175
   -71.25   -32.75  -19750     131       1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000  0.0000
   -71.25   -32.75  -19750     131       2      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.5680  0.5680
   -71.25   -32.75  -19750     131       3      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.1858  0.1858
   -71.25   -32.75  -19750     131       4      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.8285  0.8285
   -71.25   -32.75  -19750     132       0      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0018  0.0018
   -71.25   -32.75  -19750     132       1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.4360  1.4360
   -71.25   -32.75  -19750     132       2      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0002  0.0002
   -71.25   -32.75  -19750     132       3      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.4159  1.4159
   -71.25   -32.75  -19750     132       4      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.2554  0.2554
   -71.25   -32.75  -19750     133       0      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0054  0.0054
   -71.25   -32.75  -19750     133       1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000  0.0000
