      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75  -17250       0       0    93.2    65.3    13.2     0.0   171.7
   -71.25   -32.75  -17250       0       1    95.4     0.0     8.4     0.0   103.8
   -71.25   -32.75  -17250       0       2    93.5    85.3    14.3     0.0   193.1
   -71.25   -32.75  -17250       0       3    96.2     0.0     7.1     0.0   103.3
   -71.25   -32.75  -17250       0       4    95.9     0.0     6.5     0.0   102.5
   -71.25   -32.75  -17250     110       0    87.0     0.0    11.8     0.0    98.8
   -71.25   -32.75  -17250     110       1    81.7    18.1    12.3     0.0   112.0
   -71.25   -32.75  -17250     110       2    90.1     0.0     0.2     0.0    90.3
   -71.25   -32.75  -17250     110       3    93.2     0.0     0.3     0.0    93.5
   -71.25   -32.75  -17250     110       4    81.5    47.4    12.9     0.0   141.8
   -71.25   -32.75  -17250     131       0    78.3     0.0    12.8     0.0    91.1
   -71.25   -32.75  -17250     131       1    88.1     0.0     0.2     0.0    88.3
   -71.25   -32.75  -17250     131       2    92.1     0.0     0.2     0.0    92.3
   -71.25   -32.75  -17250     131       3    84.2     0.0     7.6     0.0    91.9
   -71.25   -32.75  -17250     131       4    80.8     4.3    12.7     0.0    97.9
   -71.25   -32.75  -17250     132       0    90.3     0.0     0.2     0.0    90.5
   -71.25   -32.75  -17250     132       1    92.9     0.0     0.2     0.0    93.2
   -71.25   -32.75  -17250     132       2    85.5    19.3    12.3     0.0   117.1
   -71.25   -32.75  -17250     132       3    97.0     0.0     0.3     0.0    97.2
   -71.25   -32.75  -17250     132       4    89.4     0.0     0.6     0.0    90.0
   -71.25   -32.75  -17250     133       0    86.1     0.0     0.2     0.0    86.3
   -71.25   -32.75  -17250     133       1    78.3    35.1    12.7     0.0   126.1
   -71.25   -32.75  -17250     133       2    97.4     0.0     0.2     0.0    97.6
   -71.25   -32.75  -17250     133       3    81.2    12.3    12.9     0.0   106.4
   -71.25   -32.75  -17250     133       4    89.5     0.0     0.2     0.0    89.8
   -71.25   -32.75  -17250     134       0    81.3    34.5    13.1     0.0   128.9
   -71.25   -32.75  -17250     134       1    83.9    20.6    12.6     0.0   117.2
   -71.25   -32.75  -17250     134       2    84.6    44.3    16.2     0.0   145.1
   -71.25   -32.75  -17250     134       3    91.0     0.0     0.3     0.0    91.3
   -71.25   -32.75  -17250     134       4    91.5     0.0     0.3     0.0    91.7
   -71.25   -32.75  -17250     140       0    92.4     0.0     0.0     0.2    92.6
   -71.25   -32.75  -17250     140       1    85.5     0.0     1.2     1.6    88.2
   -71.25   -32.75  -17250     140       2    92.9     0.0     0.0     0.2    93.1
   -71.25   -32.75  -17250     140       3    83.9     6.3     1.2     1.8    93.2
   -71.25   -32.75  -17250     140       4    84.7    32.4     1.6     3.6   122.4
   -71.25   -32.75  -17250     160       0    85.1    14.7     1.2     1.8   102.8
   -71.25   -32.75  -17250     160       1    90.1     0.0     0.1     0.5    90.6
   -71.25   -32.75  -17250     160       2    86.1     4.7     1.2     1.7    93.7
   -71.25   -32.75  -17250     160       3    88.2     0.0     0.2     1.3    89.7
   -71.25   -32.75  -17250     160       4    86.1     4.3     1.2     1.7    93.3
   -71.25   -32.75  -17249       0       0    15.0    82.4     5.3     0.0   102.6
   -71.25   -32.75  -17249       0       1    15.6     1.3     2.0     0.0    18.9
   -71.25   -32.75  -17249       0       2    15.6    87.9     6.2     0.0   109.7
   -71.25   -32.75  -17249       0       3    14.9     0.0     1.1     0.0    16.0
   -71.25   -32.75  -17249       0       4    14.8     0.0     0.9     0.0    15.8
   -71.25   -32.75  -17249     110       0     9.1    19.1     4.0     0.0    32.2
   -71.25   -32.75  -17249     110       1     5.0    25.1     3.8     0.0    34.0
   -71.25   -32.75  -17249     110       2    10.1     0.0     0.1     0.0    10.2
   -71.25   -32.75  -17249     110       3    10.0     0.0     0.1     0.0    10.1
   -71.25   -32.75  -17249     110       4     5.5    50.3     4.0     0.0    59.7
   -71.25   -32.75  -17249     131       0     4.2    38.7     3.9     0.0    46.9
   -71.25   -32.75  -17249     131       1     8.5     0.0     0.1     0.0     8.6
   -71.25   -32.75  -17249     131       2     8.9     0.0     0.1     0.0     8.9
   -71.25   -32.75  -17249     131       3     6.9     0.0     2.0     0.0     9.0
   -71.25   -32.75  -17249     131       4     4.0    28.0     3.8     0.0    35.7
   -71.25   -32.75  -17249     132       0    10.5     0.0     0.1     0.0    10.7
   -71.25   -32.75  -17249     132       1    10.3     0.0     0.1     0.0    10.4
   -71.25   -32.75  -17249     132       2     7.0    45.4     4.0     0.0    56.4
   -71.25   -32.75  -17249     132       3    10.6     0.0     0.1     0.0    10.7
   -71.25   -32.75  -17249     132       4    10.6     0.0     0.5     0.0    11.0
   -71.25   -32.75  -17249     133       0     8.4     0.0     0.1     0.0     8.5
   -71.25   -32.75  -17249     133       1     3.6    37.7     4.0     0.0    45.3
   -71.25   -32.75  -17249     133       2     8.9     0.0     0.1     0.0     9.0
   -71.25   -32.75  -17249     133       3     5.3    40.8     3.9     0.0    50.0
   -71.25   -32.75  -17249     133       4     8.8     0.0     0.1     0.0     8.9
   -71.25   -32.75  -17249     134       0     7.7    73.0     4.0     0.0    84.7
   -71.25   -32.75  -17249     134       1     5.5    37.1     3.9     0.0    46.6
   -71.25   -32.75  -17249     134       2    10.3   107.5     5.5     0.0   123.3
   -71.25   -32.75  -17249     134       3     9.7     0.0     0.1     0.0     9.8
   -71.25   -32.75  -17249     134       4    10.1     0.0     0.1     0.0    10.2
   -71.25   -32.75  -17249     140       0    10.1     0.0     0.0     0.1    10.2
   -71.25   -32.75  -17249     140       1     8.0     6.9     0.3     1.7    16.9
   -71.25   -32.75  -17249     140       2     9.7     0.0     0.0     0.1     9.8
   -71.25   -32.75  -17249     140       3     5.4    25.3     0.4     1.7    32.7
   -71.25   -32.75  -17249     140       4    10.2   105.9     0.5     3.6   120.3
   -71.25   -32.75  -17249     160       0     6.0    29.6     0.4     1.7    37.6
   -71.25   -32.75  -17249     160       1    11.1     0.0     0.1     0.6    11.8
   -71.25   -32.75  -17249     160       2     5.8    24.0     0.4     1.7    31.8
   -71.25   -32.75  -17249     160       3    11.1     0.0     0.1     1.3    12.6
   -71.25   -32.75  -17249     160       4     5.9    24.6     0.4     1.7    32.5
   -71.25   -32.75  -17248       0       0    43.5   122.7     9.6     0.0   175.8
