      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75  -16850       0       0    47.6     0.0     2.4     0.0    50.0
   -71.25   -32.75  -16850       0       1    48.0    27.7    10.5     0.0    86.2
   -71.25   -32.75  -16850       0       2    47.2    60.8    11.0     0.0   119.0
   -71.25   -32.75  -16850       0       3    48.3    41.1    10.9     0.0   100.3
   -71.25   -32.75  -16850       0       4    46.9    64.3    11.1     0.0   122.3
   -71.25   -32.75  -16850     110       0    43.5     0.0     4.8     0.0    48.3
   -71.25   -32.75  -16850     110       1    43.3     0.0     0.1     0.0    43.4
   -71.25   -32.75  -16850     110       2    44.9     0.0     0.3     0.0    45.2
   -71.25   -32.75  -16850     110       3    45.1     0.0     0.1     0.0    45.2
   -71.25   -32.75  -16850     110       4    46.0     0.0     0.1     0.0    46.1
   -71.25   -32.75  -16850     131       0    30.8     0.0     8.4     0.0    39.2
   -71.25   -32.75  -16850     131       1    41.7     0.0     0.1     0.0    41.8
   -71.25   -32.75  -16850     131       2    32.8    29.4     9.3     0.0    71.6
   -71.25   -32.75  -16850     131       3    42.5     0.0     0.1     0.0    42.5
   -71.25   -32.75  -16850     131       4    39.6     0.0     0.0     0.0    39.7
   -71.25   -32.75  -16850     132       0    47.2     0.0     0.1     0.0    47.3
   -71.25   -32.75  -16850     132       1    44.6     0.0     0.6     0.0    45.1
   -71.25   -32.75  -16850     132       2    45.4     0.0     0.1     0.0    45.5
   -71.25   -32.75  -16850     132       3    37.0    33.9     8.7     0.0    79.7
   -71.25   -32.75  -16850     132       4    46.2     0.0     2.1     0.0    48.3
   -71.25   -32.75  -16850     133       0    42.7     0.0     0.1     0.0    42.7
   -71.25   -32.75  -16850     133       1    42.2     0.0     1.4     0.0    43.6
   -71.25   -32.75  -16850     133       2    43.5     0.0     0.1     0.0    43.5
   -71.25   -32.75  -16850     133       3    44.6     0.0     0.1     0.0    44.7
   -71.25   -32.75  -16850     133       4    34.7     0.0     9.0     0.0    43.7
   -71.25   -32.75  -16850     134       0    43.0     0.0     0.1     0.0    43.0
   -71.25   -32.75  -16850     134       1    44.2     0.0     0.1     0.0    44.3
   -71.25   -32.75  -16850     134       2    38.6    34.2     9.3     0.0    82.1
   -71.25   -32.75  -16850     134       3    39.0    37.0     9.4     0.0    85.4
   -71.25   -32.75  -16850     134       4    44.7     0.0     1.5     0.0    46.2
   -71.25   -32.75  -16850     140       0    37.5     0.0     0.8     1.7    40.1
   -71.25   -32.75  -16850     140       1    39.5     0.0     0.3     1.1    40.9
   -71.25   -32.75  -16850     140       2    37.0     0.0     0.8     1.8    39.7
   -71.25   -32.75  -16850     140       3    44.7     0.0     0.0     0.1    44.8
   -71.25   -32.75  -16850     140       4    38.2     0.0     0.4     1.3    40.0
   -71.25   -32.75  -16850     160       0    41.0     0.0     0.3     1.2    42.5
   -71.25   -32.75  -16850     160       1    47.7     0.0     0.8     2.0    50.4
   -71.25   -32.75  -16850     160       2    46.6     0.0     0.0     0.3    46.9
   -71.25   -32.75  -16850     160       3    44.5     0.0     0.0     0.1    44.5
   -71.25   -32.75  -16850     160       4    41.1     7.4     0.9     1.9    51.3
   -71.25   -32.75  -16849       0       0    20.6     0.0     2.5     0.0    23.1
   -71.25   -32.75  -16849       0       1    19.9    51.1     8.6     0.0    79.7
   -71.25   -32.75  -16849       0       2    19.8    86.2     8.8     0.0   114.8
   -71.25   -32.75  -16849       0       3    19.8    60.8     8.6     0.0    89.2
   -71.25   -32.75  -16849       0       4    19.3    88.3     8.7     0.0   116.4
   -71.25   -32.75  -16849     110       0    12.2     0.0     2.9     0.0    15.1
   -71.25   -32.75  -16849     110       1    13.9     0.0     0.2     0.0    14.1
   -71.25   -32.75  -16849     110       2    12.8     0.0     0.2     0.0    13.0
   -71.25   -32.75  -16849     110       3    13.7     0.0     0.1     0.0    13.9
   -71.25   -32.75  -16849     110       4    13.8     0.0     0.1     0.0    13.9
   -71.25   -32.75  -16849     131       0     4.0     0.0     5.0     0.0     8.9
   -71.25   -32.75  -16849     131       1    11.9     0.0     0.2     0.0    12.1
   -71.25   -32.75  -16849     131       2     8.3    63.2     6.5     0.0    78.1
   -71.25   -32.75  -16849     131       3    11.8     0.0     0.1     0.0    11.9
   -71.25   -32.75  -16849     131       4    10.0     0.0     0.2     0.0    10.2
   -71.25   -32.75  -16849     132       0    14.7     0.0     0.1     0.0    14.8
   -71.25   -32.75  -16849     132       1    12.9     0.0     0.7     0.0    13.7
   -71.25   -32.75  -16849     132       2    14.4     0.0     0.1     0.0    14.5
   -71.25   -32.75  -16849     132       3     7.5    50.2     6.1     0.0    63.9
   -71.25   -32.75  -16849     132       4    14.7     0.0     1.8     0.0    16.5
   -71.25   -32.75  -16849     133       0    12.3     0.0     0.3     0.0    12.6
   -71.25   -32.75  -16849     133       1    11.0     0.0     1.5     0.0    12.5
   -71.25   -32.75  -16849     133       2    12.1     0.0     0.1     0.0    12.3
   -71.25   -32.75  -16849     133       3    12.4     0.0     0.1     0.0    12.5
   -71.25   -32.75  -16849     133       4     5.0    18.5     5.7     0.0    29.1
   -71.25   -32.75  -16849     134       0    13.9     0.0     0.1     0.0    14.0
   -71.25   -32.75  -16849     134       1    13.8     0.0     0.1     0.0    14.0
   -71.25   -32.75  -16849     134       2     7.5    48.6     6.1     0.0    62.3
   -71.25   -32.75  -16849     134       3     8.0    53.4     6.3     0.0    67.6
   -71.25   -32.75  -16849     134       4    12.6     0.0     0.8     0.0    13.4
   -71.25   -32.75  -16849     140       0     7.7     4.7     0.6     1.7    14.7
   -71.25   -32.75  -16849     140       1     8.7     0.0     0.2     1.7    10.6
   -71.25   -32.75  -16849     140       2     7.6    32.2     0.6     1.7    42.1
   -71.25   -32.75  -16849     140       3    14.0     0.0     0.0     0.2    14.2
   -71.25   -32.75  -16849     140       4     7.8     0.0     0.3     1.7     9.9
   -71.25   -32.75  -16849     160       0    10.2     0.0     0.2     1.7    12.1
   -71.25   -32.75  -16849     160       1    15.0    17.5     0.6     1.7    34.9
   -71.25   -32.75  -16849     160       2    14.7     0.0     0.1     0.5    15.3
   -71.25   -32.75  -16849     160       3    13.5     0.0     0.0     0.1    13.7
   -71.25   -32.75  -16849     160       4    10.0    41.9     0.7     1.7    54.3
   -71.25   -32.75  -16848       0       0    32.5     0.0     5.5     0.0    37.9
   -71.25   -32.75  -16848       0       1    30.6    28.5    11.4     0.0    70.5
   -71.25   -32.75  -16848       0       2    29.7    61.8    12.3     0.0   103.8
   -71.25   -32.75  -16848       0       3    30.2    32.2    11.6     0.0    74.0
   -71.25   -32.75  -16848       0       4    29.1    64.1    12.4     0.0   105.6
   -71.25   -32.75  -16848     110       0    20.5     0.0     8.9     0.0    29.4
   -71.25   -32.75  -16848     110       1    27.5     0.0     2.5     0.0    30.0
   -71.25   -32.75  -16848     110       2    18.8     0.0     1.9     0.0    20.6
   -71.25   -32.75  -16848     110       3    26.0     0.0     2.1     0.0    28.1
   -71.25   -32.75  -16848     110       4    26.4     0.0     2.1     0.0    28.5
   -71.25   -32.75  -16848     131       0    12.1    19.8     8.7     0.0    40.6
   -71.25   -32.75  -16848     131       1    22.1     0.0     2.0     0.0    24.1
   -71.25   -32.75  -16848     131       2     7.5    51.2     7.7     0.0    66.4
   -71.25   -32.75  -16848     131       3    21.1     0.0     1.7     0.0    22.8
   -71.25   -32.75  -16848     131       4    12.3     0.0     1.3     0.0    13.6
   -71.25   -32.75  -16848     132       0    28.1     0.0     2.2     0.0    30.3
   -71.25   -32.75  -16848     132       1    16.8     0.0     3.4     0.0    20.2
   -71.25   -32.75  -16848     132       2    26.0     0.0     2.1     0.0    28.1
   -71.25   -32.75  -16848     132       3     7.6    46.3     7.8     0.0    61.7
   -71.25   -32.75  -16848     132       4    28.5     0.0     7.5     0.0    35.9
   -71.25   -32.75  -16848     133       0    24.5     0.0     2.7     0.0    27.2
