      Lon      Lat    Year   Stand   Patch     TeBE_tm    TeBE_itm  TeBE_itscl     TeBS_tm    TeBS_itm       TeE_s       TeR_s        TeNE     BBS_itm     BBE_itm        BE_s         C3G   Total
   -71.25   -32.75    1750       0       0      0.0000      0.0000      0.0000      0.0184      0.0029      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.1026  0.1239
   -71.25   -32.75    1750       0       1      0.0001      0.0000      0.0000      0.0051      0.0013      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0368  0.0433
   -71.25   -32.75    1750       0       2      0.0000      0.0000      0.0000      0.0031      0.0017      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0132  0.0180
   -71.25   -32.75    1750       0       3      0.0000      0.0000      0.0000      0.0000      0.0080      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000  0.0080
   -71.25   -32.75    1750       0       4      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.1003  0.1003
   -71.25   -32.75    1750     110       0      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.2469  1.2469
   -71.25   -32.75    1750     110       1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0002  0.0002
   -71.25   -32.75    1750     110       2      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000  0.0000
   -71.25   -32.75    1750     110       3      0.0051      0.0049      0.0000      0.0000      0.0000      0.0000      0.0000      0.0017      0.0000      0.0000      0.0000      0.6643  0.6760
   -71.25   -32.75    1750     110       4      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0026  0.0026
