      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75   -6150       0     0.000     0.396     1.737    13.769    12.194   111.474   111.625    54.838    20.180     5.762     2.690     1.601
   -71.25   -32.75   -6150     110     0.000     0.396     1.737    13.769    12.194   111.474   111.625    54.838    20.180     5.762     2.690     1.601
   -71.25   -32.75   -6150     131     0.000     0.396     1.737    13.769    12.194   111.474   111.625    54.838    20.180     5.762     2.690     1.601
   -71.25   -32.75   -6150     132     0.000     0.396     1.737    13.769    12.194   111.474   111.625    54.838    20.180     5.762     2.690     1.601
   -71.25   -32.75   -6150     133     0.000     0.396     1.737    13.769    12.194   111.474   111.625    54.838    20.180     5.762     2.690     1.601
   -71.25   -32.75   -6150     134     0.000     0.396     1.737    13.769    12.194   111.474   111.625    54.838    20.180     5.762     2.690     1.601
   -71.25   -32.75   -6150     140     0.000     0.396     1.737    13.769    12.194   111.474   111.625    54.838    20.180     5.762     2.690     1.601
   -71.25   -32.75   -6150     160     0.000     0.396     1.737    13.769    12.194   111.474   111.625    54.838    20.180     5.762     2.690     1.601
   -71.25   -32.75   -6149       0     0.000     0.587     2.332    11.504    37.572    31.611    46.507    28.009    21.564    39.870     2.087     0.538
   -71.25   -32.75   -6149     110     0.000     0.587     2.332    11.504    37.572    31.611    46.507    28.009    21.564    39.870     2.087     0.538
   -71.25   -32.75   -6149     131     0.000     0.587     2.332    11.504    37.572    31.611    46.507    28.009    21.564    39.870     2.087     0.538
   -71.25   -32.75   -6149     132     0.000     0.587     2.332    11.504    37.572    31.611    46.507    28.009    21.564    39.870     2.087     0.538
   -71.25   -32.75   -6149     133     0.000     0.587     2.332    11.504    37.572    31.611    46.507    28.009    21.564    39.870     2.087     0.538
   -71.25   -32.75   -6149     134     0.000     0.587     2.332    11.504    37.572    31.611    46.507    28.009    21.564    39.870     2.087     0.538
   -71.25   -32.75   -6149     140     0.000     0.587     2.332    11.504    37.572    31.611    46.507    28.009    21.564    39.870     2.087     0.538
   -71.25   -32.75   -6149     160     0.000     0.587     2.332    11.504    37.572    31.611    46.507    28.009    21.564    39.870     2.087     0.538
   -71.25   -32.75   -6148       0     0.000     0.763     2.121    16.867    72.276    86.130    53.929    50.253    31.201    13.174     5.028     0.307
   -71.25   -32.75   -6148     110     0.000     0.763     2.121    16.867    72.276    86.130    53.929    50.253    31.201    13.174     5.028     0.307
   -71.25   -32.75   -6148     131     0.000     0.763     2.121    16.867    72.276    86.130    53.929    50.253    31.201    13.174     5.028     0.307
   -71.25   -32.75   -6148     132     0.000     0.763     2.121    16.867    72.276    86.130    53.929    50.253    31.201    13.174     5.028     0.307
   -71.25   -32.75   -6148     133     0.000     0.763     2.121    16.867    72.276    86.130    53.929    50.253    31.201    13.174     5.028     0.307
   -71.25   -32.75   -6148     134     0.000     0.763     2.121    16.867    72.276    86.130    53.929    50.253    31.201    13.174     5.028     0.307
   -71.25   -32.75   -6148     140     0.000     0.763     2.121    16.867    72.276    86.130    53.929    50.253    31.201    13.174     5.028     0.307
   -71.25   -32.75   -6148     160     0.000     0.763     2.121    16.867    72.276    86.130    53.929    50.253    31.201    13.174     5.028     0.307
   -71.25   -32.75   -6147       0     0.000     2.535     4.197     5.512    49.585    69.413    56.652    40.007     9.593     4.818     0.956     0.548
   -71.25   -32.75   -6147     110     0.000     2.535     4.197     5.512    49.585    69.413    56.652    40.007     9.593     4.818     0.956     0.548
   -71.25   -32.75   -6147     131     0.000     2.535     4.197     5.512    49.585    69.413    56.652    40.007     9.593     4.818     0.956     0.548
