      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75  -11250       0       0    87.6    53.8    10.8     0.0   152.3
   -71.25   -32.75  -11250       0       1    87.6    54.5    10.8     0.0   152.9
   -71.25   -32.75  -11250       0       2    87.7    51.0    10.9     0.0   149.5
   -71.25   -32.75  -11250       0       3    88.9    39.7    10.7     0.0   139.3
   -71.25   -32.75  -11250       0       4    87.6    54.3    10.8     0.0   152.7
   -71.25   -32.75  -11250     110       0    82.2    41.5    11.3     0.0   134.9
   -71.25   -32.75  -11250     110       1    84.0     0.0     0.9     0.0    84.9
   -71.25   -32.75  -11250     110       2    82.2    55.3    11.5     0.0   149.1
   -71.25   -32.75  -11250     110       3    84.2     0.0     0.2     0.0    84.4
   -71.25   -32.75  -11250     110       4    84.8     0.0     6.9     0.0    91.7
   -71.25   -32.75  -11250     131       0    82.9     0.0     0.2     0.0    83.1
   -71.25   -32.75  -11250     131       1    82.6     0.0     0.3     0.0    82.9
   -71.25   -32.75  -11250     131       2    84.8     0.0     0.1     0.0    84.9
   -71.25   -32.75  -11250     131       3    82.2     0.0     3.7     0.0    85.8
   -71.25   -32.75  -11250     131       4    83.2     0.0     5.0     0.0    88.1
   -71.25   -32.75  -11250     132       0    85.1     0.0     0.8     0.0    85.9
   -71.25   -32.75  -11250     132       1    85.8     0.0     0.2     0.0    86.0
   -71.25   -32.75  -11250     132       2    86.0     0.0     0.2     0.0    86.1
   -71.25   -32.75  -11250     132       3    85.1     0.0     0.7     0.0    85.8
   -71.25   -32.75  -11250     132       4    86.4     0.0     0.2     0.0    86.6
   -71.25   -32.75  -11250     133       0    82.5     0.0     0.3     0.0    82.8
   -71.25   -32.75  -11250     133       1    79.7     0.0     7.1     0.0    86.8
   -71.25   -32.75  -11250     133       2    84.3     0.0     0.1     0.0    84.4
   -71.25   -32.75  -11250     133       3    83.2     0.0     0.2     0.0    83.4
   -71.25   -32.75  -11250     133       4    82.4     0.0     1.1     0.0    83.4
   -71.25   -32.75  -11250     134       0    84.6     0.0     0.3     0.0    84.9
   -71.25   -32.75  -11250     134       1   148.0     0.0     4.0     0.0   152.0
   -71.25   -32.75  -11250     134       2    83.6    39.6    11.6     0.0   134.8
   -71.25   -32.75  -11250     134       3    85.7     0.0     0.2     0.0    85.9
