      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75  -15950       0     0.000     0.576     1.357     6.583    71.389   127.356   142.163   180.254    91.559    40.561     4.260     2.182
   -71.25   -32.75  -15950     110     0.000     0.576     1.357     6.583    71.389   127.356   142.163   180.254    91.559    40.561     4.260     2.182
   -71.25   -32.75  -15950     131     0.000     0.576     1.357     6.583    71.389   127.356   142.163   180.254    91.559    40.561     4.260     2.182
   -71.25   -32.75  -15950     132     0.000     0.576     1.357     6.583    71.389   127.356   142.163   180.254    91.559    40.561     4.260     2.182
   -71.25   -32.75  -15950     133     0.000     0.576     1.357     6.583    71.389   127.356   142.163   180.254    91.559    40.561     4.260     2.182
   -71.25   -32.75  -15950     134     0.000     0.576     1.357     6.583    71.389   127.356   142.163   180.254    91.559    40.561     4.260     2.182
   -71.25   -32.75  -15950     140     0.000     0.576     1.357     6.583    71.389   127.356   142.163   180.254    91.559    40.561     4.260     2.182
   -71.25   -32.75  -15950     160     0.000     0.576     1.357     6.583    71.389   127.356   142.163   180.254    91.559    40.561     4.260     2.182
   -71.25   -32.75  -15949       0     0.000     0.547     0.428     4.267    51.490    54.441   117.874   123.202    92.479    19.477    12.330     2.338
   -71.25   -32.75  -15949     110     0.000     0.547     0.428     4.267    51.490    54.441   117.874   123.202    92.479    19.477    12.330     2.338
   -71.25   -32.75  -15949     131     0.000     0.547     0.428     4.267    51.490    54.441   117.874   123.202    92.479    19.477    12.330     2.338
   -71.25   -32.75  -15949     132     0.000     0.547     0.428     4.267    51.490    54.441   117.874   123.202    92.479    19.477    12.330     2.338
   -71.25   -32.75  -15949     133     0.000     0.547     0.428     4.267    51.490    54.441   117.874   123.202    92.479    19.477    12.330     2.338
   -71.25   -32.75  -15949     134     0.000     0.547     0.428     4.267    51.490    54.441   117.874   123.202    92.479    19.477    12.330     2.338
   -71.25   -32.75  -15949     140     0.000     0.547     0.428     4.267    51.490    54.441   117.874   123.202    92.479    19.477    12.330     2.338
   -71.25   -32.75  -15949     160     0.000     0.547     0.428     4.267    51.490    54.441   117.874   123.202    92.479    19.477    12.330     2.338
   -71.25   -32.75  -15948       0     0.000     0.510     2.136    12.344    70.370    38.502   200.924   136.856    72.495    31.213    14.484     0.586
   -71.25   -32.75  -15948     110     0.000     0.510     2.136    12.344    70.370    38.502   200.924   136.856    72.495    31.213    14.484     0.586
   -71.25   -32.75  -15948     131     0.000     0.510     2.136    12.344    70.370    38.502   200.924   136.856    72.495    31.213    14.484     0.586
   -71.25   -32.75  -15948     132     0.000     0.510     2.136    12.344    70.370    38.502   200.924   136.856    72.495    31.213    14.484     0.586
   -71.25   -32.75  -15948     133     0.000     0.510     2.136    12.344    70.370    38.502   200.924   136.856    72.495    31.213    14.484     0.586
   -71.25   -32.75  -15948     134     0.000     0.510     2.136    12.344    70.370    38.502   200.924   136.856    72.495    31.213    14.484     0.586
   -71.25   -32.75  -15948     140     0.000     0.510     2.136    12.344    70.370    38.502   200.924   136.856    72.495    31.213    14.484     0.586
   -71.25   -32.75  -15948     160     0.000     0.510     2.136    12.344    70.370    38.502   200.924   136.856    72.495    31.213    14.484     0.586
   -71.25   -32.75  -15947       0     0.000     0.106     2.564     5.237    87.457   144.786    96.911    60.558    56.337     8.655     1.374     0.987
   -71.25   -32.75  -15947     110     0.000     0.106     2.564     5.237    87.457   144.786    96.911    60.558    56.337     8.655     1.374     0.987
