      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75   -1250       0     0.000     1.082     3.462    18.745    29.284    91.859    77.864    55.256    25.806     6.481    15.039     1.194
   -71.25   -32.75   -1250     110     0.000     1.082     3.462    18.745    29.284    91.859    77.864    55.256    25.806     6.481    15.039     1.194
   -71.25   -32.75   -1250     131     0.000     1.082     3.462    18.745    29.284    91.859    77.864    55.256    25.806     6.481    15.039     1.194
   -71.25   -32.75   -1250     132     0.000     1.082     3.462    18.745    29.284    91.859    77.864    55.256    25.806     6.481    15.039     1.194
   -71.25   -32.75   -1250     133     0.000     1.082     3.462    18.745    29.284    91.859    77.864    55.256    25.806     6.481    15.039     1.194
   -71.25   -32.75   -1250     134     0.000     1.082     3.462    18.745    29.284    91.859    77.864    55.256    25.806     6.481    15.039     1.194
   -71.25   -32.75   -1250     140     0.000     1.082     3.462    18.745    29.284    91.859    77.864    55.256    25.806     6.481    15.039     1.194
   -71.25   -32.75   -1250     160     0.000     1.082     3.462    18.745    29.284    91.859    77.864    55.256    25.806     6.481    15.039     1.194
   -71.25   -32.75   -1249       0     0.000     0.000     1.324     7.722    69.291    59.330    65.075    44.556    33.727     8.610    11.412     0.293
   -71.25   -32.75   -1249     110     0.000     0.000     1.324     7.722    69.291    59.330    65.075    44.556    33.727     8.610    11.412     0.293
   -71.25   -32.75   -1249     131     0.000     0.000     1.324     7.722    69.291    59.330    65.075    44.556    33.727     8.610    11.412     0.293
   -71.25   -32.75   -1249     132     0.000     0.000     1.324     7.722    69.291    59.330    65.075    44.556    33.727     8.610    11.412     0.293
   -71.25   -32.75   -1249     133     0.000     0.000     1.324     7.722    69.291    59.330    65.075    44.556    33.727     8.610    11.412     0.293
   -71.25   -32.75   -1249     134     0.000     0.000     1.324     7.722    69.291    59.330    65.075    44.556    33.727     8.610    11.412     0.293
   -71.25   -32.75   -1249     140     0.000     0.000     1.324     7.722    69.291    59.330    65.075    44.556    33.727     8.610    11.412     0.293
   -71.25   -32.75   -1249     160     0.000     0.000     1.324     7.722    69.291    59.330    65.075    44.556    33.727     8.610    11.412     0.293
   -71.25   -32.75   -1248       0     0.000     0.134     2.630     5.728    50.873    73.222   123.577    29.768    21.540     4.768     1.724     1.042
   -71.25   -32.75   -1248     110     0.000     0.134     2.630     5.728    50.873    73.222   123.577    29.768    21.540     4.768     1.724     1.042
   -71.25   -32.75   -1248     131     0.000     0.134     2.630     5.728    50.873    73.222   123.577    29.768    21.540     4.768     1.724     1.042
   -71.25   -32.75   -1248     132     0.000     0.134     2.630     5.728    50.873    73.222   123.577    29.768    21.540     4.768     1.724     1.042
   -71.25   -32.75   -1248     133     0.000     0.134     2.630     5.728    50.873    73.222   123.577    29.768    21.540     4.768     1.724     1.042
   -71.25   -32.75   -1248     134     0.000     0.134     2.630     5.728    50.873    73.222   123.577    29.768    21.540     4.768     1.724     1.042
   -71.25   -32.75   -1248     140     0.000     0.134     2.630     5.728    50.873    73.222   123.577    29.768    21.540     4.768     1.724     1.042
   -71.25   -32.75   -1248     160     0.000     0.134     2.630     5.728    50.873    73.222   123.577    29.768    21.540     4.768     1.724     1.042
   -71.25   -32.75   -1247       0     0.000     0.607     0.600     6.838    74.499    92.823    57.489    27.542   116.595    17.694     3.707     0.720
   -71.25   -32.75   -1247     110     0.000     0.607     0.600     6.838    74.499    92.823    57.489    27.542   116.595    17.694     3.707     0.720
   -71.25   -32.75   -1247     131     0.000     0.607     0.600     6.838    74.499    92.823    57.489    27.542   116.595    17.694     3.707     0.720
   -71.25   -32.75   -1247     132     0.000     0.607     0.600     6.838    74.499    92.823    57.489    27.542   116.595    17.694     3.707     0.720
   -71.25   -32.75   -1247     133     0.000     0.607     0.600     6.838    74.499    92.823    57.489    27.542   116.595    17.694     3.707     0.720
   -71.25   -32.75   -1247     134     0.000     0.607     0.600     6.838    74.499    92.823    57.489    27.542   116.595    17.694     3.707     0.720
   -71.25   -32.75   -1247     140     0.000     0.607     0.600     6.838    74.499    92.823    57.489    27.542   116.595    17.694     3.707     0.720
   -71.25   -32.75   -1247     160     0.000     0.607     0.600     6.838    74.499    92.823    57.489    27.542   116.595    17.694     3.707     0.720
   -71.25   -32.75   -1246       0     0.000     0.208     3.378    12.525    96.160   163.759    49.814    78.551    65.914     9.511     0.737     0.857
   -71.25   -32.75   -1246     110     0.000     0.208     3.378    12.525    96.160   163.759    49.814    78.551    65.914     9.511     0.737     0.857
   -71.25   -32.75   -1246     131     0.000     0.208     3.378    12.525    96.160   163.759    49.814    78.551    65.914     9.511     0.737     0.857
   -71.25   -32.75   -1246     132     0.000     0.208     3.378    12.525    96.160   163.759    49.814    78.551    65.914     9.511     0.737     0.857
   -71.25   -32.75   -1246     133     0.000     0.208     3.378    12.525    96.160   163.759    49.814    78.551    65.914     9.511     0.737     0.857
   -71.25   -32.75   -1246     134     0.000     0.208     3.378    12.525    96.160   163.759    49.814    78.551    65.914     9.511     0.737     0.857
   -71.25   -32.75   -1246     140     0.000     0.208     3.378    12.525    96.160   163.759    49.814    78.551    65.914     9.511     0.737     0.857
   -71.25   -32.75   -1246     160     0.000     0.208     3.378    12.525    96.160   163.759    49.814    78.551    65.914     9.511     0.737     0.857
   -71.25   -32.75   -1245       0     0.000     0.107     1.251     9.367    70.525   138.963    65.047    92.711   109.865    15.452     0.765     0.403
   -71.25   -32.75   -1245     110     0.000     0.107     1.251     9.367    70.525   138.963    65.047    92.711   109.865    15.452     0.765     0.403
   -71.25   -32.75   -1245     131     0.000     0.107     1.251     9.367    70.525   138.963    65.047    92.711   109.865    15.452     0.765     0.403
   -71.25   -32.75   -1245     132     0.000     0.107     1.251     9.367    70.525   138.963    65.047    92.711   109.865    15.452     0.765     0.403
   -71.25   -32.75   -1245     133     0.000     0.107     1.251     9.367    70.525   138.963    65.047    92.711   109.865    15.452     0.765     0.403
   -71.25   -32.75   -1245     134     0.000     0.107     1.251     9.367    70.525   138.963    65.047    92.711   109.865    15.452     0.765     0.403
   -71.25   -32.75   -1245     140     0.000     0.107     1.251     9.367    70.525   138.963    65.047    92.711   109.865    15.452     0.765     0.403
   -71.25   -32.75   -1245     160     0.000     0.107     1.251     9.367    70.525   138.963    65.047    92.711   109.865    15.452     0.765     0.403
   -71.25   -32.75   -1244       0     0.000     0.222     2.267     8.540    45.506    81.632    56.629    38.377    19.923    10.847     3.267     1.261
   -71.25   -32.75   -1244     110     0.000     0.222     2.267     8.540    45.506    81.632    56.629    38.377    19.923    10.847     3.267     1.261
   -71.25   -32.75   -1244     131     0.000     0.222     2.267     8.540    45.506    81.632    56.629    38.377    19.923    10.847     3.267     1.261
   -71.25   -32.75   -1244     132     0.000     0.222     2.267     8.540    45.506    81.632    56.629    38.377    19.923    10.847     3.267     1.261
   -71.25   -32.75   -1244     133     0.000     0.222     2.267     8.540    45.506    81.632    56.629    38.377    19.923    10.847     3.267     1.261
   -71.25   -32.75   -1244     134     0.000     0.222     2.267     8.540    45.506    81.632    56.629    38.377    19.923    10.847     3.267     1.261
   -71.25   -32.75   -1244     140     0.000     0.222     2.267     8.540    45.506    81.632    56.629    38.377    19.923    10.847     3.267     1.261
