      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75   -1350       0     0.000     0.483     3.721    15.131    70.495   163.129    68.801    65.231    47.046     5.903     2.924     0.218
   -71.25   -32.75   -1350     110     0.000     0.483     3.721    15.131    70.495   163.129    68.801    65.231    47.046     5.903     2.924     0.218
   -71.25   -32.75   -1350     131     0.000     0.483     3.721    15.131    70.495   163.129    68.801    65.231    47.046     5.903     2.924     0.218
   -71.25   -32.75   -1350     132     0.000     0.483     3.721    15.131    70.495   163.129    68.801    65.231    47.046     5.903     2.924     0.218
   -71.25   -32.75   -1350     133     0.000     0.483     3.721    15.131    70.495   163.129    68.801    65.231    47.046     5.903     2.924     0.218
   -71.25   -32.75   -1350     134     0.000     0.483     3.721    15.131    70.495   163.129    68.801    65.231    47.046     5.903     2.924     0.218
   -71.25   -32.75   -1350     140     0.000     0.483     3.721    15.131    70.495   163.129    68.801    65.231    47.046     5.903     2.924     0.218
   -71.25   -32.75   -1350     160     0.000     0.483     3.721    15.131    70.495   163.129    68.801    65.231    47.046     5.903     2.924     0.218
   -71.25   -32.75   -1349       0     0.000     0.906     3.378    12.015   112.797   111.280    87.497    97.028    34.126     7.788     5.271     0.877
   -71.25   -32.75   -1349     110     0.000     0.906     3.378    12.015   112.797   111.280    87.497    97.028    34.126     7.788     5.271     0.877
   -71.25   -32.75   -1349     131     0.000     0.906     3.378    12.015   112.797   111.280    87.497    97.028    34.126     7.788     5.271     0.877
   -71.25   -32.75   -1349     132     0.000     0.906     3.378    12.015   112.797   111.280    87.497    97.028    34.126     7.788     5.271     0.877
   -71.25   -32.75   -1349     133     0.000     0.906     3.378    12.015   112.797   111.280    87.497    97.028    34.126     7.788     5.271     0.877
   -71.25   -32.75   -1349     134     0.000     0.906     3.378    12.015   112.797   111.280    87.497    97.028    34.126     7.788     5.271     0.877
   -71.25   -32.75   -1349     140     0.000     0.906     3.378    12.015   112.797   111.280    87.497    97.028    34.126     7.788     5.271     0.877
   -71.25   -32.75   -1349     160     0.000     0.906     3.378    12.015   112.797   111.280    87.497    97.028    34.126     7.788     5.271     0.877
   -71.25   -32.75   -1348       0     0.000     0.139     1.492     9.430    23.664   123.006   142.330    43.217    44.065    10.977     0.990     2.198
   -71.25   -32.75   -1348     110     0.000     0.139     1.492     9.430    23.664   123.006   142.330    43.217    44.065    10.977     0.990     2.198
   -71.25   -32.75   -1348     131     0.000     0.139     1.492     9.430    23.664   123.006   142.330    43.217    44.065    10.977     0.990     2.198
   -71.25   -32.75   -1348     132     0.000     0.139     1.492     9.430    23.664   123.006   142.330    43.217    44.065    10.977     0.990     2.198
   -71.25   -32.75   -1348     133     0.000     0.139     1.492     9.430    23.664   123.006   142.330    43.217    44.065    10.977     0.990     2.198
   -71.25   -32.75   -1348     134     0.000     0.139     1.492     9.430    23.664   123.006   142.330    43.217    44.065    10.977     0.990     2.198
   -71.25   -32.75   -1348     140     0.000     0.139     1.492     9.430    23.664   123.006   142.330    43.217    44.065    10.977     0.990     2.198
   -71.25   -32.75   -1348     160     0.000     0.139     1.492     9.430    23.664   123.006   142.330    43.217    44.065    10.977     0.990     2.198
   -71.25   -32.75   -1347       0     0.000     0.250     3.057     7.503    76.878   155.354    99.607    45.383    18.712     7.247     2.981     0.434
   -71.25   -32.75   -1347     110     0.000     0.250     3.057     7.503    76.878   155.354    99.607    45.383    18.712     7.247     2.981     0.434
   -71.25   -32.75   -1347     131     0.000     0.250     3.057     7.503    76.878   155.354    99.607    45.383    18.712     7.247     2.981     0.434
   -71.25   -32.75   -1347     132     0.000     0.250     3.057     7.503    76.878   155.354    99.607    45.383    18.712     7.247     2.981     0.434
   -71.25   -32.75   -1347     133     0.000     0.250     3.057     7.503    76.878   155.354    99.607    45.383    18.712     7.247     2.981     0.434
   -71.25   -32.75   -1347     134     0.000     0.250     3.057     7.503    76.878   155.354    99.607    45.383    18.712     7.247     2.981     0.434
   -71.25   -32.75   -1347     140     0.000     0.250     3.057     7.503    76.878   155.354    99.607    45.383    18.712     7.247     2.981     0.434
   -71.25   -32.75   -1347     160     0.000     0.250     3.057     7.503    76.878   155.354    99.607    45.383    18.712     7.247     2.981     0.434
   -71.25   -32.75   -1346       0     0.000     0.197     2.691     7.025    65.245   183.268    90.591    57.185    60.089    32.688     3.606     2.022
   -71.25   -32.75   -1346     110     0.000     0.197     2.691     7.025    65.245   183.268    90.591    57.185    60.089    32.688     3.606     2.022
   -71.25   -32.75   -1346     131     0.000     0.197     2.691     7.025    65.245   183.268    90.591    57.185    60.089    32.688     3.606     2.022
   -71.25   -32.75   -1346     132     0.000     0.197     2.691     7.025    65.245   183.268    90.591    57.185    60.089    32.688     3.606     2.022
   -71.25   -32.75   -1346     133     0.000     0.197     2.691     7.025    65.245   183.268    90.591    57.185    60.089    32.688     3.606     2.022
   -71.25   -32.75   -1346     134     0.000     0.197     2.691     7.025    65.245   183.268    90.591    57.185    60.089    32.688     3.606     2.022
   -71.25   -32.75   -1346     140     0.000     0.197     2.691     7.025    65.245   183.268    90.591    57.185    60.089    32.688     3.606     2.022
   -71.25   -32.75   -1346     160     0.000     0.197     2.691     7.025    65.245   183.268    90.591    57.185    60.089    32.688     3.606     2.022
   -71.25   -32.75   -1345       0     0.000     0.582     3.519     9.354    49.497    98.532    40.058    39.610    19.306    28.571     0.333     0.593
   -71.25   -32.75   -1345     110     0.000     0.582     3.519     9.354    49.497    98.532    40.058    39.610    19.306    28.571     0.333     0.593
   -71.25   -32.75   -1345     131     0.000     0.582     3.519     9.354    49.497    98.532    40.058    39.610    19.306    28.571     0.333     0.593
