      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75   -8450       0       0    24.4     0.0     0.9     0.0    25.2
   -71.25   -32.75   -8450       0       1    22.8     0.0     0.8     0.0    23.6
   -71.25   -32.75   -8450       0       2    24.7    13.4     1.6     0.0    39.7
   -71.25   -32.75   -8450       0       3    21.9    12.4     1.4     0.0    35.7
   -71.25   -32.75   -8450       0       4    23.9     0.0     0.1     0.0    24.0
   -71.25   -32.75   -8450     110       0    17.9     0.0     0.1     0.0    18.0
   -71.25   -32.75   -8450     110       1    23.3     0.0     0.0     0.0    23.3
   -71.25   -32.75   -8450     110       2    23.7     0.0     0.0     0.0    23.7
   -71.25   -32.75   -8450     110       3    23.9     0.0     0.0     0.0    24.0
   -71.25   -32.75   -8450     110       4    17.9     0.0     0.2     0.0    18.1
   -71.25   -32.75   -8450     131       0    23.5     3.6     1.9     0.0    29.0
   -71.25   -32.75   -8450     131       1    23.2     0.0     0.0     0.0    23.3
   -71.25   -32.75   -8450     131       2    21.2    22.7     2.0     0.0    46.0
   -71.25   -32.75   -8450     131       3    23.3     0.0     0.1     0.0    23.4
   -71.25   -32.75   -8450     131       4    24.0     0.0     0.0     0.0    24.1
   -71.25   -32.75   -8450     132       0    24.4     0.0     0.0     0.0    24.4
   -71.25   -32.75   -8450     132       1    24.4     0.0     0.0     0.0    24.4
   -71.25   -32.75   -8450     132       2    23.8     0.0     0.3     0.0    24.2
   -71.25   -32.75   -8450     132       3    20.4     0.0     1.8     0.0    22.2
   -71.25   -32.75   -8450     132       4    24.2     0.0     0.0     0.0    24.2
   -71.25   -32.75   -8450     133       0    23.8     0.0     0.0     0.0    23.8
   -71.25   -32.75   -8450     133       1    24.1     0.0     0.0     0.0    24.2
   -71.25   -32.75   -8450     133       2    23.0     0.0     0.0     0.0    23.0
   -71.25   -32.75   -8450     133       3    22.7     0.0     0.0     0.0    22.7
   -71.25   -32.75   -8450     133       4    23.8     0.0     0.0     0.0    23.8
   -71.25   -32.75   -8450     134       0    24.2     0.0     0.4     0.0    24.6
   -71.25   -32.75   -8450     134       1    24.1     0.0     0.0     0.0    24.1
   -71.25   -32.75   -8450     134       2    18.9    13.5     1.8     0.0    34.2
   -71.25   -32.75   -8450     134       3    23.7     0.0     0.0     0.0    23.7
   -71.25   -32.75   -8450     134       4    24.3     0.0     0.1     0.0    24.4
   -71.25   -32.75   -8450     140       0    24.2     0.0     0.0     0.0    24.3
   -71.25   -32.75   -8450     140       1    24.0     0.0     0.0     0.0    24.0
   -71.25   -32.75   -8450     140       2    19.4     0.0     0.0     0.0    19.4
   -71.25   -32.75   -8450     140       3    22.5     0.0     0.0     0.1    22.6
   -71.25   -32.75   -8450     140       4    24.1     0.0     0.0     0.0    24.1
   -71.25   -32.75   -8450     160       0    22.9     0.0     0.0     0.4    23.3
   -71.25   -32.75   -8450     160       1    19.6     0.0     0.1     0.7    20.4
   -71.25   -32.75   -8450     160       2    24.3     0.0     0.0     0.0    24.3
   -71.25   -32.75   -8450     160       3    23.4     0.0     0.2     3.6    27.2
   -71.25   -32.75   -8450     160       4    24.8     0.0     0.0     0.1    24.9
   -71.25   -32.75   -8449       0       0    26.6     0.0     1.9     0.0    28.5
   -71.25   -32.75   -8449       0       1    26.0     0.0     0.7     0.0    26.7
   -71.25   -32.75   -8449       0       2    26.7    15.6     2.8     0.0    45.1
   -71.25   -32.75   -8449       0       3    25.5     5.3     2.6     0.0    33.3
   -71.25   -32.75   -8449       0       4    26.8     0.0     0.1     0.0    26.8
   -71.25   -32.75   -8449     110       0    25.6     0.0     0.2     0.0    25.8
   -71.25   -32.75   -8449     110       1    32.0     0.0     0.0     0.0    32.0
