      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75  -13950       0     0.000     0.100     1.104     7.640    36.682   141.085    41.979    45.423    36.005     2.723     8.287     0.857
   -71.25   -32.75  -13950     110     0.000     0.100     1.104     7.640    36.682   141.085    41.979    45.423    36.005     2.723     8.287     0.857
   -71.25   -32.75  -13950     131     0.000     0.100     1.104     7.640    36.682   141.085    41.979    45.423    36.005     2.723     8.287     0.857
   -71.25   -32.75  -13950     132     0.000     0.100     1.104     7.640    36.682   141.085    41.979    45.423    36.005     2.723     8.287     0.857
   -71.25   -32.75  -13950     133     0.000     0.100     1.104     7.640    36.682   141.085    41.979    45.423    36.005     2.723     8.287     0.857
   -71.25   -32.75  -13950     134     0.000     0.100     1.104     7.640    36.682   141.085    41.979    45.423    36.005     2.723     8.287     0.857
   -71.25   -32.75  -13950     140     0.000     0.100     1.104     7.640    36.682   141.085    41.979    45.423    36.005     2.723     8.287     0.857
   -71.25   -32.75  -13950     160     0.000     0.100     1.104     7.640    36.682   141.085    41.979    45.423    36.005     2.723     8.287     0.857
   -71.25   -32.75  -13949       0     0.000     0.378     1.326    14.131    20.948    84.784   144.137    50.179    55.637    18.738     5.448     1.181
   -71.25   -32.75  -13949     110     0.000     0.378     1.326    14.131    20.948    84.784   144.137    50.179    55.637    18.738     5.448     1.181
   -71.25   -32.75  -13949     131     0.000     0.378     1.326    14.131    20.948    84.784   144.137    50.179    55.637    18.738     5.448     1.181
   -71.25   -32.75  -13949     132     0.000     0.378     1.326    14.131    20.948    84.784   144.137    50.179    55.637    18.738     5.448     1.181
   -71.25   -32.75  -13949     133     0.000     0.378     1.326    14.131    20.948    84.784   144.137    50.179    55.637    18.738     5.448     1.181
   -71.25   -32.75  -13949     134     0.000     0.378     1.326    14.131    20.948    84.784   144.137    50.179    55.637    18.738     5.448     1.181
   -71.25   -32.75  -13949     140     0.000     0.378     1.326    14.131    20.948    84.784   144.137    50.179    55.637    18.738     5.448     1.181
   -71.25   -32.75  -13949     160     0.000     0.378     1.326    14.131    20.948    84.784   144.137    50.179    55.637    18.738     5.448     1.181
   -71.25   -32.75  -13948       0     0.000     0.152     2.125    23.639    34.054   154.712   137.877    67.609    12.501     5.584     1.857     1.327
   -71.25   -32.75  -13948     110     0.000     0.152     2.125    23.639    34.054   154.712   137.877    67.609    12.501     5.584     1.857     1.327
   -71.25   -32.75  -13948     131     0.000     0.152     2.125    23.639    34.054   154.712   137.877    67.609    12.501     5.584     1.857     1.327
   -71.25   -32.75  -13948     132     0.000     0.152     2.125    23.639    34.054   154.712   137.877    67.609    12.501     5.584     1.857     1.327
   -71.25   -32.75  -13948     133     0.000     0.152     2.125    23.639    34.054   154.712   137.877    67.609    12.501     5.584     1.857     1.327
   -71.25   -32.75  -13948     134     0.000     0.152     2.125    23.639    34.054   154.712   137.877    67.609    12.501     5.584     1.857     1.327
   -71.25   -32.75  -13948     140     0.000     0.152     2.125    23.639    34.054   154.712   137.877    67.609    12.501     5.584     1.857     1.327
   -71.25   -32.75  -13948     160     0.000     0.152     2.125    23.639    34.054   154.712   137.877    67.609    12.501     5.584     1.857     1.327
   -71.25   -32.75  -13947       0     0.000     0.976     3.986    11.089   105.965    79.564    73.723    96.573    33.326    18.389     1.684     1.748
   -71.25   -32.75  -13947     110     0.000     0.976     3.986    11.089   105.965    79.564    73.723    96.573    33.326    18.389     1.684     1.748
   -71.25   -32.75  -13947     131     0.000     0.976     3.986    11.089   105.965    79.564    73.723    96.573    33.326    18.389     1.684     1.748
   -71.25   -32.75  -13947     132     0.000     0.976     3.986    11.089   105.965    79.564    73.723    96.573    33.326    18.389     1.684     1.748
   -71.25   -32.75  -13947     133     0.000     0.976     3.986    11.089   105.965    79.564    73.723    96.573    33.326    18.389     1.684     1.748
   -71.25   -32.75  -13947     134     0.000     0.976     3.986    11.089   105.965    79.564    73.723    96.573    33.326    18.389     1.684     1.748
   -71.25   -32.75  -13947     140     0.000     0.976     3.986    11.089   105.965    79.564    73.723    96.573    33.326    18.389     1.684     1.748
   -71.25   -32.75  -13947     160     0.000     0.976     3.986    11.089   105.965    79.564    73.723    96.573    33.326    18.389     1.684     1.748
   -71.25   -32.75  -13946       0     0.000     0.332     2.509     2.744    81.176    61.326    89.492    61.806    56.647    42.135     2.461     0.000
   -71.25   -32.75  -13946     110     0.000     0.332     2.509     2.744    81.176    61.326    89.492    61.806    56.647    42.135     2.461     0.000
   -71.25   -32.75  -13946     131     0.000     0.332     2.509     2.744    81.176    61.326    89.492    61.806    56.647    42.135     2.461     0.000
   -71.25   -32.75  -13946     132     0.000     0.332     2.509     2.744    81.176    61.326    89.492    61.806    56.647    42.135     2.461     0.000
   -71.25   -32.75  -13946     133     0.000     0.332     2.509     2.744    81.176    61.326    89.492    61.806    56.647    42.135     2.461     0.000
   -71.25   -32.75  -13946     134     0.000     0.332     2.509     2.744    81.176    61.326    89.492    61.806    56.647    42.135     2.461     0.000
   -71.25   -32.75  -13946     140     0.000     0.332     2.509     2.744    81.176    61.326    89.492    61.806    56.647    42.135     2.461     0.000
   -71.25   -32.75  -13946     160     0.000     0.332     2.509     2.744    81.176    61.326    89.492    61.806    56.647    42.135     2.461     0.000
   -71.25   -32.75  -13945       0     0.000     1.119     2.466     4.241   114.980   134.090    22.601   115.542   113.276    17.315     4.266     0.406
   -71.25   -32.75  -13945     110     0.000     1.119     2.466     4.241   114.980   134.090    22.601   115.542   113.276    17.315     4.266     0.406
   -71.25   -32.75  -13945     131     0.000     1.119     2.466     4.241   114.980   134.090    22.601   115.542   113.276    17.315     4.266     0.406
   -71.25   -32.75  -13945     132     0.000     1.119     2.466     4.241   114.980   134.090    22.601   115.542   113.276    17.315     4.266     0.406
   -71.25   -32.75  -13945     133     0.000     1.119     2.466     4.241   114.980   134.090    22.601   115.542   113.276    17.315     4.266     0.406
   -71.25   -32.75  -13945     134     0.000     1.119     2.466     4.241   114.980   134.090    22.601   115.542   113.276    17.315     4.266     0.406
   -71.25   -32.75  -13945     140     0.000     1.119     2.466     4.241   114.980   134.090    22.601   115.542   113.276    17.315     4.266     0.406
   -71.25   -32.75  -13945     160     0.000     1.119     2.466     4.241   114.980   134.090    22.601   115.542   113.276    17.315     4.266     0.406
   -71.25   -32.75  -13944       0     0.000     0.595     4.592     7.526    48.801    53.617    95.453    89.201    31.204    32.119     2.533     0.598
   -71.25   -32.75  -13944     110     0.000     0.595     4.592     7.526    48.801    53.617    95.453    89.201    31.204    32.119     2.533     0.598
   -71.25   -32.75  -13944     131     0.000     0.595     4.592     7.526    48.801    53.617    95.453    89.201    31.204    32.119     2.533     0.598
   -71.25   -32.75  -13944     132     0.000     0.595     4.592     7.526    48.801    53.617    95.453    89.201    31.204    32.119     2.533     0.598
   -71.25   -32.75  -13944     133     0.000     0.595     4.592     7.526    48.801    53.617    95.453    89.201    31.204    32.119     2.533     0.598
   -71.25   -32.75  -13944     134     0.000     0.595     4.592     7.526    48.801    53.617    95.453    89.201    31.204    32.119     2.533     0.598
   -71.25   -32.75  -13944     140     0.000     0.595     4.592     7.526    48.801    53.617    95.453    89.201    31.204    32.119     2.533     0.598
   -71.25   -32.75  -13944     160     0.000     0.595     4.592     7.526    48.801    53.617    95.453    89.201    31.204    32.119     2.533     0.598
   -71.25   -32.75  -13943       0     0.000     0.153     2.861     6.975    58.990   139.084    77.719    64.456    57.717    17.269    11.399     1.281
   -71.25   -32.75  -13943     110     0.000     0.153     2.861     6.975    58.990   139.084    77.719    64.456    57.717    17.269    11.399     1.281
   -71.25   -32.75  -13943     131     0.000     0.153     2.861     6.975    58.990   139.084    77.719    64.456    57.717    17.269    11.399     1.281
   -71.25   -32.75  -13943     132     0.000     0.153     2.861     6.975    58.990   139.084    77.719    64.456    57.717    17.269    11.399     1.281
   -71.25   -32.75  -13943     133     0.000     0.153     2.861     6.975    58.990   139.084    77.719    64.456    57.717    17.269    11.399     1.281
