      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75   -6550       0       0     3.0    14.0     4.2     0.0    21.1
   -71.25   -32.75   -6550       0       1     5.9     0.0     0.7     0.0     6.6
   -71.25   -32.75   -6550       0       2     3.3     0.0     0.8     0.0     4.1
   -71.25   -32.75   -6550       0       3     3.9     0.0     0.6     0.0     4.5
   -71.25   -32.75   -6550       0       4     3.8    34.2     4.5     0.0    42.5
   -71.25   -32.75   -6550     110       0     2.1     0.0     0.0     0.0     2.1
   -71.25   -32.75   -6550     110       1     0.0     0.0     0.8     0.0     0.8
   -71.25   -32.75   -6550     110       2     0.8     0.0     2.1     0.0     2.8
   -71.25   -32.75   -6550     110       3     3.5    31.2     1.9     0.0    36.5
   -71.25   -32.75   -6550     110       4     4.1     0.0     0.0     0.0     4.1
   -71.25   -32.75   -6550     131       0     1.4     0.0     0.5     0.0     1.9
   -71.25   -32.75   -6550     131       1     1.5     0.0     0.0     0.0     1.6
   -71.25   -32.75   -6550     131       2     2.8     0.0     0.0     0.0     2.8
   -71.25   -32.75   -6550     131       3     0.8     0.0     0.0     0.0     0.8
   -71.25   -32.75   -6550     131       4     0.9     0.0     0.0     0.0     0.9
   -71.25   -32.75   -6550     132       0     2.3     0.0     0.0     0.0     2.3
   -71.25   -32.75   -6550     132       1     0.0    25.6     1.5     0.0    27.1
   -71.25   -32.75   -6550     132       2     2.6     0.0     0.0     0.0     2.6
   -71.25   -32.75   -6550     132       3     0.0    29.4     1.8     0.0    31.2
   -71.25   -32.75   -6550     132       4     2.9     0.0     0.0     0.0     2.9
   -71.25   -32.75   -6550     133       0     2.0     0.0     0.0     0.0     2.0
   -71.25   -32.75   -6550     133       1     0.0     0.0     0.3     0.0     0.3
   -71.25   -32.75   -6550     133       2     1.6     0.0     0.0     0.0     1.6
   -71.25   -32.75   -6550     133       3     1.4     0.0     0.0     0.0     1.4
   -71.25   -32.75   -6550     133       4     4.8     0.0     0.0     0.0     4.8
   -71.25   -32.75   -6550     134       0    72.7     0.0     3.4     0.0    76.1
   -71.25   -32.75   -6550     134       1     2.6     0.0     0.0     0.0     2.6
   -71.25   -32.75   -6550     134       2     2.5     0.0     0.0     0.0     2.5
   -71.25   -32.75   -6550     134       3     2.7     0.0     0.0     0.0     2.7
   -71.25   -32.75   -6550     134       4     2.1     0.0     0.0     0.0     2.1
   -71.25   -32.75   -6550     140       0     0.6     0.0     0.1     0.9     1.7
   -71.25   -32.75   -6550     140       1     3.2     0.0     0.0     0.0     3.2
   -71.25   -32.75   -6550     140       2     6.0     0.0     0.1     0.9     7.1
   -71.25   -32.75   -6550     140       3     1.8     0.0     0.1     0.6     2.5
   -71.25   -32.75   -6550     140       4     2.2     0.0     0.0     0.0     2.2
   -71.25   -32.75   -6550     160       0     6.4     0.0     0.2     1.3     7.9
   -71.25   -32.75   -6550     160       1     3.1     0.0     0.0     0.0     3.1
   -71.25   -32.75   -6550     160       2     2.9     0.0     0.0     0.0     2.9
   -71.25   -32.75   -6550     160       3     4.7     0.0     0.0     0.4     5.1
   -71.25   -32.75   -6550     160       4     0.3     0.0     0.2     1.1     1.6
   -71.25   -32.75   -6549       0       0    39.6    13.0     7.0     0.0    59.7
   -71.25   -32.75   -6549       0       1    46.1     0.0     0.9     0.0    47.0
   -71.25   -32.75   -6549       0       2    40.4     0.0     2.2     0.0    42.6
   -71.25   -32.75   -6549       0       3    46.8     0.0     3.8     0.0    50.6
   -71.25   -32.75   -6549       0       4    46.3    42.7     7.5     0.0    96.5
   -71.25   -32.75   -6549     110       0    43.7     0.0     0.1     0.0    43.8
   -71.25   -32.75   -6549     110       1    38.5     0.0     1.4     0.0    39.9
   -71.25   -32.75   -6549     110       2    38.8     0.0     4.2     0.0    43.0
   -71.25   -32.75   -6549     110       3    42.8    45.9     7.9     0.0    96.5
