      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75  -13250       0     0.000     0.495     3.045     8.201    57.324    82.735    80.730    33.734    38.744     9.943    29.311     1.750
   -71.25   -32.75  -13250     110     0.000     0.495     3.045     8.201    57.324    82.735    80.730    33.734    38.744     9.943    29.311     1.750
   -71.25   -32.75  -13250     131     0.000     0.495     3.045     8.201    57.324    82.735    80.730    33.734    38.744     9.943    29.311     1.750
   -71.25   -32.75  -13250     132     0.000     0.495     3.045     8.201    57.324    82.735    80.730    33.734    38.744     9.943    29.311     1.750
   -71.25   -32.75  -13250     133     0.000     0.495     3.045     8.201    57.324    82.735    80.730    33.734    38.744     9.943    29.311     1.750
   -71.25   -32.75  -13250     134     0.000     0.495     3.045     8.201    57.324    82.735    80.730    33.734    38.744     9.943    29.311     1.750
   -71.25   -32.75  -13250     140     0.000     0.495     3.045     8.201    57.324    82.735    80.730    33.734    38.744     9.943    29.311     1.750
   -71.25   -32.75  -13250     160     0.000     0.495     3.045     8.201    57.324    82.735    80.730    33.734    38.744     9.943    29.311     1.750
   -71.25   -32.75  -13249       0     0.000     1.294     2.148    13.823    92.899    34.914    74.747    63.397    82.440    14.315     2.236     0.710
   -71.25   -32.75  -13249     110     0.000     1.294     2.148    13.823    92.899    34.914    74.747    63.397    82.440    14.315     2.236     0.710
   -71.25   -32.75  -13249     131     0.000     1.294     2.148    13.823    92.899    34.914    74.747    63.397    82.440    14.315     2.236     0.710
   -71.25   -32.75  -13249     132     0.000     1.294     2.148    13.823    92.899    34.914    74.747    63.397    82.440    14.315     2.236     0.710
   -71.25   -32.75  -13249     133     0.000     1.294     2.148    13.823    92.899    34.914    74.747    63.397    82.440    14.315     2.236     0.710
   -71.25   -32.75  -13249     134     0.000     1.294     2.148    13.823    92.899    34.914    74.747    63.397    82.440    14.315     2.236     0.710
   -71.25   -32.75  -13249     140     0.000     1.294     2.148    13.823    92.899    34.914    74.747    63.397    82.440    14.315     2.236     0.710
   -71.25   -32.75  -13249     160     0.000     1.294     2.148    13.823    92.899    34.914    74.747    63.397    82.440    14.315     2.236     0.710
   -71.25   -32.75  -13248       0     0.000     0.589     2.722    13.082    25.220    53.522    77.795   122.180    32.460    14.406     1.490     0.594
   -71.25   -32.75  -13248     110     0.000     0.589     2.722    13.082    25.220    53.522    77.795   122.180    32.460    14.406     1.490     0.594
   -71.25   -32.75  -13248     131     0.000     0.589     2.722    13.082    25.220    53.522    77.795   122.180    32.460    14.406     1.490     0.594
   -71.25   -32.75  -13248     132     0.000     0.589     2.722    13.082    25.220    53.522    77.795   122.180    32.460    14.406     1.490     0.594
   -71.25   -32.75  -13248     133     0.000     0.589     2.722    13.082    25.220    53.522    77.795   122.180    32.460    14.406     1.490     0.594
   -71.25   -32.75  -13248     134     0.000     0.589     2.722    13.082    25.220    53.522    77.795   122.180    32.460    14.406     1.490     0.594
   -71.25   -32.75  -13248     140     0.000     0.589     2.722    13.082    25.220    53.522    77.795   122.180    32.460    14.406     1.490     0.594
   -71.25   -32.75  -13248     160     0.000     0.589     2.722    13.082    25.220    53.522    77.795   122.180    32.460    14.406     1.490     0.594
   -71.25   -32.75  -13247       0     0.000     1.163     8.992    17.848    35.405    67.781    71.555    93.219    30.439     7.651     7.118     0.530
   -71.25   -32.75  -13247     110     0.000     1.163     8.992    17.848    35.405    67.781    71.555    93.219    30.439     7.651     7.118     0.530
   -71.25   -32.75  -13247     131     0.000     1.163     8.992    17.848    35.405    67.781    71.555    93.219    30.439     7.651     7.118     0.530
   -71.25   -32.75  -13247     132     0.000     1.163     8.992    17.848    35.405    67.781    71.555    93.219    30.439     7.651     7.118     0.530
   -71.25   -32.75  -13247     133     0.000     1.163     8.992    17.848    35.405    67.781    71.555    93.219    30.439     7.651     7.118     0.530
   -71.25   -32.75  -13247     134     0.000     1.163     8.992    17.848    35.405    67.781    71.555    93.219    30.439     7.651     7.118     0.530
   -71.25   -32.75  -13247     140     0.000     1.163     8.992    17.848    35.405    67.781    71.555    93.219    30.439     7.651     7.118     0.530
   -71.25   -32.75  -13247     160     0.000     1.163     8.992    17.848    35.405    67.781    71.555    93.219    30.439     7.651     7.118     0.530
   -71.25   -32.75  -13246       0     0.000     0.101     3.568    13.224    93.886    81.869    68.541    36.006    27.645    22.824     3.267     4.524
   -71.25   -32.75  -13246     110     0.000     0.101     3.568    13.224    93.886    81.869    68.541    36.006    27.645    22.824     3.267     4.524
   -71.25   -32.75  -13246     131     0.000     0.101     3.568    13.224    93.886    81.869    68.541    36.006    27.645    22.824     3.267     4.524
   -71.25   -32.75  -13246     132     0.000     0.101     3.568    13.224    93.886    81.869    68.541    36.006    27.645    22.824     3.267     4.524
   -71.25   -32.75  -13246     133     0.000     0.101     3.568    13.224    93.886    81.869    68.541    36.006    27.645    22.824     3.267     4.524
   -71.25   -32.75  -13246     134     0.000     0.101     3.568    13.224    93.886    81.869    68.541    36.006    27.645    22.824     3.267     4.524
   -71.25   -32.75  -13246     140     0.000     0.101     3.568    13.224    93.886    81.869    68.541    36.006    27.645    22.824     3.267     4.524
