      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75  -10250       0     0.000     0.203     2.716     6.641    22.904   210.945    52.747    36.784    38.162     7.569     2.380     0.970
   -71.25   -32.75  -10250     110     0.000     0.203     2.716     6.641    22.904   210.945    52.747    36.784    38.162     7.569     2.380     0.970
   -71.25   -32.75  -10250     131     0.000     0.203     2.716     6.641    22.904   210.945    52.747    36.784    38.162     7.569     2.380     0.970
   -71.25   -32.75  -10250     132     0.000     0.203     2.716     6.641    22.904   210.945    52.747    36.784    38.162     7.569     2.380     0.970
   -71.25   -32.75  -10250     133     0.000     0.203     2.716     6.641    22.904   210.945    52.747    36.784    38.162     7.569     2.380     0.970
   -71.25   -32.75  -10250     134     0.000     0.203     2.716     6.641    22.904   210.945    52.747    36.784    38.162     7.569     2.380     0.970
   -71.25   -32.75  -10250     140     0.000     0.203     2.716     6.641    22.904   210.945    52.747    36.784    38.162     7.569     2.380     0.970
   -71.25   -32.75  -10250     160     0.000     0.203     2.716     6.641    22.904   210.945    52.747    36.784    38.162     7.569     2.380     0.970
   -71.25   -32.75  -10249       0     0.000     0.159     2.108    10.811    34.044    55.714    72.364    43.403    53.058    34.466     1.193     0.237
   -71.25   -32.75  -10249     110     0.000     0.159     2.108    10.811    34.044    55.714    72.364    43.403    53.058    34.466     1.193     0.237
   -71.25   -32.75  -10249     131     0.000     0.159     2.108    10.811    34.044    55.714    72.364    43.403    53.058    34.466     1.193     0.237
   -71.25   -32.75  -10249     132     0.000     0.159     2.108    10.811    34.044    55.714    72.364    43.403    53.058    34.466     1.193     0.237
   -71.25   -32.75  -10249     133     0.000     0.159     2.108    10.811    34.044    55.714    72.364    43.403    53.058    34.466     1.193     0.237
   -71.25   -32.75  -10249     134     0.000     0.159     2.108    10.811    34.044    55.714    72.364    43.403    53.058    34.466     1.193     0.237
   -71.25   -32.75  -10249     140     0.000     0.159     2.108    10.811    34.044    55.714    72.364    43.403    53.058    34.466     1.193     0.237
   -71.25   -32.75  -10249     160     0.000     0.159     2.108    10.811    34.044    55.714    72.364    43.403    53.058    34.466     1.193     0.237
   -71.25   -32.75  -10248       0     0.000     0.000     2.059    12.120    45.555   100.618    55.990   100.407    57.156    14.260     1.105     0.866
   -71.25   -32.75  -10248     110     0.000     0.000     2.059    12.120    45.555   100.618    55.990   100.407    57.156    14.260     1.105     0.866
   -71.25   -32.75  -10248     131     0.000     0.000     2.059    12.120    45.555   100.618    55.990   100.407    57.156    14.260     1.105     0.866
   -71.25   -32.75  -10248     132     0.000     0.000     2.059    12.120    45.555   100.618    55.990   100.407    57.156    14.260     1.105     0.866
   -71.25   -32.75  -10248     133     0.000     0.000     2.059    12.120    45.555   100.618    55.990   100.407    57.156    14.260     1.105     0.866
   -71.25   -32.75  -10248     134     0.000     0.000     2.059    12.120    45.555   100.618    55.990   100.407    57.156    14.260     1.105     0.866
   -71.25   -32.75  -10248     140     0.000     0.000     2.059    12.120    45.555   100.618    55.990   100.407    57.156    14.260     1.105     0.866
   -71.25   -32.75  -10248     160     0.000     0.000     2.059    12.120    45.555   100.618    55.990   100.407    57.156    14.260     1.105     0.866
   -71.25   -32.75  -10247       0     0.000     0.236     3.567    15.924    71.296   137.040    73.536    41.084    18.310    15.535     5.113     2.741
   -71.25   -32.75  -10247     110     0.000     0.236     3.567    15.924    71.296   137.040    73.536    41.084    18.310    15.535     5.113     2.741
   -71.25   -32.75  -10247     131     0.000     0.236     3.567    15.924    71.296   137.040    73.536    41.084    18.310    15.535     5.113     2.741
   -71.25   -32.75  -10247     132     0.000     0.236     3.567    15.924    71.296   137.040    73.536    41.084    18.310    15.535     5.113     2.741
   -71.25   -32.75  -10247     133     0.000     0.236     3.567    15.924    71.296   137.040    73.536    41.084    18.310    15.535     5.113     2.741
   -71.25   -32.75  -10247     134     0.000     0.236     3.567    15.924    71.296   137.040    73.536    41.084    18.310    15.535     5.113     2.741
   -71.25   -32.75  -10247     140     0.000     0.236     3.567    15.924    71.296   137.040    73.536    41.084    18.310    15.535     5.113     2.741
   -71.25   -32.75  -10247     160     0.000     0.236     3.567    15.924    71.296   137.040    73.536    41.084    18.310    15.535     5.113     2.741
   -71.25   -32.75  -10246       0     0.000     0.414     1.637    13.733    16.829    97.584    72.344    42.918    21.683     9.354     3.518     0.650
   -71.25   -32.75  -10246     110     0.000     0.414     1.637    13.733    16.829    97.584    72.344    42.918    21.683     9.354     3.518     0.650
   -71.25   -32.75  -10246     131     0.000     0.414     1.637    13.733    16.829    97.584    72.344    42.918    21.683     9.354     3.518     0.650
   -71.25   -32.75  -10246     132     0.000     0.414     1.637    13.733    16.829    97.584    72.344    42.918    21.683     9.354     3.518     0.650
   -71.25   -32.75  -10246     133     0.000     0.414     1.637    13.733    16.829    97.584    72.344    42.918    21.683     9.354     3.518     0.650
   -71.25   -32.75  -10246     134     0.000     0.414     1.637    13.733    16.829    97.584    72.344    42.918    21.683     9.354     3.518     0.650
   -71.25   -32.75  -10246     140     0.000     0.414     1.637    13.733    16.829    97.584    72.344    42.918    21.683     9.354     3.518     0.650
   -71.25   -32.75  -10246     160     0.000     0.414     1.637    13.733    16.829    97.584    72.344    42.918    21.683     9.354     3.518     0.650
   -71.25   -32.75  -10245       0     0.000     0.231     1.394     9.101    79.350    50.108    65.407    56.683    23.936    25.909     2.510     2.250
   -71.25   -32.75  -10245     110     0.000     0.231     1.394     9.101    79.350    50.108    65.407    56.683    23.936    25.909     2.510     2.250
   -71.25   -32.75  -10245     131     0.000     0.231     1.394     9.101    79.350    50.108    65.407    56.683    23.936    25.909     2.510     2.250
   -71.25   -32.75  -10245     132     0.000     0.231     1.394     9.101    79.350    50.108    65.407    56.683    23.936    25.909     2.510     2.250
   -71.25   -32.75  -10245     133     0.000     0.231     1.394     9.101    79.350    50.108    65.407    56.683    23.936    25.909     2.510     2.250
   -71.25   -32.75  -10245     134     0.000     0.231     1.394     9.101    79.350    50.108    65.407    56.683    23.936    25.909     2.510     2.250
   -71.25   -32.75  -10245     140     0.000     0.231     1.394     9.101    79.350    50.108    65.407    56.683    23.936    25.909     2.510     2.250
   -71.25   -32.75  -10245     160     0.000     0.231     1.394     9.101    79.350    50.108    65.407    56.683    23.936    25.909     2.510     2.250
   -71.25   -32.75  -10244       0     0.000     0.528     1.416    13.031    16.063    43.711    28.712    55.867    27.616    14.671     0.911     0.179
   -71.25   -32.75  -10244     110     0.000     0.528     1.416    13.031    16.063    43.711    28.712    55.867    27.616    14.671     0.911     0.179
   -71.25   -32.75  -10244     131     0.000     0.528     1.416    13.031    16.063    43.711    28.712    55.867    27.616    14.671     0.911     0.179
