      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75   -3650       0       0    70.3     0.0     5.0     0.0    75.3
   -71.25   -32.75   -3650       0       1    71.8     0.0     5.6     0.0    77.5
   -71.25   -32.75   -3650       0       2    69.8     3.6    14.0     0.0    87.4
   -71.25   -32.75   -3650       0       3    69.5     0.0    10.9     0.0    80.4
   -71.25   -32.75   -3650       0       4    71.8     0.0     5.1     0.0    76.9
   -71.25   -32.75   -3650     110       0    62.6     0.0     7.2     0.0    69.8
   -71.25   -32.75   -3650     110       1    63.3     0.0     8.2     0.0    71.5
   -71.25   -32.75   -3650     110       2    67.4     0.0     1.0     0.0    68.4
   -71.25   -32.75   -3650     110       3    62.4     0.0     0.4     0.0    62.7
   -71.25   -32.75   -3650     110       4    62.4     0.0     0.4     0.0    62.8
   -71.25   -32.75   -3650     131       0    60.9     0.0     0.3     0.0    61.2
   -71.25   -32.75   -3650     131       1    60.6     0.0     0.3     0.0    60.8
   -71.25   -32.75   -3650     131       2    60.2     0.0     0.3     0.0    60.6
   -71.25   -32.75   -3650     131       3    61.8     0.0     0.3     0.0    62.1
   -71.25   -32.75   -3650     131       4    62.2     0.0     0.2     0.0    62.4
   -71.25   -32.75   -3650     132       0    64.0    56.6    20.9     0.0   141.5
   -71.25   -32.75   -3650     132       1    64.8     0.0     0.5     0.0    65.3
   -71.25   -32.75   -3650     132       2    62.3     0.0    14.6     0.0    76.9
   -71.25   -32.75   -3650     132       3    63.6     0.0     0.3     0.0    63.8
   -71.25   -32.75   -3650     132       4    66.5     0.0     0.3     0.0    66.9
   -71.25   -32.75   -3650     133       0   138.3     0.0     6.5     0.0   144.8
   -71.25   -32.75   -3650     133       1    60.3     0.0     6.1     0.0    66.3
   -71.25   -32.75   -3650     133       2    62.4     0.0     0.3     0.0    62.7
   -71.25   -32.75   -3650     133       3    61.3     0.0     0.3     0.0    61.6
   -71.25   -32.75   -3650     133       4    62.7     0.0     0.2     0.0    63.0
   -71.25   -32.75   -3650     134       0    66.4     0.0     0.3     0.0    66.6
   -71.25   -32.75   -3650     134       1    69.5     0.0     0.3     0.0    69.8
   -71.25   -32.75   -3650     134       2    61.9     0.0     0.3     0.0    62.2
   -71.25   -32.75   -3650     134       3    63.0     0.0     0.4     0.0    63.3
   -71.25   -32.75   -3650     134       4    62.8     0.0     0.4     0.0    63.1
   -71.25   -32.75   -3650     140       0    63.5     0.0     2.0     2.2    67.7
