      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75     750       0       0     0.0    11.3     0.0     0.0    11.3
   -71.25   -32.75     750       0       1     1.0     0.0     0.3     0.0     1.3
   -71.25   -32.75     750       0       2     0.0    17.4     1.0     0.0    18.4
   -71.25   -32.75     750       0       3     0.1     0.0     0.0     0.0     0.1
   -71.25   -32.75     750       0       4     0.0    21.1     0.0     0.0    21.1
   -71.25   -32.75     750     110       0     5.2     0.0     0.0     0.0     5.2
   -71.25   -32.75     750     110       1     5.1     0.0     0.0     0.0     5.1
   -71.25   -32.75     750     110       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     750     110       3     7.4     0.0     0.2     0.0     7.5
   -71.25   -32.75     750     110       4     4.4     0.0     0.0     0.0     4.4
   -71.25   -32.75     750     131       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     750     131       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     750     131       2     5.3     0.0     0.1     0.0     5.4
   -71.25   -32.75     750     131       3     0.0     8.7     0.0     0.0     8.7
   -71.25   -32.75     750     131       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     750     132       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     750     132       1     1.5     0.0     0.0     0.0     1.5
   -71.25   -32.75     750     132       2     8.1     0.0     1.3     0.0     9.4
   -71.25   -32.75     750     132       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     750     132       4     0.0     8.7     0.0     0.0     8.7
   -71.25   -32.75     750     133       0     0.0    22.0     0.0     0.0    22.0
   -71.25   -32.75     750     133       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     750     133       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     750     133       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     750     133       4     8.3    48.6     1.8     0.0    58.7
   -71.25   -32.75     750     134       0     3.9     0.0     0.0     0.0     4.0
   -71.25   -32.75     750     134       1     4.5     0.0     0.0     0.0     4.5
   -71.25   -32.75     750     134       2     5.1     0.0     0.0     0.0     5.1
   -71.25   -32.75     750     134       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     750     134       4     7.3     0.0     0.6     0.0     7.9
   -71.25   -32.75     750     140       0     1.7     0.0     0.2     2.0     3.9
   -71.25   -32.75     750     140       1     4.5     0.0     0.0     0.0     4.6
   -71.25   -32.75     750     140       2     0.0     0.0     0.0     0.5     0.5
   -71.25   -32.75     750     140       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     750     140       4     8.3     0.0     0.0     0.0     8.3
   -71.25   -32.75     750     160       0     7.8     0.0     0.0     0.1     7.9
   -71.25   -32.75     750     160       1     0.0    25.9     0.0     3.6    29.5
   -71.25   -32.75     750     160       2     6.5     0.0     0.0     0.1     6.6
   -71.25   -32.75     750     160       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     750     160       4     0.0     2.6     0.0     3.6     6.3
   -71.25   -32.75     751       0       0    50.3    34.3    10.8     0.0    95.4
   -71.25   -32.75     751       0       1    56.5     0.0     3.7     0.0    60.2
   -71.25   -32.75     751       0       2    53.1    43.3    11.2     0.0   107.6
   -71.25   -32.75     751       0       3    55.9     0.0     3.4     0.0    59.2
   -71.25   -32.75     751       0       4    50.3    36.3    10.7     0.0    97.4
   -71.25   -32.75     751     110       0    49.9     0.0     0.8     0.0    50.7
   -71.25   -32.75     751     110       1    49.9     0.0     0.9     0.0    50.8
   -71.25   -32.75     751     110       2    49.9     0.0     0.2     0.0    50.1
   -71.25   -32.75     751     110       3    49.9     0.0     3.0     0.0    52.8
   -71.25   -32.75     751     110       4    49.9     0.0     1.2     0.0    51.1
   -71.25   -32.75     751     131       0    48.0     0.0     0.2     0.0    48.3
   -71.25   -32.75     751     131       1    48.0     0.0     0.2     0.0    48.3
   -71.25   -32.75     751     131       2    48.0     0.0     1.6     0.0    49.5
   -71.25   -32.75     751     131       3    37.1    31.6     9.5     0.0    78.2
   -71.25   -32.75     751     131       4    48.7     0.0     0.2     0.0    48.9
   -71.25   -32.75     751     132       0    49.1     0.0    10.1     0.0    59.2
   -71.25   -32.75     751     132       1    50.8     0.0     0.4     0.0    51.2
   -71.25   -32.75     751     132       2    50.8    22.8    12.9     0.0    86.5
   -71.25   -32.75     751     132       3    50.8     0.0     0.2     0.0    51.0
   -71.25   -32.75     751     132       4    45.6    37.5    12.3     0.0    95.4
   -71.25   -32.75     751     133       0    37.6    34.0    11.3     0.0    82.9
   -71.25   -32.75     751     133       1    39.1    22.9    11.7     0.0    73.6
   -71.25   -32.75     751     133       2    48.2     0.0     0.2     0.0    48.4
   -71.25   -32.75     751     133       3    48.2     0.0     0.2     0.0    48.4
   -71.25   -32.75     751     133       4    48.1    80.0    12.0     0.0   140.1
   -71.25   -32.75     751     134       0    50.1     0.0     0.3     0.0    50.4
   -71.25   -32.75     751     134       1    50.1     0.0     1.0     0.0    51.1
   -71.25   -32.75     751     134       2    50.1     0.0     1.1     0.0    51.2
   -71.25   -32.75     751     134       3    50.1     0.0     0.2     0.0    50.3
   -71.25   -32.75     751     134       4    49.7     0.0     7.6     0.0    57.3
