      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75  -18950       0       0    55.8    78.1    13.2     0.0   147.1
   -71.25   -32.75  -18950       0       1    58.1    72.2    13.1     0.0   143.4
   -71.25   -32.75  -18950       0       2    58.8     0.0     6.5     0.0    65.2
   -71.25   -32.75  -18950       0       3    56.0    75.5    13.2     0.0   144.7
   -71.25   -32.75  -18950       0       4    55.9    76.3    13.2     0.0   145.4
   -71.25   -32.75  -18950     110       0    53.9     0.0     0.1     0.0    54.0
   -71.25   -32.75  -18950     110       1    55.4     0.0     0.2     0.0    55.6
   -71.25   -32.75  -18950     110       2   132.7   149.6     9.9     0.0   292.1
   -71.25   -32.75  -18950     110       3    53.4     0.0    10.5     0.0    63.9
   -71.25   -32.75  -18950     110       4    51.0     0.0    10.0     0.0    61.0
   -71.25   -32.75  -18950     131       0    51.0     0.0     0.1     0.0    51.1
   -71.25   -32.75  -18950     131       1    42.1     6.3    13.1     0.0    61.5
   -71.25   -32.75  -18950     131       2    45.5     0.0    11.2     0.0    56.8
   -71.25   -32.75  -18950     131       3    50.5     0.0     0.1     0.0    50.7
   -71.25   -32.75  -18950     131       4    48.3     0.0     0.1     0.0    48.4
   -71.25   -32.75  -18950     132       0    54.3     0.0     0.2     0.0    54.4
   -71.25   -32.75  -18950     132       1    54.1     0.0     0.1     0.0    54.2
   -71.25   -32.75  -18950     132       2    56.8     0.0     0.2     0.0    57.0
   -71.25   -32.75  -18950     132       3    57.6     0.0     0.2     0.0    57.8
   -71.25   -32.75  -18950     132       4    54.5     0.0     8.0     0.0    62.5
   -71.25   -32.75  -18950     133       0    52.3     0.0     0.1     0.0    52.4
   -71.25   -32.75  -18950     133       1    51.2     0.0     0.3     0.0    51.5
   -71.25   -32.75  -18950     133       2    51.0     0.0     0.4     0.0    51.4
   -71.25   -32.75  -18950     133       3    51.6     0.0     0.1     0.0    51.7
   -71.25   -32.75  -18950     133       4    51.7     0.0     7.3     0.0    59.0
   -71.25   -32.75  -18950     134       0    53.9     0.0     0.1     0.0    54.0
   -71.25   -32.75  -18950     134       1    51.4     0.0     4.5     0.0    55.9
   -71.25   -32.75  -18950     134       2    53.5     0.0     0.2     0.0    53.7
   -71.25   -32.75  -18950     134       3    54.0     0.0    13.1     0.0    67.1
   -71.25   -32.75  -18950     134       4    54.2     0.0     0.2     0.0    54.4
   -71.25   -32.75  -18950     140       0    55.1     0.0     0.0     0.3    55.5
   -71.25   -32.75  -18950     140       1    46.1     0.0     1.2     1.8    49.1
   -71.25   -32.75  -18950     140       2    45.8     0.0     1.1     1.8    48.7
   -71.25   -32.75  -18950     140       3    44.8     1.3     1.3     2.0    49.3
   -71.25   -32.75  -18950     140       4    43.9    11.5     1.3     2.1    58.7
   -71.25   -32.75  -18950     160       0    54.8    26.4     1.4     3.6    86.3
   -71.25   -32.75  -18950     160       1    56.2     0.0     0.3     1.7    58.2
   -71.25   -32.75  -18950     160       2    55.3     0.0     0.1     0.9    56.4
   -71.25   -32.75  -18950     160       3    51.7     0.0     1.3     2.1    55.0
   -71.25   -32.75  -18950     160       4    57.2     0.0     0.0     0.2    57.5
   -71.25   -32.75  -18949       0       0    86.0   147.5    19.8     0.0   253.3
   -71.25   -32.75  -18949       0       1    87.3   132.6    19.3     0.0   239.2
   -71.25   -32.75  -18949       0       2    90.1    44.1    16.0     0.0   150.2
   -71.25   -32.75  -18949       0       3    86.2   144.9    19.6     0.0   250.8
   -71.25   -32.75  -18949       0       4    86.1   145.5    19.7     0.0   251.3
   -71.25   -32.75  -18949     110       0    79.5     0.0     1.6     0.0    81.1
   -71.25   -32.75  -18949     110       1    79.1     0.0     1.2     0.0    80.4
   -71.25   -32.75  -18949     110       2    70.0    72.9    16.1     0.0   159.0
   -71.25   -32.75  -18949     110       3    79.4    56.7    22.2     0.0   158.3
   -71.25   -32.75  -18949     110       4    75.7    26.2    21.4     0.0   123.3
