      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75  -17050       0       0     9.4    67.7     3.4     0.0    80.6
   -71.25   -32.75  -17050       0       1    10.1    32.0     2.2     0.0    44.4
   -71.25   -32.75  -17050       0       2     8.1    98.6     4.0     0.0   110.7
   -71.25   -32.75  -17050       0       3    13.6   111.0     4.5     0.0   129.1
   -71.25   -32.75  -17050       0       4    10.4     0.0     1.0     0.0    11.4
   -71.25   -32.75  -17050     110       0     4.3     0.0     0.0     0.0     4.3
   -71.25   -32.75  -17050     110       1     5.0     0.0     0.0     0.0     5.1
   -71.25   -32.75  -17050     110       2     9.1     0.0     0.0     0.0     9.1
   -71.25   -32.75  -17050     110       3    15.9    38.2     3.2     0.0    57.2
   -71.25   -32.75  -17050     110       4     5.5     0.0     0.0     0.0     5.5
   -71.25   -32.75  -17050     131       0     0.0    43.1     0.0     0.0    43.1
   -71.25   -32.75  -17050     131       1     1.1     0.0     0.0     0.0     1.1
   -71.25   -32.75  -17050     131       2     1.3     0.0     0.0     0.0     1.3
   -71.25   -32.75  -17050     131       3     1.7     0.0     0.0     0.0     1.7
   -71.25   -32.75  -17050     131       4     2.8     0.0     0.0     0.0     2.8
   -71.25   -32.75  -17050     132       0     7.3     0.0     0.0     0.0     7.3
   -71.25   -32.75  -17050     132       1    14.2     0.0     0.0     0.0    14.2
   -71.25   -32.75  -17050     132       2     6.2     0.0     0.0     0.0     6.2
   -71.25   -32.75  -17050     132       3     6.1     0.0     0.0     0.0     6.2
   -71.25   -32.75  -17050     132       4     0.0    20.1     0.0     0.0    20.1
   -71.25   -32.75  -17050     133       0     4.6     0.0     0.0     0.0     4.6
   -71.25   -32.75  -17050     133       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -17050     133       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -17050     133       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -17050     133       4     0.0    26.7     0.0     0.0    26.7
   -71.25   -32.75  -17050     134       0     2.2     0.0     0.0     0.0     2.2
   -71.25   -32.75  -17050     134       1    13.5     0.0     0.0     0.0    13.5
   -71.25   -32.75  -17050     134       2     5.5     0.0     0.0     0.0     5.5
   -71.25   -32.75  -17050     134       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -17050     134       4     6.4     0.0     0.0     0.0     6.4
   -71.25   -32.75  -17050     140       0    12.4     0.0     0.0     0.0    12.4
   -71.25   -32.75  -17050     140       1     5.3     0.0     0.0     0.0     5.3
   -71.25   -32.75  -17050     140       2     5.3     0.0     0.0     0.0     5.3
   -71.25   -32.75  -17050     140       3     5.1     0.0     0.0     0.0     5.1
   -71.25   -32.75  -17050     140       4    13.6     0.0     0.0     0.1    13.7
   -71.25   -32.75  -17050     160       0     6.4     0.0     0.0     0.0     6.5
   -71.25   -32.75  -17050     160       1     0.0    68.3     0.1     3.6    72.0
   -71.25   -32.75  -17050     160       2     5.7     0.0     0.0     0.0     5.7
   -71.25   -32.75  -17050     160       3     5.4     0.0     0.0     0.0     5.4
   -71.25   -32.75  -17050     160       4     1.8     0.0     0.2     1.6     3.7
   -71.25   -32.75  -17049       0       0    47.1    64.6     9.2     0.0   120.9
   -71.25   -32.75  -17049       0       1    47.5    39.5     8.8     0.0    95.8
   -71.25   -32.75  -17049       0       2    46.0    86.3     9.6     0.0   141.9
   -71.25   -32.75  -17049       0       3    46.8    92.3     9.6     0.0   148.7
   -71.25   -32.75  -17049       0       4    49.5    15.3     7.7     0.0    72.5
   -71.25   -32.75  -17049     110       0    40.1     0.0     0.6     0.0    40.7
   -71.25   -32.75  -17049     110       1    40.1     0.0     0.6     0.0    40.7
   -71.25   -32.75  -17049     110       2    41.2     0.0     0.8     0.0    42.1
   -71.25   -32.75  -17049     110       3    41.2   111.1    11.4     0.0   163.6
   -71.25   -32.75  -17049     110       4    40.9     0.0     0.6     0.0    41.5
   -71.25   -32.75  -17049     131       0    29.5    51.8     8.1     0.0    89.4
   -71.25   -32.75  -17049     131       1    36.8     0.0     0.5     0.0    37.3
   -71.25   -32.75  -17049     131       2    36.8     0.0     0.5     0.0    37.3
   -71.25   -32.75  -17049     131       3    36.6     0.0     0.6     0.0    37.2
   -71.25   -32.75  -17049     131       4    37.8     0.0     0.5     0.0    38.4
   -71.25   -32.75  -17049     132       0    42.4     0.0     0.6     0.0    43.0
   -71.25   -32.75  -17049     132       1    42.2     0.0     1.2     0.0    43.4
   -71.25   -32.75  -17049     132       2    42.0     0.0     0.6     0.0    42.6
   -71.25   -32.75  -17049     132       3    42.1     0.0     0.6     0.0    42.7
   -71.25   -32.75  -17049     132       4    35.0    55.7     8.7     0.0    99.4
   -71.25   -32.75  -17049     133       0    38.7     0.0     0.5     0.0    39.3
   -71.25   -32.75  -17049     133       1    33.6     0.0     0.6     0.0    34.2
   -71.25   -32.75  -17049     133       2    35.1     0.0     0.5     0.0    35.6
   -71.25   -32.75  -17049     133       3    35.5     0.0     0.5     0.0    36.0
   -71.25   -32.75  -17049     133       4    29.8    52.1     8.3     0.0    90.3
   -71.25   -32.75  -17049     134       0    37.3     0.0     0.8     0.0    38.1
   -71.25   -32.75  -17049     134       1    40.8     0.0     1.2     0.0    42.0
   -71.25   -32.75  -17049     134       2    41.0     0.0     0.6     0.0    41.6
   -71.25   -32.75  -17049     134       3    35.8     0.0     7.5     0.0    43.3
   -71.25   -32.75  -17049     134       4    41.4     0.0     0.6     0.0    42.0
   -71.25   -32.75  -17049     140       0    41.4     0.0     0.1     1.0    42.5
   -71.25   -32.75  -17049     140       1    40.9     0.0     0.1     0.5    41.4
   -71.25   -32.75  -17049     140       2    41.0     0.0     0.1     0.5    41.6
   -71.25   -32.75  -17049     140       3    40.9     0.0     0.1     0.6    41.5
   -71.25   -32.75  -17049     140       4    41.4     0.0     0.2     1.9    43.5
   -71.25   -32.75  -17049     160       0    42.5     0.0     0.1     0.7    43.3
   -71.25   -32.75  -17049     160       1    35.2    64.3     0.9     3.6   104.0
   -71.25   -32.75  -17049     160       2    39.3     0.0     0.1     1.0    40.4
   -71.25   -32.75  -17049     160       3    40.8     0.0     0.1     0.9    41.8
   -71.25   -32.75  -17049     160       4    37.5     8.4     1.0     2.1    48.9
   -71.25   -32.75  -17048       0       0    37.2    52.0     8.2     0.0    97.4
   -71.25   -32.75  -17048       0       1    37.1    25.5     6.4     0.0    68.9
   -71.25   -32.75  -17048       0       2    37.1    80.0     8.4     0.0   125.5
   -71.25   -32.75  -17048       0       3    37.0    83.6     8.4     0.0   129.1
   -71.25   -32.75  -17048       0       4    37.8     1.6     4.1     0.0    43.5
   -71.25   -32.75  -17048     110       0    31.9     0.0     1.6     0.0    33.6
   -71.25   -32.75  -17048     110       1    31.9     0.0     1.7     0.0    33.6
   -71.25   -32.75  -17048     110       2   134.1     0.0     6.0     0.0   140.1
   -71.25   -32.75  -17048     110       3    34.9   111.3    11.4     0.0   157.6
   -71.25   -32.75  -17048     110       4    33.3     0.0     2.0     0.0    35.3
   -71.25   -32.75  -17048     131       0    28.2    39.1     8.1     0.0    75.4
   -71.25   -32.75  -17048     131       1    29.9     0.0     1.4     0.0    31.3
   -71.25   -32.75  -17048     131       2    29.9     0.0     1.4     0.0    31.3
   -71.25   -32.75  -17048     131       3    29.8     0.0     1.5     0.0    31.3
   -71.25   -32.75  -17048     131       4    30.2     0.0     1.6     0.0    31.8
   -71.25   -32.75  -17048     132       0    36.2     0.0     2.3     0.0    38.6
   -71.25   -32.75  -17048     132       1    34.7     0.0     3.2     0.0    37.9
   -71.25   -32.75  -17048     132       2    33.8     0.0     2.0     0.0    35.8
   -71.25   -32.75  -17048     132       3    34.2     0.0     2.0     0.0    36.2
   -71.25   -32.75  -17048     132       4    32.4    65.2     8.9     0.0   106.5
   -71.25   -32.75  -17048     133       0    33.0     0.0     2.0     0.0    34.9
   -71.25   -32.75  -17048     133       1    28.8     0.0     1.3     0.0    30.1
