      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75   -9350       0       0     7.4     0.0     0.5     0.0     7.9
   -71.25   -32.75   -9350       0       1     4.0     0.0     2.6     0.0     6.6
   -71.25   -32.75   -9350       0       2     2.3     0.0     3.2     0.0     5.5
   -71.25   -32.75   -9350       0       3     3.9     0.0     0.5     0.0     4.4
   -71.25   -32.75   -9350       0       4     3.0     0.0     1.8     0.0     4.8
   -71.25   -32.75   -9350     110       0     2.7     0.0     0.0     0.0     2.7
   -71.25   -32.75   -9350     110       1     2.4     0.0     0.0     0.0     2.4
   -71.25   -32.75   -9350     110       2     1.0     0.0     0.8     0.0     1.8
   -71.25   -32.75   -9350     110       3     1.7     0.0     1.1     0.0     2.7
   -71.25   -32.75   -9350     110       4     0.0     0.0     1.4     0.0     1.4
   -71.25   -32.75   -9350     131       0     1.3     0.0     0.0     0.0     1.3
   -71.25   -32.75   -9350     131       1     0.0     0.0     0.8     0.0     0.8
   -71.25   -32.75   -9350     131       2     1.2     0.0     0.0     0.0     1.3
   -71.25   -32.75   -9350     131       3     1.5     0.0     0.0     0.0     1.6
   -71.25   -32.75   -9350     131       4     0.8     0.0     0.0     0.0     0.8
   -71.25   -32.75   -9350     132       0     2.1     0.0     0.0     0.0     2.1
   -71.25   -32.75   -9350     132       1     2.3     0.0     0.0     0.0     2.3
   -71.25   -32.75   -9350     132       2     2.4     0.0     0.0     0.0     2.4
   -71.25   -32.75   -9350     132       3     2.3     0.0     0.0     0.0     2.3
   -71.25   -32.75   -9350     132       4     1.9     0.0     0.0     0.0     1.9
   -71.25   -32.75   -9350     133       0     2.3     0.0     2.5     0.0     4.8
   -71.25   -32.75   -9350     133       1     2.4     0.0     0.1     0.0     2.5
   -71.25   -32.75   -9350     133       2     1.4     0.0     0.0     0.0     1.4
   -71.25   -32.75   -9350     133       3     1.4     0.0     1.8     0.0     3.2
   -71.25   -32.75   -9350     133       4     1.2     0.0     0.4     0.0     1.6
   -71.25   -32.75   -9350     134       0     3.0     0.0     0.0     0.0     3.0
   -71.25   -32.75   -9350     134       1     2.0     0.0     0.0     0.0     2.0
   -71.25   -32.75   -9350     134       2     1.9     0.0     0.0     0.0     2.0
   -71.25   -32.75   -9350     134       3     0.0    13.4     1.5     0.0    14.8
   -71.25   -32.75   -9350     134       4     1.9     0.0     0.0     0.0     1.9
   -71.25   -32.75   -9350     140       0     2.2     0.0     0.0     0.0     2.2
   -71.25   -32.75   -9350     140       1     2.3     0.0     0.0     0.0     2.3
   -71.25   -32.75   -9350     140       2     1.7     0.0     0.0     0.0     1.7
   -71.25   -32.75   -9350     140       3    59.2   106.5     0.5     2.3   168.5
   -71.25   -32.75   -9350     140       4     1.9     0.0     0.0     0.0     1.9
   -71.25   -32.75   -9350     160       0     2.1     0.0     0.0     0.0     2.1
   -71.25   -32.75   -9350     160       1     2.9     0.0     0.0     0.0     3.0
   -71.25   -32.75   -9350     160       2     2.4     0.0     0.0     0.0     2.4
   -71.25   -32.75   -9350     160       3     0.0    20.7     0.0     3.6    24.4
   -71.25   -32.75   -9350     160       4     2.2     0.0     0.1     0.6     2.8
   -71.25   -32.75   -9349       0       0    42.8     0.0     0.1     0.0    43.0
   -71.25   -32.75   -9349       0       1    36.8    28.2     2.2     0.0    67.3
   -71.25   -32.75   -9349       0       2    36.2    28.4     2.3     0.0    66.9
   -71.25   -32.75   -9349       0       3    36.8     0.0     0.3     0.0    37.1
   -71.25   -32.75   -9349       0       4    36.4     4.5     1.2     0.0    42.2
   -71.25   -32.75   -9349     110       0    39.3     0.0     0.1     0.0    39.4
   -71.25   -32.75   -9349     110       1    39.5     0.0     0.0     0.0    39.5
   -71.25   -32.75   -9349     110       2    37.1     0.0     1.7     0.0    38.7
   -71.25   -32.75   -9349     110       3    39.3     0.0     1.3     0.0    40.6
   -71.25   -32.75   -9349     110       4    33.7     0.0     2.8     0.0    36.5
   -71.25   -32.75   -9349     131       0    38.5     0.0     0.0     0.0    38.5
   -71.25   -32.75   -9349     131       1    32.5    21.1     3.2     0.0    56.8
   -71.25   -32.75   -9349     131       2    38.5     0.0     0.0     0.0    38.5
   -71.25   -32.75   -9349     131       3    38.5     0.0     0.0     0.0    38.5
   -71.25   -32.75   -9349     131       4    38.6     0.0     0.0     0.0    38.6
   -71.25   -32.75   -9349     132       0    39.7     0.0     0.0     0.0    39.7
   -71.25   -32.75   -9349     132       1    39.8     0.0     0.0     0.0    39.8
   -71.25   -32.75   -9349     132       2    39.9     0.0     0.0     0.0    39.9
   -71.25   -32.75   -9349     132       3    39.9     0.0     0.0     0.0    39.9
   -71.25   -32.75   -9349     132       4    40.0     0.0     0.0     0.0    40.0
   -71.25   -32.75   -9349     133       0    38.5    30.7     4.7     0.0    73.9
   -71.25   -32.75   -9349     133       1    38.7     0.0     0.1     0.0    38.8
   -71.25   -32.75   -9349     133       2    38.6     0.0     0.0     0.0    38.6
   -71.25   -32.75   -9349     133       3    36.0    40.5     3.5     0.0    80.0
   -71.25   -32.75   -9349     133       4    36.5     0.0     0.9     0.0    37.4
   -71.25   -32.75   -9349     134       0    39.1     0.0     0.0     0.0    39.2
   -71.25   -32.75   -9349     134       1    39.6     0.0     0.0     0.0    39.6
   -71.25   -32.75   -9349     134       2    39.6     0.0     0.0     0.0    39.6
   -71.25   -32.75   -9349     134       3    36.0    47.1     3.3     0.0    86.3
   -71.25   -32.75   -9349     134       4    39.6     0.0     0.0     0.0    39.6
   -71.25   -32.75   -9349     140       0    39.6     0.0     0.0     0.0    39.6
   -71.25   -32.75   -9349     140       1    38.9     0.0     0.0     0.0    38.9
   -71.25   -32.75   -9349     140       2    39.6     0.0     0.0     0.0    39.6
   -71.25   -32.75   -9349     140       3    27.6    14.4     0.1     2.5    44.6
   -71.25   -32.75   -9349     140       4    39.6     0.0     0.0     0.0    39.6
   -71.25   -32.75   -9349     160       0    40.2     0.0     0.0     0.0    40.2
   -71.25   -32.75   -9349     160       1    40.1     0.0     0.0     0.0    40.1
   -71.25   -32.75   -9349     160       2    39.6     0.0     0.0     0.1    39.7
   -71.25   -32.75   -9349     160       3    33.1    38.7     0.3     3.6    75.7
   -71.25   -32.75   -9349     160       4    37.9     0.0     0.1     0.7    38.6
   -71.25   -32.75   -9348       0       0    66.7    39.2     5.3     0.0   111.2
   -71.25   -32.75   -9348       0       1    19.7    11.0     2.8     0.0    33.5
   -71.25   -32.75   -9348       0       2    19.0     0.0     3.0     0.0    22.0
   -71.25   -32.75   -9348       0       3    19.9     0.0     2.8     0.0    22.7
   -71.25   -32.75   -9348       0       4    22.7    13.7     3.7     0.0    40.0
   -71.25   -32.75   -9348     110       0    23.4     0.0     0.3     0.0    23.7
   -71.25   -32.75   -9348     110       1    24.3     0.0     0.2     0.0    24.5
   -71.25   -32.75   -9348     110       2    19.3     0.0     1.2     0.0    20.5
   -71.25   -32.75   -9348     110       3    23.7     0.0     1.6     0.0    25.3
   -71.25   -32.75   -9348     110       4    15.0     0.0     1.4     0.0    16.4
   -71.25   -32.75   -9348     131       0    23.2     0.0     0.2     0.0    23.4
   -71.25   -32.75   -9348     131       1    13.5     1.7     1.5     0.0    16.7
   -71.25   -32.75   -9348     131       2    23.3     0.0     0.2     0.0    23.5
   -71.25   -32.75   -9348     131       3    23.3     0.0     0.2     0.0    23.5
   -71.25   -32.75   -9348     131       4    23.3     0.0     0.2     0.0    23.4
   -71.25   -32.75   -9348     132       0    23.6     0.0     0.2     0.0    23.7
   -71.25   -32.75   -9348     132       1    23.8     0.0     0.2     0.0    24.0
   -71.25   -32.75   -9348     132       2    24.7     0.0     0.3     0.0    25.0
   -71.25   -32.75   -9348     132       3    24.7     0.0     0.3     0.0    25.0
   -71.25   -32.75   -9348     132       4    24.7     0.0     0.3     0.0    25.0
   -71.25   -32.75   -9348     133       0    22.8    40.5     3.4     0.0    66.8
   -71.25   -32.75   -9348     133       1    23.4     0.0     0.4     0.0    23.8
   -71.25   -32.75   -9348     133       2    23.3     0.0     0.2     0.0    23.6
   -71.25   -32.75   -9348     133       3    18.0    15.7     1.7     0.0    35.4
   -71.25   -32.75   -9348     133       4    18.9     0.0     0.8     0.0    19.6
   -71.25   -32.75   -9348     134       0    22.9     0.0     0.2     0.0    23.0
   -71.25   -32.75   -9348     134       1    24.4     0.0     0.2     0.0    24.6
   -71.25   -32.75   -9348     134       2    24.4     0.0     0.2     0.0    24.6
   -71.25   -32.75   -9348     134       3    18.1    13.6     1.5     0.0    33.3
   -71.25   -32.75   -9348     134       4    24.4     0.0     0.2     0.0    24.6
   -71.25   -32.75   -9348     140       0    24.3     0.0     0.0     0.2    24.5
