      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75   -5250       0     0.000     0.464     1.376    12.966    63.382   106.684    35.949    14.397    26.124     6.049     7.567     0.576
   -71.25   -32.75   -5250     110     0.000     0.464     1.376    12.966    63.382   106.684    35.949    14.397    26.124     6.049     7.567     0.576
   -71.25   -32.75   -5250     131     0.000     0.464     1.376    12.966    63.382   106.684    35.949    14.397    26.124     6.049     7.567     0.576
   -71.25   -32.75   -5250     132     0.000     0.464     1.376    12.966    63.382   106.684    35.949    14.397    26.124     6.049     7.567     0.576
   -71.25   -32.75   -5250     133     0.000     0.464     1.376    12.966    63.382   106.684    35.949    14.397    26.124     6.049     7.567     0.576
   -71.25   -32.75   -5250     134     0.000     0.464     1.376    12.966    63.382   106.684    35.949    14.397    26.124     6.049     7.567     0.576
   -71.25   -32.75   -5250     140     0.000     0.464     1.376    12.966    63.382   106.684    35.949    14.397    26.124     6.049     7.567     0.576
   -71.25   -32.75   -5250     160     0.000     0.464     1.376    12.966    63.382   106.684    35.949    14.397    26.124     6.049     7.567     0.576
   -71.25   -32.75   -5249       0     0.000     0.000     3.890    27.028    26.722    69.217    72.530    74.262    14.266     4.588     3.055     0.579
   -71.25   -32.75   -5249     110     0.000     0.000     3.890    27.028    26.722    69.217    72.530    74.262    14.266     4.588     3.055     0.579
   -71.25   -32.75   -5249     131     0.000     0.000     3.890    27.028    26.722    69.217    72.530    74.262    14.266     4.588     3.055     0.579
   -71.25   -32.75   -5249     132     0.000     0.000     3.890    27.028    26.722    69.217    72.530    74.262    14.266     4.588     3.055     0.579
   -71.25   -32.75   -5249     133     0.000     0.000     3.890    27.028    26.722    69.217    72.530    74.262    14.266     4.588     3.055     0.579
   -71.25   -32.75   -5249     134     0.000     0.000     3.890    27.028    26.722    69.217    72.530    74.262    14.266     4.588     3.055     0.579
   -71.25   -32.75   -5249     140     0.000     0.000     3.890    27.028    26.722    69.217    72.530    74.262    14.266     4.588     3.055     0.579
   -71.25   -32.75   -5249     160     0.000     0.000     3.890    27.028    26.722    69.217    72.530    74.262    14.266     4.588     3.055     0.579
   -71.25   -32.75   -5248       0     0.000     0.449     2.089    19.075    52.777   132.812    33.374    45.787    24.171     3.863     5.173     3.882
   -71.25   -32.75   -5248     110     0.000     0.449     2.089    19.075    52.777   132.812    33.374    45.787    24.171     3.863     5.173     3.882
   -71.25   -32.75   -5248     131     0.000     0.449     2.089    19.075    52.777   132.812    33.374    45.787    24.171     3.863     5.173     3.882
