      Lon      Lat    Year   Stand   Patch     TeBE_tm    TeBE_itm  TeBE_itscl     TeBS_tm    TeBS_itm       TeE_s       TeR_s        TeNE     BBS_itm     BBE_itm        BE_s         C3G   Total
   -71.25   -32.75  -15550       0       0      0.0000      0.0000      0.0000      0.0625      0.0000      0.0000      0.0000      0.0037      0.0000      0.0000      0.0867      1.3249  1.4779
   -71.25   -32.75  -15550       0       1      0.0148      0.0240      0.0000      0.0355      0.0710      0.0000      0.0000      0.0183      0.0000      0.0000      0.8256      0.4690  1.4582
   -71.25   -32.75  -15550       0       2      0.0153      0.0347      0.0000      0.0182      0.0000      0.0000      0.0000      0.0542      0.0000      0.0000      0.0000      1.3289  1.4513
   -71.25   -32.75  -15550       0       3      0.0007      0.0007      0.0000      0.0074      0.0091      0.0000      0.0000      0.0023      0.0000      0.0000      0.0965      0.2068  0.3236
   -71.25   -32.75  -15550       0       4      0.0104      0.0000      0.0000      0.0021      0.0522      0.0000      0.0000      0.0025      0.0000      0.0000      0.0491      1.3616  1.4779
   -71.25   -32.75  -15550     110       0      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0926  0.0926
   -71.25   -32.75  -15550     110       1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000  0.0000
   -71.25   -32.75  -15550     110       2      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.3133  1.3133
   -71.25   -32.75  -15550     110       3      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0538  0.0538
   -71.25   -32.75  -15550     110       4      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0092  0.0092
   -71.25   -32.75  -15550     131       0      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.8784  1.8784
   -71.25   -32.75  -15550     131       1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0003  0.0003
   -71.25   -32.75  -15550     131       2      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.2168  0.2168
   -71.25   -32.75  -15550     131       3      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0343  0.0343
   -71.25   -32.75  -15550     131       4      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000  0.0000
   -71.25   -32.75  -15550     132       0      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.5557  0.5557
   -71.25   -32.75  -15550     132       1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0968  0.0968
   -71.25   -32.75  -15550     132       2      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0870  0.0870
   -71.25   -32.75  -15550     132       3      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000  0.0000
   -71.25   -32.75  -15550     132       4      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0841  0.0841
   -71.25   -32.75  -15550     133       0      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0001  0.0001
   -71.25   -32.75  -15550     133       1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0013  0.0013
   -71.25   -32.75  -15550     133       2      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0124  0.0124
   -71.25   -32.75  -15550     133       3      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.3340  0.3340
   -71.25   -32.75  -15550     133       4      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.6212  0.6212
