      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75   -5350       0       0    25.6     2.3     5.8     0.0    33.7
   -71.25   -32.75   -5350       0       1    24.8    44.2     4.9     0.0    73.9
   -71.25   -32.75   -5350       0       2    25.5     0.0     5.4     0.0    30.8
   -71.25   -32.75   -5350       0       3    25.2    28.8     6.1     0.0    60.1
   -71.25   -32.75   -5350       0       4    24.8    41.2     4.9     0.0    70.9
   -71.25   -32.75   -5350     110       0    24.0     0.0     0.1     0.0    24.0
   -71.25   -32.75   -5350     110       1    20.5    83.3     9.0     0.0   112.8
   -71.25   -32.75   -5350     110       2    20.1    41.8     6.2     0.0    68.2
   -71.25   -32.75   -5350     110       3    20.4    59.8     7.3     0.0    87.5
   -71.25   -32.75   -5350     110       4    20.4     0.0     2.1     0.0    22.5
   -71.25   -32.75   -5350     131       0    20.9     0.0     0.1     0.0    21.0
   -71.25   -32.75   -5350     131       1    21.1     0.0     0.1     0.0    21.2
   -71.25   -32.75   -5350     131       2    19.6     0.0     0.3     0.0    20.0
   -71.25   -32.75   -5350     131       3    18.8     0.0     2.2     0.0    21.0
   -71.25   -32.75   -5350     131       4    19.8     0.0     0.1     0.0    19.9
   -71.25   -32.75   -5350     132       0    21.3     0.0     0.5     0.0    21.7
   -71.25   -32.75   -5350     132       1    27.2     0.0     3.7     0.0    30.8
   -71.25   -32.75   -5350     132       2    20.9    90.0     8.8     0.0   119.8
   -71.25   -32.75   -5350     132       3    21.1    49.6     6.3     0.0    77.0
   -71.25   -32.75   -5350     132       4    20.8     0.0     0.3     0.0    21.1
   -71.25   -32.75   -5350     133       0   109.9     0.0     6.0     0.0   115.9
   -71.25   -32.75   -5350     133       1    19.9     0.0     0.2     0.0    20.1
   -71.25   -32.75   -5350     133       2    19.8     0.0     0.3     0.0    20.2
   -71.25   -32.75   -5350     133       3    21.1     0.0     0.1     0.0    21.2
   -71.25   -32.75   -5350     133       4    20.0     0.0     0.3     0.0    20.3
   -71.25   -32.75   -5350     134       0    20.9     0.0     0.3     0.0    21.2
   -71.25   -32.75   -5350     134       1    21.1     0.0     0.3     0.0    21.4
   -71.25   -32.75   -5350     134       2    20.3    31.9     5.7     0.0    57.9
   -71.25   -32.75   -5350     134       3    20.4     0.0     2.4     0.0    22.8
   -71.25   -32.75   -5350     134       4    21.1     5.8     5.9     0.0    32.7
   -71.25   -32.75   -5350     140       0    21.0     0.0     0.4     1.2    22.6
   -71.25   -32.75   -5350     140       1    20.6     0.0     0.0     0.4    21.1
   -71.25   -32.75   -5350     140       2    19.9    56.9     0.6     3.6    81.0
   -71.25   -32.75   -5350     140       3    22.3     0.0     0.0     0.1    22.4
   -71.25   -32.75   -5350     140       4    21.0     0.0     0.6     1.3    22.8
   -71.25   -32.75   -5350     160       0    21.8    27.0     0.7     2.2    51.7
   -71.25   -32.75   -5350     160       1    22.2     0.0     0.1     0.4    22.7
   -71.25   -32.75   -5350     160       2    21.5     0.0     0.5     1.3    23.4
   -71.25   -32.75   -5350     160       3    23.0     0.0     0.3     1.9    25.3
   -71.25   -32.75   -5350     160       4    21.5     0.0     0.8     1.9    24.2
   -71.25   -32.75   -5349       0       0     5.5     0.0     1.6     0.0     7.0
   -71.25   -32.75   -5349       0       1     3.9     2.1     1.8     0.0     7.8
   -71.25   -32.75   -5349       0       2     8.0     3.6     3.0     0.0    14.5
   -71.25   -32.75   -5349       0       3     5.8     3.7     1.8     0.0    11.3
   -71.25   -32.75   -5349       0       4     3.7     0.0     1.5     0.0     5.2
   -71.25   -32.75   -5349     110       0     8.7     0.0     0.0     0.0     8.7
   -71.25   -32.75   -5349     110       1     8.7    71.7     4.0     0.0    84.4
   -71.25   -32.75   -5349     110       2     3.0     7.5     2.0     0.0    12.6
   -71.25   -32.75   -5349     110       3     3.2    22.7     2.0     0.0    27.9
   -71.25   -32.75   -5349     110       4     7.4     0.0     1.3     0.0     8.6
   -71.25   -32.75   -5349     131       0     7.7     0.0     0.0     0.0     7.8
   -71.25   -32.75   -5349     131       1     7.7     0.0     0.0     0.0     7.7
   -71.25   -32.75   -5349     131       2     7.7     0.0     0.2     0.0     7.9
   -71.25   -32.75   -5349     131       3     7.6     0.0     1.2     0.0     8.8
   -71.25   -32.75   -5349     131       4     7.7     0.0     0.0     0.0     7.7
   -71.25   -32.75   -5349     132       0     9.2     0.0     0.3     0.0     9.5
   -71.25   -32.75   -5349     132       1     9.8     0.0     1.4     0.0    11.2
   -71.25   -32.75   -5349     132       2     9.0    70.6     4.0     0.0    83.6
   -71.25   -32.75   -5349     132       3     3.4    12.0     2.0     0.0    17.4
   -71.25   -32.75   -5349     132       4     9.1     0.0     0.2     0.0     9.3
   -71.25   -32.75   -5349     133       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75   -5349     133       1     7.8     0.0     0.1     0.0     7.9
   -71.25   -32.75   -5349     133       2     7.8     0.0     0.3     0.0     8.1
   -71.25   -32.75   -5349     133       3     7.8     0.0     0.0     0.0     7.8
   -71.25   -32.75   -5349     133       4     7.3     0.0     0.2     0.0     7.5
   -71.25   -32.75   -5349     134       0     8.8     0.0     0.2     0.0     9.0
   -71.25   -32.75   -5349     134       1     8.4     0.0     0.2     0.0     8.6
   -71.25   -32.75   -5349     134       2     0.2     0.0     1.9     0.0     2.1
   -71.25   -32.75   -5349     134       3     8.8     0.0     1.3     0.0    10.2
   -71.25   -32.75   -5349     134       4     5.7     6.8     1.9     0.0    14.4
   -71.25   -32.75   -5349     140       0     1.1     0.0     0.1     0.9     2.1
   -71.25   -32.75   -5349     140       1     8.5     0.0     0.0     0.3     8.8
   -71.25   -32.75   -5349     140       2     0.0     1.1     0.0     3.6     4.7
   -71.25   -32.75   -5349     140       3     8.8     0.0     0.0     0.0     8.8
   -71.25   -32.75   -5349     140       4     1.5     0.0     0.1     1.3     3.0
   -71.25   -32.75   -5349     160       0     4.6     7.5     0.2     1.8    14.0
   -71.25   -32.75   -5349     160       1     7.9     0.0     0.0     0.3     8.3
   -71.25   -32.75   -5349     160       2     1.8     0.0     0.1     1.2     3.1
   -71.25   -32.75   -5349     160       3     8.9     0.0     0.2     1.7    10.8
   -71.25   -32.75   -5349     160       4     5.3    23.2     0.2     3.6    32.4
   -71.25   -32.75   -5348       0       0    48.9    44.5     8.5     0.0   101.9
   -71.25   -32.75   -5348       0       1    48.6    45.0     8.3     0.0   101.9
   -71.25   -32.75   -5348       0       2    49.0    56.6     9.1     0.0   114.7
