      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75   -2550       0     0.000     1.055     0.994     9.243    16.390    59.785   112.587    16.171    61.601    16.601     2.341     0.443
   -71.25   -32.75   -2550     110     0.000     1.055     0.994     9.243    16.390    59.785   112.587    16.171    61.601    16.601     2.341     0.443
   -71.25   -32.75   -2550     131     0.000     1.055     0.994     9.243    16.390    59.785   112.587    16.171    61.601    16.601     2.341     0.443
   -71.25   -32.75   -2550     132     0.000     1.055     0.994     9.243    16.390    59.785   112.587    16.171    61.601    16.601     2.341     0.443
   -71.25   -32.75   -2550     133     0.000     1.055     0.994     9.243    16.390    59.785   112.587    16.171    61.601    16.601     2.341     0.443
   -71.25   -32.75   -2550     134     0.000     1.055     0.994     9.243    16.390    59.785   112.587    16.171    61.601    16.601     2.341     0.443
   -71.25   -32.75   -2550     140     0.000     1.055     0.994     9.243    16.390    59.785   112.587    16.171    61.601    16.601     2.341     0.443
   -71.25   -32.75   -2550     160     0.000     1.055     0.994     9.243    16.390    59.785   112.587    16.171    61.601    16.601     2.341     0.443
   -71.25   -32.75   -2549       0     0.000     0.000     7.083    11.764    59.425    59.842    42.539    77.219    11.738    24.042     1.485     4.146
   -71.25   -32.75   -2549     110     0.000     0.000     7.083    11.764    59.425    59.842    42.539    77.219    11.738    24.042     1.485     4.146
   -71.25   -32.75   -2549     131     0.000     0.000     7.083    11.764    59.425    59.842    42.539    77.219    11.738    24.042     1.485     4.146
   -71.25   -32.75   -2549     132     0.000     0.000     7.083    11.764    59.425    59.842    42.539    77.219    11.738    24.042     1.485     4.146
   -71.25   -32.75   -2549     133     0.000     0.000     7.083    11.764    59.425    59.842    42.539    77.219    11.738    24.042     1.485     4.146
   -71.25   -32.75   -2549     134     0.000     0.000     7.083    11.764    59.425    59.842    42.539    77.219    11.738    24.042     1.485     4.146
   -71.25   -32.75   -2549     140     0.000     0.000     7.083    11.764    59.425    59.842    42.539    77.219    11.738    24.042     1.485     4.146
   -71.25   -32.75   -2549     160     0.000     0.000     7.083    11.764    59.425    59.842    42.539    77.219    11.738    24.042     1.485     4.146
   -71.25   -32.75   -2548       0     0.000     0.266     0.784    21.222    35.315   137.556    76.941    62.555    45.508     7.086     3.209     0.621
   -71.25   -32.75   -2548     110     0.000     0.266     0.784    21.222    35.315   137.556    76.941    62.555    45.508     7.086     3.209     0.621
   -71.25   -32.75   -2548     131     0.000     0.266     0.784    21.222    35.315   137.556    76.941    62.555    45.508     7.086     3.209     0.621
   -71.25   -32.75   -2548     132     0.000     0.266     0.784    21.222    35.315   137.556    76.941    62.555    45.508     7.086     3.209     0.621
   -71.25   -32.75   -2548     133     0.000     0.266     0.784    21.222    35.315   137.556    76.941    62.555    45.508     7.086     3.209     0.621
   -71.25   -32.75   -2548     134     0.000     0.266     0.784    21.222    35.315   137.556    76.941    62.555    45.508     7.086     3.209     0.621
   -71.25   -32.75   -2548     140     0.000     0.266     0.784    21.222    35.315   137.556    76.941    62.555    45.508     7.086     3.209     0.621
   -71.25   -32.75   -2548     160     0.000     0.266     0.784    21.222    35.315   137.556    76.941    62.555    45.508     7.086     3.209     0.621
   -71.25   -32.75   -2547       0     0.000     0.297     2.409     7.946    82.122   199.075   137.475    31.244    12.071     9.238     0.522     0.496
   -71.25   -32.75   -2547     110     0.000     0.297     2.409     7.946    82.122   199.075   137.475    31.244    12.071     9.238     0.522     0.496
   -71.25   -32.75   -2547     131     0.000     0.297     2.409     7.946    82.122   199.075   137.475    31.244    12.071     9.238     0.522     0.496
   -71.25   -32.75   -2547     132     0.000     0.297     2.409     7.946    82.122   199.075   137.475    31.244    12.071     9.238     0.522     0.496
   -71.25   -32.75   -2547     133     0.000     0.297     2.409     7.946    82.122   199.075   137.475    31.244    12.071     9.238     0.522     0.496
   -71.25   -32.75   -2547     134     0.000     0.297     2.409     7.946    82.122   199.075   137.475    31.244    12.071     9.238     0.522     0.496
