      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75  -17950       0       0    40.8    15.0     6.2     0.0    62.0
   -71.25   -32.75  -17950       0       1    44.5    98.7     7.7     0.0   150.9
   -71.25   -32.75  -17950       0       2    40.6    71.7     7.5     0.0   119.8
   -71.25   -32.75  -17950       0       3    42.2     0.0     4.5     0.0    46.7
   -71.25   -32.75  -17950       0       4    41.8    95.6     7.6     0.0   145.0
   -71.25   -32.75  -17950     110       0    29.0    11.3     4.6     0.0    45.0
   -71.25   -32.75  -17950     110       1    36.9     0.0     1.6     0.0    38.4
   -71.25   -32.75  -17950     110       2    35.8     0.0     0.9     0.0    36.8
   -71.25   -32.75  -17950     110       3    35.6     0.0     0.1     0.0    35.7
   -71.25   -32.75  -17950     110       4    32.2    36.9     4.9     0.0    74.1
   -71.25   -32.75  -17950     131       0    34.2     0.0     0.1     0.0    34.2
   -71.25   -32.75  -17950     131       1    34.7     0.0     0.1     0.0    34.8
   -71.25   -32.75  -17950     131       2    28.8     0.0     4.1     0.0    33.0
   -71.25   -32.75  -17950     131       3    29.4     0.0     1.2     0.0    30.5
   -71.25   -32.75  -17950     131       4    31.4     0.0     0.0     0.0    31.4
   -71.25   -32.75  -17950     132       0    27.8    41.6     4.2     0.0    73.6
   -71.25   -32.75  -17950     132       1    36.3     0.0     0.1     0.0    36.4
   -71.25   -32.75  -17950     132       2    29.1    35.1     4.8     0.0    69.0
   -71.25   -32.75  -17950     132       3    37.7     0.0     0.1     0.0    37.8
   -71.25   -32.75  -17950     132       4    35.0     0.0     1.8     0.0    36.8
   -71.25   -32.75  -17950     133       0    35.1     0.0     2.2     0.0    37.3
   -71.25   -32.75  -17950     133       1    24.2    43.3     3.5     0.0    71.0
   -71.25   -32.75  -17950     133       2    24.5     0.0     0.9     0.0    25.4
   -71.25   -32.75  -17950     133       3    34.3     0.0     0.1     0.0    34.3
   -71.25   -32.75  -17950     133       4    25.5    35.7     3.5     0.0    64.7
   -71.25   -32.75  -17950     134       0    37.2     0.0     0.1     0.0    37.3
   -71.25   -32.75  -17950     134       1    29.2    34.4     4.8     0.0    68.3
   -71.25   -32.75  -17950     134       2    37.3     0.0     0.1     0.0    37.4
   -71.25   -32.75  -17950     134       3    37.1     0.0     0.1     0.0    37.2
   -71.25   -32.75  -17950     134       4    27.9    25.6     4.3     0.0    57.7
   -71.25   -32.75  -17950     140       0    37.6     0.0     0.6     2.3    40.4
   -71.25   -32.75  -17950     140       1    36.7     0.0     0.0     0.1    36.8
   -71.25   -32.75  -17950     140       2    34.9     0.0     0.0     0.1    35.0
   -71.25   -32.75  -17950     140       3   126.8   192.5     0.4     3.6   323.3
   -71.25   -32.75  -17950     140       4    29.9     0.0     0.1     0.9    31.0
   -71.25   -32.75  -17950     160       0    38.5    24.4     0.6     3.6    67.2
   -71.25   -32.75  -17950     160       1    30.0    15.5     0.5     1.7    47.6
   -71.25   -32.75  -17950     160       2    39.1     0.0     0.0     0.1    39.2
   -71.25   -32.75  -17950     160       3    39.0     0.0     0.1     0.7    39.8
   -71.25   -32.75  -17950     160       4    36.4     0.0     0.0     0.1    36.5
   -71.25   -32.75  -17949       0       0    59.7    37.0     5.3     0.0   102.0
   -71.25   -32.75  -17949       0       1    58.4    69.9     5.2     0.0   133.6
   -71.25   -32.75  -17949       0       2    57.8    92.0     5.4     0.0   155.2
