      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75  -17250       0     0.000     0.376     0.926     6.243    80.627   126.733    96.571    79.588    61.075     6.589     0.972     1.923
   -71.25   -32.75  -17250     110     0.000     0.376     0.926     6.243    80.627   126.733    96.571    79.588    61.075     6.589     0.972     1.923
   -71.25   -32.75  -17250     131     0.000     0.376     0.926     6.243    80.627   126.733    96.571    79.588    61.075     6.589     0.972     1.923
   -71.25   -32.75  -17250     132     0.000     0.376     0.926     6.243    80.627   126.733    96.571    79.588    61.075     6.589     0.972     1.923
   -71.25   -32.75  -17250     133     0.000     0.376     0.926     6.243    80.627   126.733    96.571    79.588    61.075     6.589     0.972     1.923
   -71.25   -32.75  -17250     134     0.000     0.376     0.926     6.243    80.627   126.733    96.571    79.588    61.075     6.589     0.972     1.923
   -71.25   -32.75  -17250     140     0.000     0.376     0.926     6.243    80.627   126.733    96.571    79.588    61.075     6.589     0.972     1.923
   -71.25   -32.75  -17250     160     0.000     0.376     0.926     6.243    80.627   126.733    96.571    79.588    61.075     6.589     0.972     1.923
   -71.25   -32.75  -17249       0     0.000     0.345     1.980    16.630    49.503    93.138    79.980    82.190    43.512    14.968     6.269     0.358
   -71.25   -32.75  -17249     110     0.000     0.345     1.980    16.630    49.503    93.138    79.980    82.190    43.512    14.968     6.269     0.358
   -71.25   -32.75  -17249     131     0.000     0.345     1.980    16.630    49.503    93.138    79.980    82.190    43.512    14.968     6.269     0.358
   -71.25   -32.75  -17249     132     0.000     0.345     1.980    16.630    49.503    93.138    79.980    82.190    43.512    14.968     6.269     0.358
   -71.25   -32.75  -17249     133     0.000     0.345     1.980    16.630    49.503    93.138    79.980    82.190    43.512    14.968     6.269     0.358
   -71.25   -32.75  -17249     134     0.000     0.345     1.980    16.630    49.503    93.138    79.980    82.190    43.512    14.968     6.269     0.358
   -71.25   -32.75  -17249     140     0.000     0.345     1.980    16.630    49.503    93.138    79.980    82.190    43.512    14.968     6.269     0.358
   -71.25   -32.75  -17249     160     0.000     0.345     1.980    16.630    49.503    93.138    79.980    82.190    43.512    14.968     6.269     0.358
   -71.25   -32.75  -17248       0     0.000     0.000     0.151    15.847    60.298    81.969   122.497    74.333    87.527    11.142     6.171     0.826
   -71.25   -32.75  -17248     110     0.000     0.000     0.151    15.847    60.298    81.969   122.497    74.333    87.527    11.142     6.171     0.826
   -71.25   -32.75  -17248     131     0.000     0.000     0.151    15.847    60.298    81.969   122.497    74.333    87.527    11.142     6.171     0.826
   -71.25   -32.75  -17248     132     0.000     0.000     0.151    15.847    60.298    81.969   122.497    74.333    87.527    11.142     6.171     0.826
   -71.25   -32.75  -17248     133     0.000     0.000     0.151    15.847    60.298    81.969   122.497    74.333    87.527    11.142     6.171     0.826
   -71.25   -32.75  -17248     134     0.000     0.000     0.151    15.847    60.298    81.969   122.497    74.333    87.527    11.142     6.171     0.826
   -71.25   -32.75  -17248     140     0.000     0.000     0.151    15.847    60.298    81.969   122.497    74.333    87.527    11.142     6.171     0.826
   -71.25   -32.75  -17248     160     0.000     0.000     0.151    15.847    60.298    81.969   122.497    74.333    87.527    11.142     6.171     0.826
   -71.25   -32.75  -17247       0     0.000     0.922     2.921    21.106    45.396    72.621    39.317    91.299    70.483    24.071     1.482     1.222
   -71.25   -32.75  -17247     110     0.000     0.922     2.921    21.106    45.396    72.621    39.317    91.299    70.483    24.071     1.482     1.222
   -71.25   -32.75  -17247     131     0.000     0.922     2.921    21.106    45.396    72.621    39.317    91.299    70.483    24.071     1.482     1.222
   -71.25   -32.75  -17247     132     0.000     0.922     2.921    21.106    45.396    72.621    39.317    91.299    70.483    24.071     1.482     1.222
   -71.25   -32.75  -17247     133     0.000     0.922     2.921    21.106    45.396    72.621    39.317    91.299    70.483    24.071     1.482     1.222
   -71.25   -32.75  -17247     134     0.000     0.922     2.921    21.106    45.396    72.621    39.317    91.299    70.483    24.071     1.482     1.222
   -71.25   -32.75  -17247     140     0.000     0.922     2.921    21.106    45.396    72.621    39.317    91.299    70.483    24.071     1.482     1.222
   -71.25   -32.75  -17247     160     0.000     0.922     2.921    21.106    45.396    72.621    39.317    91.299    70.483    24.071     1.482     1.222
   -71.25   -32.75  -17246       0     0.000     0.542     2.122    32.220    69.940    89.409    72.881    65.587    72.136    14.985     2.131     2.264
   -71.25   -32.75  -17246     110     0.000     0.542     2.122    32.220    69.940    89.409    72.881    65.587    72.136    14.985     2.131     2.264
   -71.25   -32.75  -17246     131     0.000     0.542     2.122    32.220    69.940    89.409    72.881    65.587    72.136    14.985     2.131     2.264
   -71.25   -32.75  -17246     132     0.000     0.542     2.122    32.220    69.940    89.409    72.881    65.587    72.136    14.985     2.131     2.264
   -71.25   -32.75  -17246     133     0.000     0.542     2.122    32.220    69.940    89.409    72.881    65.587    72.136    14.985     2.131     2.264
   -71.25   -32.75  -17246     134     0.000     0.542     2.122    32.220    69.940    89.409    72.881    65.587    72.136    14.985     2.131     2.264
   -71.25   -32.75  -17246     140     0.000     0.542     2.122    32.220    69.940    89.409    72.881    65.587    72.136    14.985     2.131     2.264
   -71.25   -32.75  -17246     160     0.000     0.542     2.122    32.220    69.940    89.409    72.881    65.587    72.136    14.985     2.131     2.264
   -71.25   -32.75  -17245       0     0.000     0.389     0.696    22.394    70.353    48.996   125.642    86.904    59.402    31.427     1.254     3.232
   -71.25   -32.75  -17245     110     0.000     0.389     0.696    22.394    70.353    48.996   125.642    86.904    59.402    31.427     1.254     3.232
   -71.25   -32.75  -17245     131     0.000     0.389     0.696    22.394    70.353    48.996   125.642    86.904    59.402    31.427     1.254     3.232
   -71.25   -32.75  -17245     132     0.000     0.389     0.696    22.394    70.353    48.996   125.642    86.904    59.402    31.427     1.254     3.232
   -71.25   -32.75  -17245     133     0.000     0.389     0.696    22.394    70.353    48.996   125.642    86.904    59.402    31.427     1.254     3.232
   -71.25   -32.75  -17245     134     0.000     0.389     0.696    22.394    70.353    48.996   125.642    86.904    59.402    31.427     1.254     3.232
   -71.25   -32.75  -17245     140     0.000     0.389     0.696    22.394    70.353    48.996   125.642    86.904    59.402    31.427     1.254     3.232
   -71.25   -32.75  -17245     160     0.000     0.389     0.696    22.394    70.353    48.996   125.642    86.904    59.402    31.427     1.254     3.232
   -71.25   -32.75  -17244       0     0.000     0.000     2.751    16.232    21.820    72.193   103.796    53.565    67.080    14.561     3.740     0.293
   -71.25   -32.75  -17244     110     0.000     0.000     2.751    16.232    21.820    72.193   103.796    53.565    67.080    14.561     3.740     0.293
   -71.25   -32.75  -17244     131     0.000     0.000     2.751    16.232    21.820    72.193   103.796    53.565    67.080    14.561     3.740     0.293
   -71.25   -32.75  -17244     132     0.000     0.000     2.751    16.232    21.820    72.193   103.796    53.565    67.080    14.561     3.740     0.293
   -71.25   -32.75  -17244     133     0.000     0.000     2.751    16.232    21.820    72.193   103.796    53.565    67.080    14.561     3.740     0.293
   -71.25   -32.75  -17244     134     0.000     0.000     2.751    16.232    21.820    72.193   103.796    53.565    67.080    14.561     3.740     0.293
   -71.25   -32.75  -17244     140     0.000     0.000     2.751    16.232    21.820    72.193   103.796    53.565    67.080    14.561     3.740     0.293
   -71.25   -32.75  -17244     160     0.000     0.000     2.751    16.232    21.820    72.193   103.796    53.565    67.080    14.561     3.740     0.293
   -71.25   -32.75  -17243       0     0.000     0.151     3.340     6.235    29.854    93.465    66.507   109.667    25.081    22.908     2.446     0.641
   -71.25   -32.75  -17243     110     0.000     0.151     3.340     6.235    29.854    93.465    66.507   109.667    25.081    22.908     2.446     0.641
   -71.25   -32.75  -17243     131     0.000     0.151     3.340     6.235    29.854    93.465    66.507   109.667    25.081    22.908     2.446     0.641
   -71.25   -32.75  -17243     132     0.000     0.151     3.340     6.235    29.854    93.465    66.507   109.667    25.081    22.908     2.446     0.641
   -71.25   -32.75  -17243     133     0.000     0.151     3.340     6.235    29.854    93.465    66.507   109.667    25.081    22.908     2.446     0.641
   -71.25   -32.75  -17243     134     0.000     0.151     3.340     6.235    29.854    93.465    66.507   109.667    25.081    22.908     2.446     0.641
   -71.25   -32.75  -17243     140     0.000     0.151     3.340     6.235    29.854    93.465    66.507   109.667    25.081    22.908     2.446     0.641
   -71.25   -32.75  -17243     160     0.000     0.151     3.340     6.235    29.854    93.465    66.507   109.667    25.081    22.908     2.446     0.641
   -71.25   -32.75  -17242       0     0.000     0.423     3.720    18.352    63.369   206.939    70.344   103.491    32.693    13.860     1.430     2.195
   -71.25   -32.75  -17242     110     0.000     0.423     3.720    18.352    63.369   206.939    70.344   103.491    32.693    13.860     1.430     2.195
   -71.25   -32.75  -17242     131     0.000     0.423     3.720    18.352    63.369   206.939    70.344   103.491    32.693    13.860     1.430     2.195
   -71.25   -32.75  -17242     132     0.000     0.423     3.720    18.352    63.369   206.939    70.344   103.491    32.693    13.860     1.430     2.195
   -71.25   -32.75  -17242     133     0.000     0.423     3.720    18.352    63.369   206.939    70.344   103.491    32.693    13.860     1.430     2.195
   -71.25   -32.75  -17242     134     0.000     0.423     3.720    18.352    63.369   206.939    70.344   103.491    32.693    13.860     1.430     2.195
   -71.25   -32.75  -17242     140     0.000     0.423     3.720    18.352    63.369   206.939    70.344   103.491    32.693    13.860     1.430     2.195
   -71.25   -32.75  -17242     160     0.000     0.423     3.720    18.352    63.369   206.939    70.344   103.491    32.693    13.860     1.430     2.195
   -71.25   -32.75  -17241       0     0.000     0.874     1.092    23.289    82.671   151.040   135.556    60.238    70.267    18.759     3.275     1.455
   -71.25   -32.75  -17241     110     0.000     0.874     1.092    23.289    82.671   151.040   135.556    60.238    70.267    18.759     3.275     1.455
   -71.25   -32.75  -17241     131     0.000     0.874     1.092    23.289    82.671   151.040   135.556    60.238    70.267    18.759     3.275     1.455
   -71.25   -32.75  -17241     132     0.000     0.874     1.092    23.289    82.671   151.040   135.556    60.238    70.267    18.759     3.275     1.455
   -71.25   -32.75  -17241     133     0.000     0.874     1.092    23.289    82.671   151.040   135.556    60.238    70.267    18.759     3.275     1.455
   -71.25   -32.75  -17241     134     0.000     0.874     1.092    23.289    82.671   151.040   135.556    60.238    70.267    18.759     3.275     1.455
   -71.25   -32.75  -17241     140     0.000     0.874     1.092    23.289    82.671   151.040   135.556    60.238    70.267    18.759     3.275     1.455
   -71.25   -32.75  -17241     160     0.000     0.874     1.092    23.289    82.671   151.040   135.556    60.238    70.267    18.759     3.275     1.455
   -71.25   -32.75  -17240       0     0.000     0.180     1.556    13.421    53.324   115.015   144.311    70.024    26.433    15.224     2.633     2.195
   -71.25   -32.75  -17240     110     0.000     0.180     1.556    13.421    53.324   115.015   144.311    70.024    26.433    15.224     2.633     2.195
