      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75  -19750       0       0    30.1    81.6    10.2     0.0   122.0
   -71.25   -32.75  -19750       0       1    30.2    83.8    10.2     0.0   124.2
   -71.25   -32.75  -19750       0       2    30.5    77.6    10.1     0.0   118.3
   -71.25   -32.75  -19750       0       3    30.3    83.0    10.2     0.0   123.5
   -71.25   -32.75  -19750       0       4    30.4    70.0    10.2     0.0   110.5
   -71.25   -32.75  -19750     110       0    24.8     0.0     0.1     0.0    24.9
   -71.25   -32.75  -19750     110       1    19.5     0.0     4.3     0.0    23.8
   -71.25   -32.75  -19750     110       2    25.6     0.0     0.1     0.0    25.7
   -71.25   -32.75  -19750     110       3    25.2     0.0     1.1     0.0    26.3
   -71.25   -32.75  -19750     110       4    20.6     0.0     6.1     0.0    26.7
   -71.25   -32.75  -19750     131       0    16.6    29.1     4.3     0.0    50.0
   -71.25   -32.75  -19750     131       1    22.2     0.0     0.1     0.0    22.3
   -71.25   -32.75  -19750     131       2    19.5     0.0     2.7     0.0    22.1
   -71.25   -32.75  -19750     131       3    21.4    38.1     9.1     0.0    68.7
   -71.25   -32.75  -19750     131       4    18.5     0.0     4.1     0.0    22.6
   -71.25   -32.75  -19750     132       0    26.4     0.0    10.6     0.0    37.1
   -71.25   -32.75  -19750     132       1    18.3    48.0     4.1     0.0    70.4
   -71.25   -32.75  -19750     132       2    26.7     0.0     0.1     0.0    26.7
   -71.25   -32.75  -19750     132       3    18.4    51.9     4.2     0.0    74.5
   -71.25   -32.75  -19750     132       4    22.5    15.8     8.2     0.0    46.4
   -71.25   -32.75  -19750     133       0    21.4     0.0     0.0     0.0    21.5
   -71.25   -32.75  -19750     133       1    25.4    92.4    10.4     0.0   128.3
   -71.25   -32.75  -19750     133       2    22.2     0.0     0.1     0.0    22.2
   -71.25   -32.75  -19750     133       3    21.1     0.0     2.2     0.0    23.3
   -71.25   -32.75  -19750     133       4    18.7     0.0     1.9     0.0    20.6
   -71.25   -32.75  -19750     134       0    20.6     0.0     3.9     0.0    24.5
   -71.25   -32.75  -19750     134       1    25.7     0.0     0.1     0.0    25.8
   -71.25   -32.75  -19750     134       2    25.9     0.0     0.1     0.0    26.0
   -71.25   -32.75  -19750     134       3    27.2     0.0     0.0     0.0    27.3
   -71.25   -32.75  -19750     134       4    17.7    52.5     4.2     0.0    74.4
   -71.25   -32.75  -19750     140       0    24.3     0.0     0.0     0.1    24.4
   -71.25   -32.75  -19750     140       1    19.2     0.6     0.5     1.4    21.6
   -71.25   -32.75  -19750     140       2    25.5     0.0     1.0     2.4    28.8
   -71.25   -32.75  -19750     140       3    18.7    11.1     0.4     1.4    31.6
   -71.25   -32.75  -19750     140       4    24.3     0.0     0.2     2.1    26.6
   -71.25   -32.75  -19750     160       0    18.9    23.4     0.4     1.5    44.2
   -71.25   -32.75  -19750     160       1    23.6     0.0     0.1     1.3    25.1
   -71.25   -32.75  -19750     160       2    20.9     0.0     0.5     1.4    22.9
   -71.25   -32.75  -19750     160       3    21.0     0.0     0.5     1.3    22.8
   -71.25   -32.75  -19750     160       4    28.6     0.0     0.0     0.1    28.7
   -71.25   -32.75  -19749       0       0    33.1    76.7     8.2     0.0   118.0
   -71.25   -32.75  -19749       0       1    33.0    82.1     8.2     0.0   123.2
   -71.25   -32.75  -19749       0       2    33.4    72.3     8.1     0.0   113.8
   -71.25   -32.75  -19749       0       3    32.9    77.9     8.2     0.0   119.0
   -71.25   -32.75  -19749       0       4    33.3    64.5     8.0     0.0   105.8
   -71.25   -32.75  -19749     110       0    30.0     0.0     0.2     0.0    30.2
   -71.25   -32.75  -19749     110       1    22.4     0.0     4.7     0.0    27.1
   -71.25   -32.75  -19749     110       2    31.8     0.0     0.2     0.0    32.0
   -71.25   -32.75  -19749     110       3    30.2     0.0     1.1     0.0    31.3
   -71.25   -32.75  -19749     110       4    25.0    37.0     9.2     0.0    71.2
   -71.25   -32.75  -19749     131       0    20.0    26.6     6.0     0.0    52.6
   -71.25   -32.75  -19749     131       1    29.8     0.0     0.2     0.0    30.0
   -71.25   -32.75  -19749     131       2    22.6     0.0     4.2     0.0    26.8
   -71.25   -32.75  -19749     131       3    27.8    80.0     9.1     0.0   117.0
   -71.25   -32.75  -19749     131       4    21.4     0.0     5.0     0.0    26.4
   -71.25   -32.75  -19749     132       0    32.7    66.4     9.2     0.0   108.3
   -71.25   -32.75  -19749     132       1    21.9    33.5     5.8     0.0    61.3
   -71.25   -32.75  -19749     132       2    32.7     0.0     0.2     0.0    32.8
   -71.25   -32.75  -19749     132       3    22.0    35.3     5.8     0.0    63.1
   -71.25   -32.75  -19749     132       4    30.1    66.9     9.3     0.0   106.4
   -71.25   -32.75  -19749     133       0    29.9     0.0     0.2     0.0    30.1
   -71.25   -32.75  -19749     133       1    93.4   189.2     9.2     0.0   291.8
   -71.25   -32.75  -19749     133       2    27.4     0.0     0.1     0.0    27.5
   -71.25   -32.75  -19749     133       3    26.8     0.0     2.1     0.0    28.9
   -71.25   -32.75  -19749     133       4    21.5     0.0     2.4     0.0    23.9
   -71.25   -32.75  -19749     134       0    28.1     0.0     6.5     0.0    34.6
   -71.25   -32.75  -19749     134       1    32.0     0.0     0.2     0.0    32.2
   -71.25   -32.75  -19749     134       2    32.0     0.0     0.2     0.0    32.2
   -71.25   -32.75  -19749     134       3    31.8     0.0     0.1     0.0    31.9
   -71.25   -32.75  -19749     134       4    21.4    35.0     5.9     0.0    62.3
   -71.25   -32.75  -19749     140       0    30.5     0.0     0.0     0.3    30.9
   -71.25   -32.75  -19749     140       1    21.9    19.9     0.6     1.7    44.0
   -71.25   -32.75  -19749     140       2    31.8    50.2     0.9     3.6    86.6
   -71.25   -32.75  -19749     140       3    24.5    45.1     0.9     1.9    72.4
   -71.25   -32.75  -19749     140       4    31.9     0.0     0.3     1.9    34.1
   -71.25   -32.75  -19749     160       0    22.0    11.5     0.6     1.5    35.5
   -71.25   -32.75  -19749     160       1    32.5     0.0     0.5     1.9    34.9
   -71.25   -32.75  -19749     160       2    23.0     0.0     0.5     1.8    25.3
   -71.25   -32.75  -19749     160       3    23.0     0.0     0.5     1.8    25.3
   -71.25   -32.75  -19749     160       4    32.2     0.0     0.0     0.2    32.4
   -71.25   -32.75  -19748       0       0    37.7    80.7     5.3     0.0   123.7
   -71.25   -32.75  -19748       0       1    37.6    86.9     5.2     0.0   129.7
   -71.25   -32.75  -19748       0       2    38.0    76.9     5.4     0.0   120.3
   -71.25   -32.75  -19748       0       3    37.6    82.7     5.2     0.0   125.5
   -71.25   -32.75  -19748       0       4    38.0    67.3     5.7     0.0   110.9
   -71.25   -32.75  -19748     110       0    33.6     0.0     0.7     0.0    34.3
   -71.25   -32.75  -19748     110       1    27.4    19.4     4.4     0.0    51.2
   -71.25   -32.75  -19748     110       2    34.7     0.0     1.4     0.0    36.1
   -71.25   -32.75  -19748     110       3    33.7     0.0     1.8     0.0    35.5
   -71.25   -32.75  -19748     110       4    30.4    66.6     4.9     0.0   101.9
   -71.25   -32.75  -19748     131       0    24.5    41.7     4.5     0.0    70.7
   -71.25   -32.75  -19748     131       1    32.9     0.0     1.4     0.0    34.3
   -71.25   -32.75  -19748     131       2    28.0     0.0     3.8     0.0    31.8
   -71.25   -32.75  -19748     131       3    31.5    82.4     5.6     0.0   119.6
   -71.25   -32.75  -19748     131       4    25.8    36.6     4.8     0.0    67.2
   -71.25   -32.75  -19748     132       0    35.5   115.2     8.9     0.0   159.6
   -71.25   -32.75  -19748     132       1    27.2    43.9     4.1     0.0    75.1
   -71.25   -32.75  -19748     132       2    35.6     0.0     1.2     0.0    36.8
   -71.25   -32.75  -19748     132       3    27.1    43.9     4.1     0.0    75.1
   -71.25   -32.75  -19748     132       4    33.9    82.5     5.2     0.0   121.6
   -71.25   -32.75  -19748     133       0    33.0     0.0     1.2     0.0    34.2
   -71.25   -32.75  -19748     133       1    33.1   114.6     8.3     0.0   156.0
   -71.25   -32.75  -19748     133       2    31.3     0.0     0.6     0.0    31.9
   -71.25   -32.75  -19748     133       3    30.9     0.0     2.5     0.0    33.4
   -71.25   -32.75  -19748     133       4    25.8     0.0     3.2     0.0    29.0
   -71.25   -32.75  -19748     134       0    32.4    30.7     5.1     0.0    68.3
   -71.25   -32.75  -19748     134       1    34.9     0.0     1.3     0.0    36.2
   -71.25   -32.75  -19748     134       2    34.9     0.0     1.2     0.0    36.1
   -71.25   -32.75  -19748     134       3    34.7     0.0     1.1     0.0    35.7
   -71.25   -32.75  -19748     134       4    26.3    42.5     4.2     0.0    72.9
   -71.25   -32.75  -19748     140       0    33.9     0.0     0.1     1.1    35.2
   -71.25   -32.75  -19748     140       1    27.1    49.1     0.4     3.6    80.3
   -71.25   -32.75  -19748     140       2    34.7   112.5     0.9     3.6   151.8
   -71.25   -32.75  -19748     140       3    30.3    65.7     0.5     3.6   100.2
   -71.25   -32.75  -19748     140       4    34.8     0.0     0.6     2.6    38.0
   -71.25   -32.75  -19748     160       0    28.6    20.5     0.4     1.4    50.9
   -71.25   -32.75  -19748     160       1    35.6    26.9     0.8     3.6    66.9
   -71.25   -32.75  -19748     160       2    29.2    42.9     0.4     3.6    76.2
   -71.25   -32.75  -19748     160       3    29.4     6.5     0.4     2.0    38.4
   -71.25   -32.75  -19748     160       4    35.3     0.0     0.1     1.3    36.8
   -71.25   -32.75  -19747       0       0   210.7   156.2    37.8     0.0   404.7
   -71.25   -32.75  -19747       0       1   210.5   161.7    37.6     0.0   409.8
   -71.25   -32.75  -19747       0       2   211.5   151.8    37.4     0.0   400.8
