      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75   -8950       0       0    10.9     3.6     5.8     0.0    20.3
   -71.25   -32.75   -8950       0       1    13.0     0.0     2.2     0.0    15.2
   -71.25   -32.75   -8950       0       2    13.4     0.0     1.8     0.0    15.2
   -71.25   -32.75   -8950       0       3    12.0     0.0     5.4     0.0    17.4
   -71.25   -32.75   -8950       0       4    13.7    20.3     6.0     0.0    40.0
   -71.25   -32.75   -8950     110       0     9.2     0.0     0.0     0.0     9.2
   -71.25   -32.75   -8950     110       1    15.8     0.0     0.4     0.0    16.1
   -71.25   -32.75   -8950     110       2    13.8     0.0     0.4     0.0    14.2
   -71.25   -32.75   -8950     110       3     7.0     0.0     0.0     0.0     7.0
   -71.25   -32.75   -8950     110       4    15.5     0.0     0.0     0.0    15.5
   -71.25   -32.75   -8950     131       0     8.5    17.3     2.3     0.0    28.1
   -71.25   -32.75   -8950     131       1     8.2     0.0     0.9     0.0     9.0
   -71.25   -32.75   -8950     131       2     4.4     0.0     0.0     0.0     4.4
   -71.25   -32.75   -8950     131       3     6.3     0.0     0.0     0.0     6.3
   -71.25   -32.75   -8950     131       4    14.5     0.0     0.1     0.0    14.6
   -71.25   -32.75   -8950     132       0    11.2     0.0     0.0     0.0    11.2
   -71.25   -32.75   -8950     132       1    10.6     0.0     0.0     0.0    10.6
   -71.25   -32.75   -8950     132       2    16.5     0.0     1.7     0.0    18.3
   -71.25   -32.75   -8950     132       3    15.9     0.0     0.0     0.0    15.9
   -71.25   -32.75   -8950     132       4    15.7     0.0     0.0     0.0    15.7
   -71.25   -32.75   -8950     133       0    14.4     0.0     0.4     0.0    14.8
   -71.25   -32.75   -8950     133       1    14.5     0.0     0.1     0.0    14.6
   -71.25   -32.75   -8950     133       2    11.3     0.0     0.0     0.0    11.3
   -71.25   -32.75   -8950     133       3     3.9     0.0     0.0     0.0     3.9
   -71.25   -32.75   -8950     133       4    14.1     0.0     0.0     0.0    14.1
   -71.25   -32.75   -8950     134       0    15.3     0.0     1.3     0.0    16.7
   -71.25   -32.75   -8950     134       1    15.4     0.0     2.6     0.0    17.9
   -71.25   -32.75   -8950     134       2    12.0     0.0     0.3     0.0    12.3
   -71.25   -32.75   -8950     134       3    12.4     0.0     0.0     0.0    12.4
   -71.25   -32.75   -8950     134       4    15.4     0.0     3.1     0.0    18.4
   -71.25   -32.75   -8950     140       0    14.3     0.0     0.3     2.6    17.3
   -71.25   -32.75   -8950     140       1     7.9     0.0     0.1     0.4     8.4
   -71.25   -32.75   -8950     140       2    11.3     0.0     0.0     0.0    11.3
   -71.25   -32.75   -8950     140       3    13.2     0.0     0.0     0.0    13.2
   -71.25   -32.75   -8950     140       4     1.2     0.0     0.2     1.5     2.9
   -71.25   -32.75   -8950     160       0     5.4     0.0     0.3     3.6     9.3
   -71.25   -32.75   -8950     160       1    11.7     0.0     0.1     0.8    12.7
   -71.25   -32.75   -8950     160       2     4.8     0.0     0.2     1.1     6.2
