      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75  -17350       0       0    17.1   117.2     5.9     0.0   140.3
   -71.25   -32.75  -17350       0       1    17.0   118.5     5.9     0.0   141.3
   -71.25   -32.75  -17350       0       2    16.7   121.2     5.8     0.0   143.7
   -71.25   -32.75  -17350       0       3    17.0   120.9     5.9     0.0   143.7
   -71.25   -32.75  -17350       0       4    17.1   119.6     5.9     0.0   142.5
   -71.25   -32.75  -17350     110       0    15.2     0.0     0.0     0.0    15.2
   -71.25   -32.75  -17350     110       1    14.6     0.0     0.0     0.0    14.6
   -71.25   -32.75  -17350     110       2    14.7     0.0     0.0     0.0    14.7
   -71.25   -32.75  -17350     110       3    15.2     0.0     0.0     0.0    15.2
   -71.25   -32.75  -17350     110       4    15.4     0.0     0.0     0.0    15.4
   -71.25   -32.75  -17350     131       0    17.0     0.0     0.5     0.0    17.4
   -71.25   -32.75  -17350     131       1    10.6     0.0     0.0     0.0    10.6
   -71.25   -32.75  -17350     131       2     9.2     0.0     0.0     0.0     9.2
   -71.25   -32.75  -17350     131       3     9.5     0.0     0.0     0.0     9.5
   -71.25   -32.75  -17350     131       4    11.1     0.0     0.0     0.0    11.1
   -71.25   -32.75  -17350     132       0    17.9     0.0     0.0     0.0    17.9
   -71.25   -32.75  -17350     132       1     2.8    74.4     1.4     0.0    78.7
   -71.25   -32.75  -17350     132       2    18.9     0.0     0.2     0.0    19.1
   -71.25   -32.75  -17350     132       3    18.8     0.0     0.1     0.0    18.8
   -71.25   -32.75  -17350     132       4    16.3     0.0     0.0     0.0    16.3
   -71.25   -32.75  -17350     133       0     0.0    58.3     1.0     0.0    59.3
   -71.25   -32.75  -17350     133       1    12.0     0.0     0.0     0.0    12.0
   -71.25   -32.75  -17350     133       2    13.8     0.0     0.0     0.0    13.8
   -71.25   -32.75  -17350     133       3    15.2     0.0     0.0     0.0    15.2
   -71.25   -32.75  -17350     133       4     9.0     0.0     0.0     0.0     9.0
   -71.25   -32.75  -17350     134       0    11.9     0.0     0.8     0.0    12.8
   -71.25   -32.75  -17350     134       1    14.4     0.0     0.0     0.0    14.4
   -71.25   -32.75  -17350     134       2    18.6     0.0     0.2     0.0    18.8
   -71.25   -32.75  -17350     134       3     5.3    33.2     1.6     0.0    40.1
   -71.25   -32.75  -17350     134       4    15.1     0.0     0.7     0.0    15.8
   -71.25   -32.75  -17350     140       0    17.7     0.0     0.0     0.0    17.7
   -71.25   -32.75  -17350     140       1    12.0    51.0     0.2     2.4    65.6
   -71.25   -32.75  -17350     140       2     2.1    21.7     0.1     1.1    25.0
   -71.25   -32.75  -17350     140       3     8.4     0.0     0.2     1.3     9.9
   -71.25   -32.75  -17350     140       4    20.4     0.0     0.0     0.2    20.7
   -71.25   -32.75  -17350     160       0    16.3     0.0     0.0     0.0    16.3
   -71.25   -32.75  -17350     160       1     8.4     8.2     0.3     3.6    20.6
   -71.25   -32.75  -17350     160       2    16.8     0.0     0.0     0.0    16.8
   -71.25   -32.75  -17350     160       3    14.1     0.0     0.0     0.0    14.1
   -71.25   -32.75  -17350     160       4     3.1    27.7     0.2     1.3    32.3
   -71.25   -32.75  -17349       0       0   104.7    82.7    15.7     0.0   203.2
   -71.25   -32.75  -17349       0       1   104.8    84.7    15.7     0.0   205.1
   -71.25   -32.75  -17349       0       2   104.6    87.7    15.6     0.0   207.9
   -71.25   -32.75  -17349       0       3   104.6    86.8    15.7     0.0   207.1
   -71.25   -32.75  -17349       0       4   104.7    85.7    15.6     0.0   206.1
   -71.25   -32.75  -17349     110       0    98.3     0.0     1.2     0.0    99.5
   -71.25   -32.75  -17349     110       1    98.7     0.0     0.8     0.0    99.5
   -71.25   -32.75  -17349     110       2    98.7     0.0     0.8     0.0    99.5
   -71.25   -32.75  -17349     110       3    98.4     0.0     1.3     0.0    99.7
   -71.25   -32.75  -17349     110       4    99.0     0.0     1.3     0.0   100.3
   -71.25   -32.75  -17349     131       0    96.6     0.0     6.6     0.0   103.2
   -71.25   -32.75  -17349     131       1    95.7     0.0     0.9     0.0    96.6
   -71.25   -32.75  -17349     131       2    96.6     0.0     0.8     0.0    97.4
   -71.25   -32.75  -17349     131       3    96.6     0.0     0.9     0.0    97.5
   -71.25   -32.75  -17349     131       4    95.5     0.0     0.9     0.0    96.3
   -71.25   -32.75  -17349     132       0   100.0     0.0     2.0     0.0   102.0
   -71.25   -32.75  -17349     132       1    95.4    52.5    10.5     0.0   158.4
   -71.25   -32.75  -17349     132       2   100.0     0.0     4.5     0.0   104.5
   -71.25   -32.75  -17349     132       3    99.5     0.0     3.1     0.0   102.5
   -71.25   -32.75  -17349     132       4    99.8     0.0     1.0     0.0   100.7
   -71.25   -32.75  -17349     133       0    92.7    43.0    11.1     0.0   146.8
   -71.25   -32.75  -17349     133       1    95.5     0.0     1.1     0.0    96.6
   -71.25   -32.75  -17349     133       2    96.8     0.0     1.2     0.0    98.0
   -71.25   -32.75  -17349     133       3    96.8     0.0     1.4     0.0    98.2
   -71.25   -32.75  -17349     133       4    95.4     0.0     0.8     0.0    96.3
   -71.25   -32.75  -17349     134       0    97.0     0.0     5.9     0.0   102.9
