      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75   -5450       0     0.000     0.132     0.346     8.817    51.968   132.139    79.657    17.603    28.682     1.744     3.211     0.905
   -71.25   -32.75   -5450     110     0.000     0.132     0.346     8.817    51.968   132.139    79.657    17.603    28.682     1.744     3.211     0.905
   -71.25   -32.75   -5450     131     0.000     0.132     0.346     8.817    51.968   132.139    79.657    17.603    28.682     1.744     3.211     0.905
   -71.25   -32.75   -5450     132     0.000     0.132     0.346     8.817    51.968   132.139    79.657    17.603    28.682     1.744     3.211     0.905
   -71.25   -32.75   -5450     133     0.000     0.132     0.346     8.817    51.968   132.139    79.657    17.603    28.682     1.744     3.211     0.905
   -71.25   -32.75   -5450     134     0.000     0.132     0.346     8.817    51.968   132.139    79.657    17.603    28.682     1.744     3.211     0.905
   -71.25   -32.75   -5450     140     0.000     0.132     0.346     8.817    51.968   132.139    79.657    17.603    28.682     1.744     3.211     0.905
   -71.25   -32.75   -5450     160     0.000     0.132     0.346     8.817    51.968   132.139    79.657    17.603    28.682     1.744     3.211     0.905
   -71.25   -32.75   -5449       0     0.000     0.349     1.211    18.108    41.970   161.397   114.464    44.595    17.632     9.969     2.763     0.281
   -71.25   -32.75   -5449     110     0.000     0.349     1.211    18.108    41.970   161.397   114.464    44.595    17.632     9.969     2.763     0.281
   -71.25   -32.75   -5449     131     0.000     0.349     1.211    18.108    41.970   161.397   114.464    44.595    17.632     9.969     2.763     0.281
   -71.25   -32.75   -5449     132     0.000     0.349     1.211    18.108    41.970   161.397   114.464    44.595    17.632     9.969     2.763     0.281
   -71.25   -32.75   -5449     133     0.000     0.349     1.211    18.108    41.970   161.397   114.464    44.595    17.632     9.969     2.763     0.281
   -71.25   -32.75   -5449     134     0.000     0.349     1.211    18.108    41.970   161.397   114.464    44.595    17.632     9.969     2.763     0.281
   -71.25   -32.75   -5449     140     0.000     0.349     1.211    18.108    41.970   161.397   114.464    44.595    17.632     9.969     2.763     0.281
   -71.25   -32.75   -5449     160     0.000     0.349     1.211    18.108    41.970   161.397   114.464    44.595    17.632     9.969     2.763     0.281
   -71.25   -32.75   -5448       0     0.000     0.196     2.526    12.566    25.607    76.965   159.794    88.350    38.781     6.468    14.138     4.066
   -71.25   -32.75   -5448     110     0.000     0.196     2.526    12.566    25.607    76.965   159.794    88.350    38.781     6.468    14.138     4.066
   -71.25   -32.75   -5448     131     0.000     0.196     2.526    12.566    25.607    76.965   159.794    88.350    38.781     6.468    14.138     4.066
   -71.25   -32.75   -5448     132     0.000     0.196     2.526    12.566    25.607    76.965   159.794    88.350    38.781     6.468    14.138     4.066
   -71.25   -32.75   -5448     133     0.000     0.196     2.526    12.566    25.607    76.965   159.794    88.350    38.781     6.468    14.138     4.066
   -71.25   -32.75   -5448     134     0.000     0.196     2.526    12.566    25.607    76.965   159.794    88.350    38.781     6.468    14.138     4.066
   -71.25   -32.75   -5448     140     0.000     0.196     2.526    12.566    25.607    76.965   159.794    88.350    38.781     6.468    14.138     4.066
   -71.25   -32.75   -5448     160     0.000     0.196     2.526    12.566    25.607    76.965   159.794    88.350    38.781     6.468    14.138     4.066
   -71.25   -32.75   -5447       0     0.000     0.130     1.583     7.593    45.539   130.801    85.719    67.931    31.561     8.384     1.280     0.946
   -71.25   -32.75   -5447     110     0.000     0.130     1.583     7.593    45.539   130.801    85.719    67.931    31.561     8.384     1.280     0.946
   -71.25   -32.75   -5447     131     0.000     0.130     1.583     7.593    45.539   130.801    85.719    67.931    31.561     8.384     1.280     0.946
   -71.25   -32.75   -5447     132     0.000     0.130     1.583     7.593    45.539   130.801    85.719    67.931    31.561     8.384     1.280     0.946
   -71.25   -32.75   -5447     133     0.000     0.130     1.583     7.593    45.539   130.801    85.719    67.931    31.561     8.384     1.280     0.946
   -71.25   -32.75   -5447     134     0.000     0.130     1.583     7.593    45.539   130.801    85.719    67.931    31.561     8.384     1.280     0.946
   -71.25   -32.75   -5447     140     0.000     0.130     1.583     7.593    45.539   130.801    85.719    67.931    31.561     8.384     1.280     0.946
   -71.25   -32.75   -5447     160     0.000     0.130     1.583     7.593    45.539   130.801    85.719    67.931    31.561     8.384     1.280     0.946
   -71.25   -32.75   -5446       0     0.000     0.000     1.180     6.108    57.881    75.704    95.748    90.080    28.851     3.984     4.614     0.343
   -71.25   -32.75   -5446     110     0.000     0.000     1.180     6.108    57.881    75.704    95.748    90.080    28.851     3.984     4.614     0.343
   -71.25   -32.75   -5446     131     0.000     0.000     1.180     6.108    57.881    75.704    95.748    90.080    28.851     3.984     4.614     0.343
   -71.25   -32.75   -5446     132     0.000     0.000     1.180     6.108    57.881    75.704    95.748    90.080    28.851     3.984     4.614     0.343
   -71.25   -32.75   -5446     133     0.000     0.000     1.180     6.108    57.881    75.704    95.748    90.080    28.851     3.984     4.614     0.343
   -71.25   -32.75   -5446     134     0.000     0.000     1.180     6.108    57.881    75.704    95.748    90.080    28.851     3.984     4.614     0.343
   -71.25   -32.75   -5446     140     0.000     0.000     1.180     6.108    57.881    75.704    95.748    90.080    28.851     3.984     4.614     0.343
   -71.25   -32.75   -5446     160     0.000     0.000     1.180     6.108    57.881    75.704    95.748    90.080    28.851     3.984     4.614     0.343
   -71.25   -32.75   -5445       0     0.000     0.618     3.739    20.513    42.510    73.541    98.615    25.822     5.818    10.926     3.265     1.009
   -71.25   -32.75   -5445     110     0.000     0.618     3.739    20.513    42.510    73.541    98.615    25.822     5.818    10.926     3.265     1.009
   -71.25   -32.75   -5445     131     0.000     0.618     3.739    20.513    42.510    73.541    98.615    25.822     5.818    10.926     3.265     1.009
   -71.25   -32.75   -5445     132     0.000     0.618     3.739    20.513    42.510    73.541    98.615    25.822     5.818    10.926     3.265     1.009
   -71.25   -32.75   -5445     133     0.000     0.618     3.739    20.513    42.510    73.541    98.615    25.822     5.818    10.926     3.265     1.009
   -71.25   -32.75   -5445     134     0.000     0.618     3.739    20.513    42.510    73.541    98.615    25.822     5.818    10.926     3.265     1.009
   -71.25   -32.75   -5445     140     0.000     0.618     3.739    20.513    42.510    73.541    98.615    25.822     5.818    10.926     3.265     1.009
   -71.25   -32.75   -5445     160     0.000     0.618     3.739    20.513    42.510    73.541    98.615    25.822     5.818    10.926     3.265     1.009
   -71.25   -32.75   -5444       0     0.000     0.528     4.364    13.898    24.252    93.996    41.675    81.672    14.197     2.022     3.848     1.026
   -71.25   -32.75   -5444     110     0.000     0.528     4.364    13.898    24.252    93.996    41.675    81.672    14.197     2.022     3.848     1.026
   -71.25   -32.75   -5444     131     0.000     0.528     4.364    13.898    24.252    93.996    41.675    81.672    14.197     2.022     3.848     1.026
   -71.25   -32.75   -5444     132     0.000     0.528     4.364    13.898    24.252    93.996    41.675    81.672    14.197     2.022     3.848     1.026
   -71.25   -32.75   -5444     133     0.000     0.528     4.364    13.898    24.252    93.996    41.675    81.672    14.197     2.022     3.848     1.026
   -71.25   -32.75   -5444     134     0.000     0.528     4.364    13.898    24.252    93.996    41.675    81.672    14.197     2.022     3.848     1.026
   -71.25   -32.75   -5444     140     0.000     0.528     4.364    13.898    24.252    93.996    41.675    81.672    14.197     2.022     3.848     1.026
   -71.25   -32.75   -5444     160     0.000     0.528     4.364    13.898    24.252    93.996    41.675    81.672    14.197     2.022     3.848     1.026
   -71.25   -32.75   -5443       0     0.000     0.962     2.512     9.786    80.869    37.980    81.194    19.973    56.663     9.443     5.565     0.000
   -71.25   -32.75   -5443     110     0.000     0.962     2.512     9.786    80.869    37.980    81.194    19.973    56.663     9.443     5.565     0.000
   -71.25   -32.75   -5443     131     0.000     0.962     2.512     9.786    80.869    37.980    81.194    19.973    56.663     9.443     5.565     0.000
   -71.25   -32.75   -5443     132     0.000     0.962     2.512     9.786    80.869    37.980    81.194    19.973    56.663     9.443     5.565     0.000
   -71.25   -32.75   -5443     133     0.000     0.962     2.512     9.786    80.869    37.980    81.194    19.973    56.663     9.443     5.565     0.000
   -71.25   -32.75   -5443     134     0.000     0.962     2.512     9.786    80.869    37.980    81.194    19.973    56.663     9.443     5.565     0.000
   -71.25   -32.75   -5443     140     0.000     0.962     2.512     9.786    80.869    37.980    81.194    19.973    56.663     9.443     5.565     0.000
   -71.25   -32.75   -5443     160     0.000     0.962     2.512     9.786    80.869    37.980    81.194    19.973    56.663     9.443     5.565     0.000
   -71.25   -32.75   -5442       0     0.000     0.333     2.915    18.128    51.864    70.900    59.241    16.124    20.144     7.193     3.821     0.398
   -71.25   -32.75   -5442     110     0.000     0.333     2.915    18.128    51.864    70.900    59.241    16.124    20.144     7.193     3.821     0.398
   -71.25   -32.75   -5442     131     0.000     0.333     2.915    18.128    51.864    70.900    59.241    16.124    20.144     7.193     3.821     0.398
