      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75  -11850       0     0.000     0.438     0.889    16.211    56.462    95.776    51.385    52.007    12.680     8.359     1.518     2.245
   -71.25   -32.75  -11850     110     0.000     0.438     0.889    16.211    56.462    95.776    51.385    52.007    12.680     8.359     1.518     2.245
   -71.25   -32.75  -11850     131     0.000     0.438     0.889    16.211    56.462    95.776    51.385    52.007    12.680     8.359     1.518     2.245
   -71.25   -32.75  -11850     132     0.000     0.438     0.889    16.211    56.462    95.776    51.385    52.007    12.680     8.359     1.518     2.245
   -71.25   -32.75  -11850     133     0.000     0.438     0.889    16.211    56.462    95.776    51.385    52.007    12.680     8.359     1.518     2.245
   -71.25   -32.75  -11850     134     0.000     0.438     0.889    16.211    56.462    95.776    51.385    52.007    12.680     8.359     1.518     2.245
   -71.25   -32.75  -11850     140     0.000     0.438     0.889    16.211    56.462    95.776    51.385    52.007    12.680     8.359     1.518     2.245
   -71.25   -32.75  -11850     160     0.000     0.438     0.889    16.211    56.462    95.776    51.385    52.007    12.680     8.359     1.518     2.245
   -71.25   -32.75  -11849       0     0.000     0.420     2.843    13.498    68.027    79.892    76.705    18.892    33.169    14.428     0.971     2.903
   -71.25   -32.75  -11849     110     0.000     0.420     2.843    13.498    68.027    79.892    76.705    18.892    33.169    14.428     0.971     2.903
   -71.25   -32.75  -11849     131     0.000     0.420     2.843    13.498    68.027    79.892    76.705    18.892    33.169    14.428     0.971     2.903
   -71.25   -32.75  -11849     132     0.000     0.420     2.843    13.498    68.027    79.892    76.705    18.892    33.169    14.428     0.971     2.903
   -71.25   -32.75  -11849     133     0.000     0.420     2.843    13.498    68.027    79.892    76.705    18.892    33.169    14.428     0.971     2.903
   -71.25   -32.75  -11849     134     0.000     0.420     2.843    13.498    68.027    79.892    76.705    18.892    33.169    14.428     0.971     2.903
   -71.25   -32.75  -11849     140     0.000     0.420     2.843    13.498    68.027    79.892    76.705    18.892    33.169    14.428     0.971     2.903
   -71.25   -32.75  -11849     160     0.000     0.420     2.843    13.498    68.027    79.892    76.705    18.892    33.169    14.428     0.971     2.903
   -71.25   -32.75  -11848       0     0.000     0.224     2.567     5.369    24.607   123.265   119.805    33.731    38.244     5.840     5.103     0.597
   -71.25   -32.75  -11848     110     0.000     0.224     2.567     5.369    24.607   123.265   119.805    33.731    38.244     5.840     5.103     0.597
   -71.25   -32.75  -11848     131     0.000     0.224     2.567     5.369    24.607   123.265   119.805    33.731    38.244     5.840     5.103     0.597
   -71.25   -32.75  -11848     132     0.000     0.224     2.567     5.369    24.607   123.265   119.805    33.731    38.244     5.840     5.103     0.597
   -71.25   -32.75  -11848     133     0.000     0.224     2.567     5.369    24.607   123.265   119.805    33.731    38.244     5.840     5.103     0.597
   -71.25   -32.75  -11848     134     0.000     0.224     2.567     5.369    24.607   123.265   119.805    33.731    38.244     5.840     5.103     0.597
   -71.25   -32.75  -11848     140     0.000     0.224     2.567     5.369    24.607   123.265   119.805    33.731    38.244     5.840     5.103     0.597
   -71.25   -32.75  -11848     160     0.000     0.224     2.567     5.369    24.607   123.265   119.805    33.731    38.244     5.840     5.103     0.597
   -71.25   -32.75  -11847       0     0.000     0.622     0.990     8.138    22.061    41.259    55.635    37.488    51.706    13.504     6.318     1.228
   -71.25   -32.75  -11847     110     0.000     0.622     0.990     8.138    22.061    41.259    55.635    37.488    51.706    13.504     6.318     1.228
   -71.25   -32.75  -11847     131     0.000     0.622     0.990     8.138    22.061    41.259    55.635    37.488    51.706    13.504     6.318     1.228
   -71.25   -32.75  -11847     132     0.000     0.622     0.990     8.138    22.061    41.259    55.635    37.488    51.706    13.504     6.318     1.228
   -71.25   -32.75  -11847     133     0.000     0.622     0.990     8.138    22.061    41.259    55.635    37.488    51.706    13.504     6.318     1.228
   -71.25   -32.75  -11847     134     0.000     0.622     0.990     8.138    22.061    41.259    55.635    37.488    51.706    13.504     6.318     1.228
   -71.25   -32.75  -11847     140     0.000     0.622     0.990     8.138    22.061    41.259    55.635    37.488    51.706    13.504     6.318     1.228
   -71.25   -32.75  -11847     160     0.000     0.622     0.990     8.138    22.061    41.259    55.635    37.488    51.706    13.504     6.318     1.228
   -71.25   -32.75  -11846       0     0.000     0.188     1.585    22.448    66.245    62.501   118.840    56.653    27.030     5.501     4.383     0.682
   -71.25   -32.75  -11846     110     0.000     0.188     1.585    22.448    66.245    62.501   118.840    56.653    27.030     5.501     4.383     0.682
   -71.25   -32.75  -11846     131     0.000     0.188     1.585    22.448    66.245    62.501   118.840    56.653    27.030     5.501     4.383     0.682
   -71.25   -32.75  -11846     132     0.000     0.188     1.585    22.448    66.245    62.501   118.840    56.653    27.030     5.501     4.383     0.682
   -71.25   -32.75  -11846     133     0.000     0.188     1.585    22.448    66.245    62.501   118.840    56.653    27.030     5.501     4.383     0.682
   -71.25   -32.75  -11846     134     0.000     0.188     1.585    22.448    66.245    62.501   118.840    56.653    27.030     5.501     4.383     0.682
   -71.25   -32.75  -11846     140     0.000     0.188     1.585    22.448    66.245    62.501   118.840    56.653    27.030     5.501     4.383     0.682
   -71.25   -32.75  -11846     160     0.000     0.188     1.585    22.448    66.245    62.501   118.840    56.653    27.030     5.501     4.383     0.682
   -71.25   -32.75  -11845       0     0.000     0.347     0.969     4.852    61.819    51.257    73.714    29.063    25.319    32.751     1.620     0.631
   -71.25   -32.75  -11845     110     0.000     0.347     0.969     4.852    61.819    51.257    73.714    29.063    25.319    32.751     1.620     0.631
   -71.25   -32.75  -11845     131     0.000     0.347     0.969     4.852    61.819    51.257    73.714    29.063    25.319    32.751     1.620     0.631
   -71.25   -32.75  -11845     132     0.000     0.347     0.969     4.852    61.819    51.257    73.714    29.063    25.319    32.751     1.620     0.631
   -71.25   -32.75  -11845     133     0.000     0.347     0.969     4.852    61.819    51.257    73.714    29.063    25.319    32.751     1.620     0.631
   -71.25   -32.75  -11845     134     0.000     0.347     0.969     4.852    61.819    51.257    73.714    29.063    25.319    32.751     1.620     0.631
   -71.25   -32.75  -11845     140     0.000     0.347     0.969     4.852    61.819    51.257    73.714    29.063    25.319    32.751     1.620     0.631
   -71.25   -32.75  -11845     160     0.000     0.347     0.969     4.852    61.819    51.257    73.714    29.063    25.319    32.751     1.620     0.631
   -71.25   -32.75  -11844       0     0.000     0.667     1.684    28.212    74.620    53.993    55.025   103.948    37.555    12.418    11.062     1.076
   -71.25   -32.75  -11844     110     0.000     0.667     1.684    28.212    74.620    53.993    55.025   103.948    37.555    12.418    11.062     1.076
   -71.25   -32.75  -11844     131     0.000     0.667     1.684    28.212    74.620    53.993    55.025   103.948    37.555    12.418    11.062     1.076
   -71.25   -32.75  -11844     132     0.000     0.667     1.684    28.212    74.620    53.993    55.025   103.948    37.555    12.418    11.062     1.076
   -71.25   -32.75  -11844     133     0.000     0.667     1.684    28.212    74.620    53.993    55.025   103.948    37.555    12.418    11.062     1.076
   -71.25   -32.75  -11844     134     0.000     0.667     1.684    28.212    74.620    53.993    55.025   103.948    37.555    12.418    11.062     1.076
   -71.25   -32.75  -11844     140     0.000     0.667     1.684    28.212    74.620    53.993    55.025   103.948    37.555    12.418    11.062     1.076
   -71.25   -32.75  -11844     160     0.000     0.667     1.684    28.212    74.620    53.993    55.025   103.948    37.555    12.418    11.062     1.076
   -71.25   -32.75  -11843       0     0.000     0.184     1.858    19.709    24.840    75.729    73.582    37.401    47.795    19.070     5.029     2.750
   -71.25   -32.75  -11843     110     0.000     0.184     1.858    19.709    24.840    75.729    73.582    37.401    47.795    19.070     5.029     2.750
   -71.25   -32.75  -11843     131     0.000     0.184     1.858    19.709    24.840    75.729    73.582    37.401    47.795    19.070     5.029     2.750
   -71.25   -32.75  -11843     132     0.000     0.184     1.858    19.709    24.840    75.729    73.582    37.401    47.795    19.070     5.029     2.750
   -71.25   -32.75  -11843     133     0.000     0.184     1.858    19.709    24.840    75.729    73.582    37.401    47.795    19.070     5.029     2.750
   -71.25   -32.75  -11843     134     0.000     0.184     1.858    19.709    24.840    75.729    73.582    37.401    47.795    19.070     5.029     2.750
   -71.25   -32.75  -11843     140     0.000     0.184     1.858    19.709    24.840    75.729    73.582    37.401    47.795    19.070     5.029     2.750
   -71.25   -32.75  -11843     160     0.000     0.184     1.858    19.709    24.840    75.729    73.582    37.401    47.795    19.070     5.029     2.750
   -71.25   -32.75  -11842       0     0.000     0.280     0.212    10.314    30.799    79.328   100.762    33.349    19.909    10.917     2.214     0.346
   -71.25   -32.75  -11842     110     0.000     0.280     0.212    10.314    30.799    79.328   100.762    33.349    19.909    10.917     2.214     0.346
   -71.25   -32.75  -11842     131     0.000     0.280     0.212    10.314    30.799    79.328   100.762    33.349    19.909    10.917     2.214     0.346
   -71.25   -32.75  -11842     132     0.000     0.280     0.212    10.314    30.799    79.328   100.762    33.349    19.909    10.917     2.214     0.346
   -71.25   -32.75  -11842     133     0.000     0.280     0.212    10.314    30.799    79.328   100.762    33.349    19.909    10.917     2.214     0.346
   -71.25   -32.75  -11842     134     0.000     0.280     0.212    10.314    30.799    79.328   100.762    33.349    19.909    10.917     2.214     0.346
   -71.25   -32.75  -11842     140     0.000     0.280     0.212    10.314    30.799    79.328   100.762    33.349    19.909    10.917     2.214     0.346
   -71.25   -32.75  -11842     160     0.000     0.280     0.212    10.314    30.799    79.328   100.762    33.349    19.909    10.917     2.214     0.346
   -71.25   -32.75  -11841       0     0.000     0.288     1.247     9.749    35.486    80.391   120.027    40.505    14.157     5.553     0.966     1.664
   -71.25   -32.75  -11841     110     0.000     0.288     1.247     9.749    35.486    80.391   120.027    40.505    14.157     5.553     0.966     1.664
   -71.25   -32.75  -11841     131     0.000     0.288     1.247     9.749    35.486    80.391   120.027    40.505    14.157     5.553     0.966     1.664
   -71.25   -32.75  -11841     132     0.000     0.288     1.247     9.749    35.486    80.391   120.027    40.505    14.157     5.553     0.966     1.664
   -71.25   -32.75  -11841     133     0.000     0.288     1.247     9.749    35.486    80.391   120.027    40.505    14.157     5.553     0.966     1.664
   -71.25   -32.75  -11841     134     0.000     0.288     1.247     9.749    35.486    80.391   120.027    40.505    14.157     5.553     0.966     1.664
   -71.25   -32.75  -11841     140     0.000     0.288     1.247     9.749    35.486    80.391   120.027    40.505    14.157     5.553     0.966     1.664
   -71.25   -32.75  -11841     160     0.000     0.288     1.247     9.749    35.486    80.391   120.027    40.505    14.157     5.553     0.966     1.664
   -71.25   -32.75  -11840       0     0.000     0.000     0.676    11.704    10.788    99.348    48.100    73.164    12.276     5.077     2.670     0.392
   -71.25   -32.75  -11840     110     0.000     0.000     0.676    11.704    10.788    99.348    48.100    73.164    12.276     5.077     2.670     0.392
   -71.25   -32.75  -11840     131     0.000     0.000     0.676    11.704    10.788    99.348    48.100    73.164    12.276     5.077     2.670     0.392
   -71.25   -32.75  -11840     132     0.000     0.000     0.676    11.704    10.788    99.348    48.100    73.164    12.276     5.077     2.670     0.392
   -71.25   -32.75  -11840     133     0.000     0.000     0.676    11.704    10.788    99.348    48.100    73.164    12.276     5.077     2.670     0.392
   -71.25   -32.75  -11840     134     0.000     0.000     0.676    11.704    10.788    99.348    48.100    73.164    12.276     5.077     2.670     0.392
   -71.25   -32.75  -11840     140     0.000     0.000     0.676    11.704    10.788    99.348    48.100    73.164    12.276     5.077     2.670     0.392
   -71.25   -32.75  -11840     160     0.000     0.000     0.676    11.704    10.788    99.348    48.100    73.164    12.276     5.077     2.670     0.392
   -71.25   -32.75  -11839       0     0.000     0.259     4.833     4.176    31.828    82.214    35.751    46.728    47.770    15.195     0.795     1.065
   -71.25   -32.75  -11839     110     0.000     0.259     4.833     4.176    31.828    82.214    35.751    46.728    47.770    15.195     0.795     1.065
   -71.25   -32.75  -11839     131     0.000     0.259     4.833     4.176    31.828    82.214    35.751    46.728    47.770    15.195     0.795     1.065
   -71.25   -32.75  -11839     132     0.000     0.259     4.833     4.176    31.828    82.214    35.751    46.728    47.770    15.195     0.795     1.065
   -71.25   -32.75  -11839     133     0.000     0.259     4.833     4.176    31.828    82.214    35.751    46.728    47.770    15.195     0.795     1.065
   -71.25   -32.75  -11839     134     0.000     0.259     4.833     4.176    31.828    82.214    35.751    46.728    47.770    15.195     0.795     1.065
   -71.25   -32.75  -11839     140     0.000     0.259     4.833     4.176    31.828    82.214    35.751    46.728    47.770    15.195     0.795     1.065
   -71.25   -32.75  -11839     160     0.000     0.259     4.833     4.176    31.828    82.214    35.751    46.728    47.770    15.195     0.795     1.065
