      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75   -5550       0       0   103.4     0.0     8.3     0.0   111.7
   -71.25   -32.75   -5550       0       1   100.1    80.7    19.7     0.0   200.5
   -71.25   -32.75   -5550       0       2   106.2     0.0     8.5     0.0   114.8
   -71.25   -32.75   -5550       0       3   102.2    83.0    20.0     0.0   205.2
   -71.25   -32.75   -5550       0       4   102.8    82.3    20.6     0.0   205.7
   -71.25   -32.75   -5550     110       0    92.0     0.0     0.5     0.0    92.5
   -71.25   -32.75   -5550     110       1    92.3     0.0     0.5     0.0    92.8
   -71.25   -32.75   -5550     110       2    92.3     0.0     8.3     0.0   100.7
   -71.25   -32.75   -5550     110       3    83.8    79.4    20.6     0.0   183.8
   -71.25   -32.75   -5550     110       4    93.2     0.0     0.5     0.0    93.7
   -71.25   -32.75   -5550     131       0    88.6     0.0     0.5     0.0    89.2
   -71.25   -32.75   -5550     131       1    90.5     0.0     6.2     0.0    96.7
   -71.25   -32.75   -5550     131       2    90.2     0.0     0.5     0.0    90.6
   -71.25   -32.75   -5550     131       3    79.3     0.0    14.6     0.0    93.9
   -71.25   -32.75   -5550     131       4    80.7     0.0    20.6     0.0   101.3
   -71.25   -32.75   -5550     132       0    94.8     0.0     0.6     0.0    95.4
   -71.25   -32.75   -5550     132       1    93.3     0.0     0.6     0.0    93.8
   -71.25   -32.75   -5550     132       2    85.3    72.1    20.3     0.0   177.6
   -71.25   -32.75   -5550     132       3    86.8    77.8    20.7     0.0   185.4
   -71.25   -32.75   -5550     132       4    93.7     0.0     0.5     0.0    94.2
   -71.25   -32.75   -5550     133       0    90.0     0.0     0.6     0.0    90.6
   -71.25   -32.75   -5550     133       1    83.0    56.1    20.9     0.0   160.1
   -71.25   -32.75   -5550     133       2    89.8     0.0     0.5     0.0    90.3
   -71.25   -32.75   -5550     133       3    89.4     0.0     0.5     0.0    90.0
   -71.25   -32.75   -5550     133       4    91.9     0.0     9.5     0.0   101.4
   -71.25   -32.75   -5550     134       0    92.9     0.0     0.6     0.0    93.5
   -71.25   -32.75   -5550     134       1    94.3     0.0     0.5     0.0    94.7
   -71.25   -32.75   -5550     134       2    92.2     0.0     0.5     0.0    92.7
   -71.25   -32.75   -5550     134       3    93.9     0.0     0.5     0.0    94.3
   -71.25   -32.75   -5550     134       4    94.1     0.0     2.6     0.0    96.7
   -71.25   -32.75   -5550     140       0    86.1     0.0     0.7     1.6    88.3
   -71.25   -32.75   -5550     140       1    92.9     0.0     0.3     1.3    94.5
   -71.25   -32.75   -5550     140       2    91.6     0.0     0.0     0.4    92.0
   -71.25   -32.75   -5550     140       3    95.7     0.0     0.0     0.4    96.1
   -71.25   -32.75   -5550     140       4    92.4     0.0     1.5     2.1    95.9
   -71.25   -32.75   -5550     160       0    95.7     0.0     0.3     2.0    98.0
   -71.25   -32.75   -5550     160       1    95.4     0.0     0.1     0.6    96.0
   -71.25   -32.75   -5550     160       2    95.4     0.0     0.1     0.5    96.0
   -71.25   -32.75   -5550     160       3    95.8     0.0     0.1     0.6    96.4
   -71.25   -32.75   -5550     160       4    88.3     0.0     0.5     1.4    90.2
   -71.25   -32.75   -5549       0       0    77.4    41.4    17.3     0.0   136.1
   -71.25   -32.75   -5549       0       1    76.3    68.3    18.3     0.0   162.9
   -71.25   -32.75   -5549       0       2    81.6    40.4    17.8     0.0   139.8
   -71.25   -32.75   -5549       0       3    76.6    68.4    18.6     0.0   163.5
   -71.25   -32.75   -5549       0       4    77.3    75.5    18.7     0.0   171.5
   -71.25   -32.75   -5549     110       0    73.6     0.0     1.7     0.0    75.2
   -71.25   -32.75   -5549     110       1    73.6     0.0     1.8     0.0    75.4
   -71.25   -32.75   -5549     110       2    73.2     0.0    13.7     0.0    86.8
   -71.25   -32.75   -5549     110       3    69.3    69.1    22.2     0.0   160.6
   -71.25   -32.75   -5549     110       4    73.6     0.0     1.4     0.0    75.0
