      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75  -13250       0       0    13.9     0.0     4.8     0.0    18.8
   -71.25   -32.75  -13250       0       1    13.2     0.0     5.1     0.0    18.4
   -71.25   -32.75  -13250       0       2    13.2     0.0     5.2     0.0    18.4
   -71.25   -32.75  -13250       0       3    13.2     0.0     5.2     0.0    18.4
   -71.25   -32.75  -13250       0       4    14.4    21.4     6.9     0.0    42.7
   -71.25   -32.75  -13250     110       0     7.7     0.0     1.5     0.0     9.2
   -71.25   -32.75  -13250     110       1    15.9     0.0     0.0     0.0    15.9
   -71.25   -32.75  -13250     110       2    16.2     0.0     1.5     0.0    17.7
   -71.25   -32.75  -13250     110       3    15.8     0.0     0.0     0.0    15.9
   -71.25   -32.75  -13250     110       4    15.5     0.0     0.0     0.0    15.5
   -71.25   -32.75  -13250     131       0    13.7     0.0     0.0     0.0    13.7
   -71.25   -32.75  -13250     131       1    14.1     0.0     0.0     0.0    14.2
   -71.25   -32.75  -13250     131       2    13.9     0.0     0.0     0.0    13.9
   -71.25   -32.75  -13250     131       3    15.0     0.0     0.0     0.0    15.1
   -71.25   -32.75  -13250     131       4    14.7     0.0     0.3     0.0    15.0
   -71.25   -32.75  -13250     132       0    18.5     0.0     0.3     0.0    18.8
   -71.25   -32.75  -13250     132       1    16.7     0.0     0.0     0.0    16.7
   -71.25   -32.75  -13250     132       2    16.6     0.0     0.0     0.0    16.7
   -71.25   -32.75  -13250     132       3     7.6     0.0     3.5     0.0    11.0
   -71.25   -32.75  -13250     132       4    17.5     0.0     0.0     0.0    17.5
   -71.25   -32.75  -13250     133       0     7.6     0.0     3.3     0.0    11.0
   -71.25   -32.75  -13250     133       1    13.7     0.0     0.0     0.0    13.7
   -71.25   -32.75  -13250     133       2    14.8     0.0     0.0     0.0    14.8
   -71.25   -32.75  -13250     133       3    14.0     0.0     0.0     0.0    14.0
   -71.25   -32.75  -13250     133       4    13.6     0.0     0.0     0.0    13.7
   -71.25   -32.75  -13250     134       0    17.1    35.0     6.1     0.0    58.1
   -71.25   -32.75  -13250     134       1    16.4     0.0     0.0     0.0    16.4
   -71.25   -32.75  -13250     134       2     8.7     0.0     2.9     0.0    11.6
   -71.25   -32.75  -13250     134       3    16.7     0.0     0.0     0.0    16.7
   -71.25   -32.75  -13250     134       4     7.8     0.0     3.2     0.0    11.0
   -71.25   -32.75  -13250     140       0    16.2     0.0     0.0     0.0    16.2
   -71.25   -32.75  -13250     140       1    16.1     0.0     0.0     0.0    16.1
   -71.25   -32.75  -13250     140       2    17.4     0.0     0.3     2.0    19.7
   -71.25   -32.75  -13250     140       3     8.4     0.0     0.3     3.6    12.3
   -71.25   -32.75  -13250     140       4    16.9     0.0     0.1     0.5    17.5
   -71.25   -32.75  -13250     160       0    17.3     0.0     0.0     0.0    17.3
   -71.25   -32.75  -13250     160       1    17.2     0.0     0.0     0.0    17.2
   -71.25   -32.75  -13250     160       2    17.8     0.0     0.0     0.0    17.8
   -71.25   -32.75  -13250     160       3    17.8     0.0     0.0     0.0    17.8
   -71.25   -32.75  -13250     160       4    18.3     0.0     0.6     2.0    20.9
   -71.25   -32.75  -13249       0       0    14.9     9.8     1.2     0.0    25.9
