      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75  -18950       0     0.000     0.229     1.392     9.527    52.727    94.373   128.492    28.077    73.679    14.378     5.351     1.326
   -71.25   -32.75  -18950     110     0.000     0.229     1.392     9.527    52.727    94.373   128.492    28.077    73.679    14.378     5.351     1.326
   -71.25   -32.75  -18950     131     0.000     0.229     1.392     9.527    52.727    94.373   128.492    28.077    73.679    14.378     5.351     1.326
   -71.25   -32.75  -18950     132     0.000     0.229     1.392     9.527    52.727    94.373   128.492    28.077    73.679    14.378     5.351     1.326
   -71.25   -32.75  -18950     133     0.000     0.229     1.392     9.527    52.727    94.373   128.492    28.077    73.679    14.378     5.351     1.326
   -71.25   -32.75  -18950     134     0.000     0.229     1.392     9.527    52.727    94.373   128.492    28.077    73.679    14.378     5.351     1.326
   -71.25   -32.75  -18950     140     0.000     0.229     1.392     9.527    52.727    94.373   128.492    28.077    73.679    14.378     5.351     1.326
   -71.25   -32.75  -18950     160     0.000     0.229     1.392     9.527    52.727    94.373   128.492    28.077    73.679    14.378     5.351     1.326
   -71.25   -32.75  -18949       0     0.000     0.000     2.932    17.855    67.020   175.234   122.470    43.586    85.217    56.557     1.530     1.866
   -71.25   -32.75  -18949     110     0.000     0.000     2.932    17.855    67.020   175.234   122.470    43.586    85.217    56.557     1.530     1.866
   -71.25   -32.75  -18949     131     0.000     0.000     2.932    17.855    67.020   175.234   122.470    43.586    85.217    56.557     1.530     1.866
   -71.25   -32.75  -18949     132     0.000     0.000     2.932    17.855    67.020   175.234   122.470    43.586    85.217    56.557     1.530     1.866
   -71.25   -32.75  -18949     133     0.000     0.000     2.932    17.855    67.020   175.234   122.470    43.586    85.217    56.557     1.530     1.866
   -71.25   -32.75  -18949     134     0.000     0.000     2.932    17.855    67.020   175.234   122.470    43.586    85.217    56.557     1.530     1.866
   -71.25   -32.75  -18949     140     0.000     0.000     2.932    17.855    67.020   175.234   122.470    43.586    85.217    56.557     1.530     1.866
