      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75     550       0       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550       0       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550       0       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550       0       3    32.8   123.4     7.3     0.0   163.5
   -71.25   -32.75     550       0       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     110       0     0.0    63.3     0.0     0.0    63.3
   -71.25   -32.75     550     110       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     110       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     110       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     110       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     131       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     131       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     131       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     131       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     131       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     132       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     132       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     132       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     132       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     132       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     133       0     0.0     9.9     0.0     0.0     9.9
   -71.25   -32.75     550     133       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     133       2     0.0    26.0     0.0     0.0    26.0
   -71.25   -32.75     550     133       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     133       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     134       0     0.0    23.3     0.0     0.0    23.3
   -71.25   -32.75     550     134       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     134       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     134       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     134       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     140       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     140       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     140       2     0.0    13.2     0.0     0.3    13.5
   -71.25   -32.75     550     140       3     0.0    22.2     0.0     0.0    22.2
   -71.25   -32.75     550     140       4     0.0     6.3     0.0     0.0     6.3
   -71.25   -32.75     550     160       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     160       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     160       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     550     160       3     0.0     0.0     0.0     3.6     3.6
   -71.25   -32.75     550     160       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75     551       0       0    99.7    48.0    13.4     0.0   161.1
   -71.25   -32.75     551       0       1   100.9     4.7     5.4     0.0   111.0
   -71.25   -32.75     551       0       2   107.1    16.7     5.9     0.0   129.6
   -71.25   -32.75     551       0       3    95.7    89.2     7.0     0.0   191.9
   -71.25   -32.75     551       0       4   106.4    15.7     5.8     0.0   127.8
   -71.25   -32.75     551     110       0    99.9   128.1    18.6     0.0   246.7
   -71.25   -32.75     551     110       1    85.4    58.2    16.0     0.0   159.6
   -71.25   -32.75     551     110       2    86.1    64.5    16.2     0.0   166.8
   -71.25   -32.75     551     110       3    99.7     0.0     0.4     0.0   100.1
   -71.25   -32.75     551     110       4    95.5     0.0     2.2     0.0    97.7
   -71.25   -32.75     551     131       0    83.3    34.3    17.1     0.0   134.7
   -71.25   -32.75     551     131       1    96.8     0.0     0.5     0.0    97.3
   -71.25   -32.75     551     131       2    96.8     0.0     0.4     0.0    97.2
   -71.25   -32.75     551     131       3    96.5     0.0     0.6     0.0    97.2
   -71.25   -32.75     551     131       4    97.0     0.0     9.9     0.0   106.9
   -71.25   -32.75     551     132       0   101.1     0.0     0.4     0.0   101.5
   -71.25   -32.75     551     132       1    99.4     0.0     0.4     0.0    99.8
   -71.25   -32.75     551     132       2    96.0     0.0     1.3     0.0    97.2
   -71.25   -32.75     551     132       3   100.3   108.7    18.3     0.0   227.3
   -71.25   -32.75     551     132       4   100.6     0.0     0.4     0.0   100.9
   -71.25   -32.75     551     133       0    83.8    94.5    17.0     0.0   195.2
   -71.25   -32.75     551     133       1    93.2     0.0     0.4     0.0    93.6
   -71.25   -32.75     551     133       2    97.0   118.5    19.2     0.0   234.7
   -71.25   -32.75     551     133       3    97.0     0.0     0.3     0.0    97.4
   -71.25   -32.75     551     133       4    97.1     0.0     0.3     0.0    97.5
   -71.25   -32.75     551     134       0    83.7    96.6    15.1     0.0   195.4
   -71.25   -32.75     551     134       1    99.2     0.0     0.4     0.0    99.6
   -71.25   -32.75     551     134       2   100.1     0.0     2.0     0.0   102.1
   -71.25   -32.75     551     134       3    91.9     0.0    11.2     0.0   103.1
   -71.25   -32.75     551     134       4    99.5     0.0     0.6     0.0   100.0
   -71.25   -32.75     551     140       0    89.6     0.0     0.2     1.6    91.4
   -71.25   -32.75     551     140       1    85.7    59.2     1.6     2.1   148.6
   -71.25   -32.75     551     140       2    97.9   109.9     1.8     2.1   211.7
   -71.25   -32.75     551     140       3    98.6   112.5     1.8     2.1   215.0
   -71.25   -32.75     551     140       4   100.0   112.9     1.9     2.1   216.8
   -71.25   -32.75     551     160       0    88.4     0.0     1.5     2.1    92.0
   -71.25   -32.75     551     160       1   101.9   101.8     1.8     2.1   207.6
   -71.25   -32.75     551     160       2    86.5     0.0     1.3     1.9    89.6
   -71.25   -32.75     551     160       3    89.2    61.8     1.6     3.6   156.3
   -71.25   -32.75     551     160       4   101.4     0.0     0.1     0.7   102.2
   -71.25   -32.75     552       0       0    47.1    92.4    15.7     0.0   155.3
   -71.25   -32.75     552       0       1    47.8   100.6    15.9     0.0   164.3
   -71.25   -32.75     552       0       2    55.1   121.1    18.1     0.0   194.3
