      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75    1250       0       0   138.5    75.6    18.3     0.0   232.4
   -71.25   -32.75    1250       0       1   148.5   201.4    23.4     0.0   373.3
   -71.25   -32.75    1250       0       2   126.1    78.1    18.8     0.0   222.9
   -71.25   -32.75    1250       0       3   137.0    75.4    18.2     0.0   230.6
   -71.25   -32.75    1250       0       4   125.4   110.0    22.6     0.0   258.0
   -71.25   -32.75    1250     110       0   116.6     0.0     1.6     0.0   118.2
   -71.25   -32.75    1250     110       1   108.7   171.0    24.0     0.0   303.7
   -71.25   -32.75    1250     110       2   116.0     0.0     1.6     0.0   117.5
   -71.25   -32.75    1250     110       3   113.9     0.0     1.6     0.0   115.5
   -71.25   -32.75    1250     110       4   120.6     0.0     1.7     0.0   122.3
   -71.25   -32.75    1250     131       0   108.5     0.0     1.3     0.0   109.8
   -71.25   -32.75    1250     131       1   115.3     0.0     1.7     0.0   117.0
   -71.25   -32.75    1250     131       2   105.3    70.0    24.2     0.0   199.6
   -71.25   -32.75    1250     131       3   112.5     0.0     1.4     0.0   113.9
   -71.25   -32.75    1250     131       4   106.8     0.0     1.4     0.0   108.2
   -71.25   -32.75    1250     132       0   121.5     0.0     1.7     0.0   123.2
   -71.25   -32.75    1250     132       1   115.2     0.0     1.6     0.0   116.8
   -71.25   -32.75    1250     132       2   120.6     0.0     1.6     0.0   122.2
   -71.25   -32.75    1250     132       3   113.2     0.0     1.8     0.0   115.0
   -71.25   -32.75    1250     132       4   111.3   126.1    23.0     0.0   260.4
   -71.25   -32.75    1250     133       0   106.3     0.0     1.2     0.0   107.5
   -71.25   -32.75    1250     133       1   111.6     0.0     1.6     0.0   113.2
   -71.25   -32.75    1250     133       2   108.9     0.0     1.4     0.0   110.3
   -71.25   -32.75    1250     133       3   115.9     0.0     1.5     0.0   117.4
   -71.25   -32.75    1250     133       4   106.9     0.0     1.4     0.0   108.3
   -71.25   -32.75    1250     134       0   114.5     0.0    16.3     0.0   130.7
   -71.25   -32.75    1250     134       1   115.6     0.0     1.5     0.0   117.1
   -71.25   -32.75    1250     134       2   114.8     0.0     1.5     0.0   116.3
   -71.25   -32.75    1250     134       3   111.4     0.0     1.5     0.0   112.9
   -71.25   -32.75    1250     134       4   118.7     0.0     1.6     0.0   120.4
   -71.25   -32.75    1250     140       0   114.9     0.0     0.4     1.5   116.8
   -71.25   -32.75    1250     140       1   114.8     0.0     0.2     1.2   116.1
   -71.25   -32.75    1250     140       2   113.7     0.0     0.1     1.2   115.1
   -71.25   -32.75    1250     140       3   112.5     0.0     0.2     1.2   113.9
   -71.25   -32.75    1250     140       4   111.7     0.0     0.2     1.2   113.0
   -71.25   -32.75    1250     160       0   113.2     0.0     0.2     1.9   115.3
   -71.25   -32.75    1250     160       1   113.1     0.0     1.3     2.1   116.6
   -71.25   -32.75    1250     160       2   116.2    36.9     2.2     2.1   157.5
   -71.25   -32.75    1250     160       3   125.4     0.0     0.3     1.4   127.1
   -71.25   -32.75    1250     160       4   112.8     0.0     0.8     2.1   115.7
   -71.25   -32.75    1251       0       0     3.5    15.4     1.5     0.0    20.5
   -71.25   -32.75    1251       0       1     3.6    74.6     2.2     0.0    80.4
   -71.25   -32.75    1251       0       2     0.9     0.0     1.7     0.0     2.6
   -71.25   -32.75    1251       0       3     3.5    19.0     1.9     0.0    24.5
   -71.25   -32.75    1251       0       4     0.8    17.4     1.9     0.0    20.1
   -71.25   -32.75    1251     110       0     0.6     0.0     0.3     0.0     0.9
   -71.25   -32.75    1251     110       1     0.0    25.0     0.0     0.0    25.0
   -71.25   -32.75    1251     110       2     0.6     0.0     0.3     0.0     0.9
   -71.25   -32.75    1251     110       3     0.6     0.0     0.3     0.0     0.9
   -71.25   -32.75    1251     110       4     0.5     0.0     0.2     0.0     0.8
   -71.25   -32.75    1251     131       0     0.0     0.0     0.4     0.0     0.4
   -71.25   -32.75    1251     131       1     0.0     0.0     0.3     0.0     0.3
   -71.25   -32.75    1251     131       2     0.0    14.1     0.0     0.0    14.1
   -71.25   -32.75    1251     131       3     0.0     0.0     0.3     0.0     0.3
   -71.25   -32.75    1251     131       4     0.0     0.0     0.5     0.0     0.5
   -71.25   -32.75    1251     132       0     1.0     0.0     0.3     0.0     1.3
   -71.25   -32.75    1251     132       1     1.0     0.0     0.3     0.0     1.3
   -71.25   -32.75    1251     132       2     1.0     0.0     0.3     0.0     1.3
   -71.25   -32.75    1251     132       3     0.9     0.0     0.5     0.0     1.4
   -71.25   -32.75    1251     132       4     0.0    16.9     0.0     0.0    16.9
   -71.25   -32.75    1251     133       0     0.0     0.0     0.4     0.0     0.4
   -71.25   -32.75    1251     133       1     0.0     0.0     0.3     0.0     0.3
   -71.25   -32.75    1251     133       2     0.0     0.0     0.4     0.0     0.4
   -71.25   -32.75    1251     133       3     0.0     0.0     0.3     0.0     0.3
   -71.25   -32.75    1251     133       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75    1251     134       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75    1251     134       1     0.7     0.0     0.3     0.0     1.0
   -71.25   -32.75    1251     134       2     0.7     0.0     0.3     0.0     1.0
   -71.25   -32.75    1251     134       3     0.7     0.0     0.4     0.0     1.1
   -71.25   -32.75    1251     134       4     0.5     0.0     0.3     0.0     0.8
   -71.25   -32.75    1251     140       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75    1251     140       1     0.6     0.0     0.0     0.3     1.0
   -71.25   -32.75    1251     140       2     0.6     0.0     0.0     0.3     0.9
   -71.25   -32.75    1251     140       3     0.6     0.0     0.0     0.4     1.0
   -71.25   -32.75    1251     140       4     0.6     0.0     0.0     0.4     1.1
   -71.25   -32.75    1251     160       0     1.0     0.0     0.1     0.6     1.6
   -71.25   -32.75    1251     160       1     1.2    14.5     0.2     3.6    19.6
   -71.25   -32.75    1251     160       2     1.2    46.4     0.2     3.6    51.4
   -71.25   -32.75    1251     160       3     1.2     0.0     0.0     0.3     1.5
   -71.25   -32.75    1251     160       4     1.2     0.0     0.1     3.6     5.0
   -71.25   -32.75    1252       0       0    40.4    99.4     8.6     0.0   148.4
   -71.25   -32.75    1252       0       1   115.0   154.9     8.4     0.0   278.3
   -71.25   -32.75    1252       0       2    31.0    29.6     5.7     0.0    66.3
   -71.25   -32.75    1252       0       3    40.9   108.1     9.0     0.0   158.0
   -71.25   -32.75    1252       0       4    36.0    67.1     6.3     0.0   109.4
   -71.25   -32.75    1252     110       0    35.7     0.0     2.5     0.0    38.2
   -71.25   -32.75    1252     110       1    22.0    38.8     6.6     0.0    67.4
   -71.25   -32.75    1252     110       2    35.7     0.0     2.6     0.0    38.3
   -71.25   -32.75    1252     110       3    35.6     0.0     2.6     0.0    38.3
   -71.25   -32.75    1252     110       4    35.4     0.0     2.0     0.0    37.4
   -71.25   -32.75    1252     131       0    33.7     0.0     2.7     0.0    36.4
   -71.25   -32.75    1252     131       1    33.6     0.0     2.3     0.0    35.9
   -71.25   -32.75    1252     131       2    17.6    25.7     6.6     0.0    49.9
   -71.25   -32.75    1252     131       3    33.9     0.0     2.1     0.0    36.0
   -71.25   -32.75    1252     131       4    33.5     0.0     3.0     0.0    36.5
   -71.25   -32.75    1252     132       0    36.4     0.0     2.7     0.0    39.2
   -71.25   -32.75    1252     132       1    36.4     0.0     2.9     0.0    39.3
   -71.25   -32.75    1252     132       2    36.4     0.0     2.7     0.0    39.2
   -71.25   -32.75    1252     132       3    35.9     0.0     3.1     0.0    39.0
   -71.25   -32.75    1252     132       4    22.1    34.6     6.3     0.0    63.0
   -71.25   -32.75    1252     133       0    34.1     0.0     2.6     0.0    36.7
   -71.25   -32.75    1252     133       1    34.1     0.0     2.4     0.0    36.6
   -71.25   -32.75    1252     133       2    34.1     0.0     3.0     0.0    37.1
   -71.25   -32.75    1252     133       3    34.1     0.0     2.1     0.0    36.2
   -71.25   -32.75    1252     133       4    17.4     0.0     1.4     0.0    18.8
   -71.25   -32.75    1252     134       0    21.5     0.0     6.1     0.0    27.6
   -71.25   -32.75    1252     134       1    35.9     0.0     2.6     0.0    38.5
   -71.25   -32.75    1252     134       2    35.9     0.0     2.9     0.0    38.7
   -71.25   -32.75    1252     134       3    35.9     0.0     3.3     0.0    39.1
   -71.25   -32.75    1252     134       4    34.9     0.0     2.1     0.0    37.0
   -71.25   -32.75    1252     140       0    21.1     0.0     0.2     1.9    23.1
   -71.25   -32.75    1252     140       1    35.8     0.0     0.3     1.9    37.9
   -71.25   -32.75    1252     140       2    35.8     0.0     0.3     1.9    37.9
   -71.25   -32.75    1252     140       3    35.8     0.0     0.3     1.9    38.0
   -71.25   -32.75    1252     140       4    35.8     0.0     0.3     1.9    38.0
   -71.25   -32.75    1252     160       0    35.2     0.0     0.4     1.9    37.5
   -71.25   -32.75    1252     160       1    36.8   105.9     0.8     3.6   147.2
   -71.25   -32.75    1252     160       2    36.8   105.8     0.8     3.6   147.1
   -71.25   -32.75    1252     160       3    36.7     0.0     0.3     1.9    38.9
   -71.25   -32.75    1252     160       4    36.7    40.8     0.8     2.9    81.2
   -71.25   -32.75    1253       0       0     7.6    35.2     3.0     0.0    45.9
   -71.25   -32.75    1253       0       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75    1253       0       2     4.1     7.7     2.8     0.0    14.6
   -71.25   -32.75    1253       0       3    10.9    50.0     3.7     0.0    64.5
   -71.25   -32.75    1253       0       4     1.2    17.4     1.5     0.0    20.1
   -71.25   -32.75    1253     110       0     8.3     0.0     2.1     0.0    10.4
   -71.25   -32.75    1253     110       1     0.0     2.1     0.0     0.0     2.1
   -71.25   -32.75    1253     110       2     8.3     0.0     2.1     0.0    10.4
   -71.25   -32.75    1253     110       3     8.0     0.0     2.1     0.0    10.1
   -71.25   -32.75    1253     110       4     6.7     0.0     1.7     0.0     8.4
   -71.25   -32.75    1253     131       0     6.1     0.0     2.2     0.0     8.4
   -71.25   -32.75    1253     131       1     5.7     0.0     2.0     0.0     7.7
   -71.25   -32.75    1253     131       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75    1253     131       3     7.4     0.0     1.9     0.0     9.3
   -71.25   -32.75    1253     131       4     5.1     0.0     2.3     0.0     7.4
   -71.25   -32.75    1253     132       0     8.6     0.0     2.0     0.0    10.6
   -71.25   -32.75    1253     132       1     8.4     0.0     2.1     0.0    10.5
   -71.25   -32.75    1253     132       2     8.6     0.0     2.0     0.0    10.6
   -71.25   -32.75    1253     132       3     5.5     0.0     2.4     0.0     7.9
   -71.25   -32.75    1253     132       4     0.0     2.1     0.0     0.0     2.1
   -71.25   -32.75    1253     133       0     7.7     0.0     2.3     0.0    10.0
