      Lon      Lat    Year   Stand   Patch     TeBE_tm    TeBE_itm  TeBE_itscl     TeBS_tm    TeBS_itm       TeE_s       TeR_s        TeNE     BBS_itm     BBE_itm        BE_s         C3G   Total
   -71.25   -32.75     550       0       0      0.0000      0.0000      0.0000      0.0290      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.8807  0.9097
   -71.25   -32.75     550       0       1      0.0007      0.0000      0.0000      0.0000      0.0003      0.0000      0.0000      0.0002      0.0000      0.0000      0.0000      0.6431  0.6444
   -71.25   -32.75     550       0       2      0.0000      0.0000      0.0000      0.0036      0.0064      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0929  0.1030
   -71.25   -32.75     550       0       3      0.0490      0.1131      0.0000      0.0583      0.0943      0.0000      0.0000      0.1050      0.0000      0.0000      0.0000      4.8026  5.2222
   -71.25   -32.75     550       0       4      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.1306  0.1306
   -71.25   -32.75     550     110       0      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0017  0.0017
   -71.25   -32.75     550     110       1      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.3405  1.3405
   -71.25   -32.75     550     110       2      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.2532  1.2532
   -71.25   -32.75     550     110       3      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0014  0.0014
   -71.25   -32.75     550     110       4      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.2099  0.2099
   -71.25   -32.75     550     131       0      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.1342  1.1342
