      Lon      Lat    Year   Stand       Jan       Feb       Mar       Apr       May       Jun       Jul       Aug       Sep       Oct       Nov       Dec
   -71.25   -32.75   -6050       0     0.000     0.343     1.931     9.151    46.478   186.513   115.048    53.774     9.764    13.299     0.806     1.691
   -71.25   -32.75   -6050     110     0.000     0.343     1.931     9.151    46.478   186.513   115.048    53.774     9.764    13.299     0.806     1.691
   -71.25   -32.75   -6050     131     0.000     0.343     1.931     9.151    46.478   186.513   115.048    53.774     9.764    13.299     0.806     1.691
   -71.25   -32.75   -6050     132     0.000     0.343     1.931     9.151    46.478   186.513   115.048    53.774     9.764    13.299     0.806     1.691
   -71.25   -32.75   -6050     133     0.000     0.343     1.931     9.151    46.478   186.513   115.048    53.774     9.764    13.299     0.806     1.691
   -71.25   -32.75   -6050     134     0.000     0.343     1.931     9.151    46.478   186.513   115.048    53.774     9.764    13.299     0.806     1.691
   -71.25   -32.75   -6050     140     0.000     0.343     1.931     9.151    46.478   186.513   115.048    53.774     9.764    13.299     0.806     1.691
   -71.25   -32.75   -6050     160     0.000     0.343     1.931     9.151    46.478   186.513   115.048    53.774     9.764    13.299     0.806     1.691
   -71.25   -32.75   -6049       0     0.000     0.883     0.871     4.672    28.496    84.419   158.413    35.952    12.500     8.467     6.617     0.776
   -71.25   -32.75   -6049     110     0.000     0.883     0.871     4.672    28.496    84.419   158.413    35.952    12.500     8.467     6.617     0.776
   -71.25   -32.75   -6049     131     0.000     0.883     0.871     4.672    28.496    84.419   158.413    35.952    12.500     8.467     6.617     0.776
   -71.25   -32.75   -6049     132     0.000     0.883     0.871     4.672    28.496    84.419   158.413    35.952    12.500     8.467     6.617     0.776
   -71.25   -32.75   -6049     133     0.000     0.883     0.871     4.672    28.496    84.419   158.413    35.952    12.500     8.467     6.617     0.776
   -71.25   -32.75   -6049     134     0.000     0.883     0.871     4.672    28.496    84.419   158.413    35.952    12.500     8.467     6.617     0.776
   -71.25   -32.75   -6049     140     0.000     0.883     0.871     4.672    28.496    84.419   158.413    35.952    12.500     8.467     6.617     0.776
   -71.25   -32.75   -6049     160     0.000     0.883     0.871     4.672    28.496    84.419   158.413    35.952    12.500     8.467     6.617     0.776
   -71.25   -32.75   -6048       0     0.000     0.706     2.421    36.960    69.178   113.397   158.215    40.834    23.592    12.216     5.346     0.833
   -71.25   -32.75   -6048     110     0.000     0.706     2.421    36.960    69.178   113.397   158.215    40.834    23.592    12.216     5.346     0.833
   -71.25   -32.75   -6048     131     0.000     0.706     2.421    36.960    69.178   113.397   158.215    40.834    23.592    12.216     5.346     0.833
