      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75  -19050       0       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050       0       1     0.0    25.2     0.0     0.0    25.2
   -71.25   -32.75  -19050       0       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050       0       3     0.0    30.5     0.0     0.0    30.5
   -71.25   -32.75  -19050       0       4     0.0    33.8     0.0     0.0    33.8
   -71.25   -32.75  -19050     110       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     110       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     110       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     110       3     0.0     9.1     0.0     0.0     9.1
   -71.25   -32.75  -19050     110       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     131       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     131       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     131       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     131       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     131       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     132       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     132       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     132       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     132       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     132       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     133       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     133       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     133       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     133       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     133       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     134       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     134       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     134       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     134       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     134       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     140       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     140       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     140       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     140       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     140       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     160       0     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     160       1     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     160       2     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     160       3     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19050     160       4     0.0     0.0     0.0     0.0     0.0
   -71.25   -32.75  -19049       0       0   108.1    77.4    16.1     0.0   201.7
   -71.25   -32.75  -19049       0       1   106.9   120.0    16.8     0.0   243.7
   -71.25   -32.75  -19049       0       2   108.3    71.4    16.0     0.0   195.7
   -71.25   -32.75  -19049       0       3   106.6   121.9    17.0     0.0   245.5
   -71.25   -32.75  -19049       0       4   106.6   125.1    16.9     0.0   248.5
   -71.25   -32.75  -19049     110       0   100.5     0.0     0.9     0.0   101.3
   -71.25   -32.75  -19049     110       1    93.3    72.0    15.9     0.0   181.1
   -71.25   -32.75  -19049     110       2   101.5     0.0     1.0     0.0   102.5
   -71.25   -32.75  -19049     110       3    93.4    91.8    16.0     0.0   201.2
   -71.25   -32.75  -19049     110       4    99.2     0.0    11.6     0.0   110.8
   -71.25   -32.75  -19049     131       0    98.7     0.0     4.5     0.0   103.1
   -71.25   -32.75  -19049     131       1    97.8     0.0     0.9     0.0    98.7
   -71.25   -32.75  -19049     131       2    98.6     0.0     0.9     0.0    99.5
   -71.25   -32.75  -19049     131       3    98.7     0.0     8.2     0.0   106.9
   -71.25   -32.75  -19049     131       4    89.2    84.7    15.6     0.0   189.6
   -71.25   -32.75  -19049     132       0   101.9     0.0     0.9     0.0   102.8
   -71.25   -32.75  -19049     132       1   102.8     0.0     4.6     0.0   107.5
   -71.25   -32.75  -19049     132       2   100.4     0.0     6.9     0.0   107.3
   -71.25   -32.75  -19049     132       3   102.8     0.0     0.9     0.0   103.8
   -71.25   -32.75  -19049     132       4   101.4     0.0     7.4     0.0   108.8
   -71.25   -32.75  -19049     133       0    98.7     0.0     0.9     0.0    99.6
   -71.25   -32.75  -19049     133       1    93.6     0.0     0.7     0.0    94.2
   -71.25   -32.75  -19049     133       2    89.8    53.4    15.6     0.0   158.8
   -71.25   -32.75  -19049     133       3    97.3     0.0     0.8     0.0    98.1
   -71.25   -32.75  -19049     133       4    95.6     0.0     5.4     0.0   101.0
   -71.25   -32.75  -19049     134       0   101.7     0.0    10.3     0.0   112.0
   -71.25   -32.75  -19049     134       1   101.8     0.0     0.9     0.0   102.7
   -71.25   -32.75  -19049     134       2   101.6     0.0     0.9     0.0   102.5
   -71.25   -32.75  -19049     134       3   101.3     0.0     0.9     0.0   102.2
   -71.25   -32.75  -19049     134       4    95.5    13.0    16.9     0.0   125.5
   -71.25   -32.75  -19049     140       0    94.1     0.0     1.5     2.0    97.6
   -71.25   -32.75  -19049     140       1   101.7     0.0     0.1     0.9   102.7
   -71.25   -32.75  -19049     140       2   101.6     0.0     0.1     0.8   102.6
   -71.25   -32.75  -19049     140       3    93.9    42.8     1.7     2.0   140.4
   -71.25   -32.75  -19049     140       4   101.7     0.0     1.6     2.0   105.4
   -71.25   -32.75  -19049     160       0    95.7     7.0     1.7     2.0   106.4
   -71.25   -32.75  -19049     160       1    95.0    30.0     1.5     2.0   128.5
   -71.25   -32.75  -19049     160       2    95.5    15.6     1.7     2.0   114.8
   -71.25   -32.75  -19049     160       3    97.9    38.6     1.7     2.0   140.2
   -71.25   -32.75  -19049     160       4    99.8     0.0     0.3     2.0   102.1
   -71.25   -32.75  -19048       0       0    16.8    47.9     7.4     0.0    72.1
   -71.25   -32.75  -19048       0       1    16.3    78.2     7.4     0.0   101.9
   -71.25   -32.75  -19048       0       2    16.9    40.3     7.4     0.0    64.6
   -71.25   -32.75  -19048       0       3    16.2    78.7     7.4     0.0   102.3
   -71.25   -32.75  -19048       0       4    16.2    80.3     7.4     0.0   103.9
   -71.25   -32.75  -19048     110       0    10.9     0.0     1.7     0.0    12.6
   -71.25   -32.75  -19048     110       1     3.7    49.7     6.3     0.0    59.8
   -71.25   -32.75  -19048     110       2    12.8     0.0     2.1     0.0    15.0
   -71.25   -32.75  -19048     110       3     3.7    50.3     6.3     0.0    60.3
   -71.25   -32.75  -19048     110       4     8.7     0.0     5.3     0.0    14.1
   -71.25   -32.75  -19048     131       0    11.6     0.0     3.5     0.0    15.1
   -71.25   -32.75  -19048     131       1    10.0     0.0     1.6     0.0    11.5
   -71.25   -32.75  -19048     131       2    11.4     0.0     1.8     0.0    13.2
   -71.25   -32.75  -19048     131       3    80.1    37.7     9.5     0.0   127.3
   -71.25   -32.75  -19048     131       4     1.6    41.5     6.3     0.0    49.4
   -71.25   -32.75  -19048     132       0    11.8     0.0     1.9     0.0    13.7
   -71.25   -32.75  -19048     132       1    13.6     0.0     4.0     0.0    17.5
   -71.25   -32.75  -19048     132       2     9.3     0.0     3.9     0.0    13.2
   -71.25   -32.75  -19048     132       3    13.6     0.0     2.2     0.0    15.8
   -71.25   -32.75  -19048     132       4    10.8     0.0     4.3     0.0    15.1
   -71.25   -32.75  -19048     133       0    11.3     0.0     1.8     0.0    13.1
   -71.25   -32.75  -19048     133       1     5.0     0.0     1.0     0.0     5.9
   -71.25   -32.75  -19048     133       2     1.9    42.5     6.3     0.0    50.7
   -71.25   -32.75  -19048     133       3     8.7     0.0     1.3     0.0    10.0
   -71.25   -32.75  -19048     133       4     6.3     0.0     3.0     0.0     9.3
   -71.25   -32.75  -19048     134       0    12.6     6.4     5.7     0.0    24.8
   -71.25   -32.75  -19048     134       1    12.9     0.0     2.1     0.0    15.0
   -71.25   -32.75  -19048     134       2    12.6     0.0     2.0     0.0    14.6
   -71.25   -32.75  -19048     134       3    12.0     0.0     1.9     0.0    13.9
   -71.25   -32.75  -19048     134       4     4.9    57.8     6.3     0.0    69.1
   -71.25   -32.75  -19048     140       0     4.2     4.0     0.6     3.6    12.4
   -71.25   -32.75  -19048     140       1    13.0     0.0     0.2     1.6    14.9
   -71.25   -32.75  -19048     140       2    12.8     0.0     0.2     1.6    14.6
   -71.25   -32.75  -19048     140       3    13.0   105.2     0.7     3.6   122.6
   -71.25   -32.75  -19048     140       4    13.0   101.5     0.7     3.6   118.8
   -71.25   -32.75  -19048     160       0     5.3    55.6     0.7     3.6    65.2
   -71.25   -32.75  -19048     160       1     5.6    11.7     0.6     1.7    19.7
   -71.25   -32.75  -19048     160       2     5.4    50.9     0.7     3.6    60.6
   -71.25   -32.75  -19048     160       3     6.6    62.1     0.7     3.6    73.0
   -71.25   -32.75  -19048     160       4     8.4     0.0     0.3     2.4    11.2
   -71.25   -32.75  -19047       0       0    33.0    82.0    15.2     0.0   130.2
   -71.25   -32.75  -19047       0       1    32.0   108.2    15.3     0.0   155.4
   -71.25   -32.75  -19047       0       2    33.3    70.7    15.0     0.0   119.1
   -71.25   -32.75  -19047       0       3    31.7   107.7    15.3     0.0   154.8
   -71.25   -32.75  -19047       0       4    31.7   109.7    15.3     0.0   156.8
   -71.25   -32.75  -19047     110       0    22.5     0.0     6.5     0.0    29.1
   -71.25   -32.75  -19047     110       1    20.4    76.9    12.4     0.0   109.8
   -71.25   -32.75  -19047     110       2    25.8     0.0     8.5     0.0    34.3
   -71.25   -32.75  -19047     110       3    20.6    77.3    12.4     0.0   110.4
   -71.25   -32.75  -19047     110       4    21.7    77.8    13.3     0.0   112.7
   -71.25   -32.75  -19047     131       0    23.5    48.2    13.4     0.0    85.0
   -71.25   -32.75  -19047     131       1    20.8     0.0     6.5     0.0    27.2
   -71.25   -32.75  -19047     131       2    23.0     0.0     7.8     0.0    30.8
   -71.25   -32.75  -19047     131       3    15.9     0.0     7.0     0.0    22.8
   -71.25   -32.75  -19047     131       4    17.6    72.2    11.9     0.0   101.6
   -71.25   -32.75  -19047     132       0    23.9     0.0     6.9     0.0    30.9
   -71.25   -32.75  -19047     132       1    27.4    57.7    14.5     0.0    99.6
   -71.25   -32.75  -19047     132       2    22.8     0.0    13.0     0.0    35.8
   -71.25   -32.75  -19047     132       3    27.4     0.0     9.0     0.0    36.4
   -71.25   -32.75  -19047     132       4    23.1    26.3    13.7     0.0    63.1
   -71.25   -32.75  -19047     133       0    22.9     0.0     7.6     0.0    30.5
   -71.25   -32.75  -19047     133       1    20.4     0.0     4.4     0.0    24.7
   -71.25   -32.75  -19047     133       2    20.0    89.6    13.3     0.0   122.9
   -71.25   -32.75  -19047     133       3    19.6     0.0     5.7     0.0    25.3
   -71.25   -32.75  -19047     133       4    18.9     0.0    10.3     0.0    29.2
   -71.25   -32.75  -19047     134       0    25.3   130.7    14.3     0.0   170.2
   -71.25   -32.75  -19047     134       1    25.8     0.0     8.3     0.0    34.1
   -71.25   -32.75  -19047     134       2    25.1     0.0     7.9     0.0    33.0
   -71.25   -32.75  -19047     134       3    23.7     0.0     7.2     0.0    31.0
   -71.25   -32.75  -19047     134       4    20.9    80.4    12.6     0.0   113.9
   -71.25   -32.75  -19047     140       0    20.6    79.0     1.2     3.6   104.4
   -71.25   -32.75  -19047     140       1    26.3     0.0     0.9     2.3    29.5
   -71.25   -32.75  -19047     140       2    25.7     0.0     0.8     2.3    28.8
   -71.25   -32.75  -19047     140       3   141.1   198.2     1.3     3.6   344.2
   -71.25   -32.75  -19047     140       4    26.2   143.4     1.4     3.6   174.7
   -71.25   -32.75  -19047     160       0    22.1    81.2     1.2     3.6   108.2
   -71.25   -32.75  -19047     160       1    22.7    50.3     1.2     2.0    76.3
   -71.25   -32.75  -19047     160       2    22.3    75.1     1.2     3.6   102.3
   -71.25   -32.75  -19047     160       3    24.0   100.9     1.4     3.6   130.0
   -71.25   -32.75  -19047     160       4    22.6     0.0     1.0     3.0    26.6
   -71.25   -32.75  -19046       0       0    14.7    44.8     4.8     0.0    64.4
   -71.25   -32.75  -19046       0       1    13.7    66.8     5.1     0.0    85.6
   -71.25   -32.75  -19046       0       2    14.8    32.2     4.4     0.0    51.4
   -71.25   -32.75  -19046       0       3    13.5    66.5     5.1     0.0    85.0
   -71.25   -32.75  -19046       0       4    13.5    69.2     5.1     0.0    87.7
   -71.25   -32.75  -19046     110       0     3.7     0.0     1.1     0.0     4.8
   -71.25   -32.75  -19046     110       1     2.2    41.7     1.5     0.0    45.4
   -71.25   -32.75  -19046     110       2    11.7    15.6     3.0     0.0    30.4
   -71.25   -32.75  -19046     110       3     2.1    38.1     1.5     0.0    41.8
   -71.25   -32.75  -19046     110       4     2.9    41.5     1.6     0.0    46.0
   -71.25   -32.75  -19046     131       0    13.1    90.9     6.1     0.0   110.1
   -71.25   -32.75  -19046     131       1     5.7     0.0     1.2     0.0     6.9
   -71.25   -32.75  -19046     131       2     9.7     0.0     1.9     0.0    11.6
   -71.25   -32.75  -19046     131       3     3.8     0.0     0.8     0.0     4.6
   -71.25   -32.75  -19046     131       4     1.4    40.0     1.5     0.0    42.9
   -71.25   -32.75  -19046     132       0     4.3     0.0     1.2     0.0     5.5
   -71.25   -32.75  -19046     132       1    14.8    92.0     7.3     0.0   114.1
   -71.25   -32.75  -19046     132       2     3.4    40.6     1.6     0.0    45.6
   -71.25   -32.75  -19046     132       3    14.9    33.5     6.6     0.0    54.9
   -71.25   -32.75  -19046     132       4    14.7    84.3     7.3     0.0   106.3
   -71.25   -32.75  -19046     133       0     7.4     0.0     1.4     0.0     8.8
   -71.25   -32.75  -19046     133       1     2.9     0.0     0.8     0.0     3.7
   -71.25   -32.75  -19046     133       2     2.5    44.1     1.8     0.0    48.4
   -71.25   -32.75  -19046     133       3     2.2     0.0     1.0     0.0     3.2
   -71.25   -32.75  -19046     133       4     1.7     1.7     1.6     0.0     5.1
   -71.25   -32.75  -19046     134       0     7.5    64.7     2.4     0.0    74.6
   -71.25   -32.75  -19046     134       1    10.3     1.4     2.5     0.0    14.3
   -71.25   -32.75  -19046     134       2     7.0     0.0     1.9     0.0     8.9
   -71.25   -32.75  -19046     134       3     4.7     0.0     1.2     0.0     6.0
   -71.25   -32.75  -19046     134       4     2.4    43.1     1.6     0.0    47.1
   -71.25   -32.75  -19046     140       0     2.2    41.9     0.2     3.6    47.9
   -71.25   -32.75  -19046     140       1    14.1    32.3     0.6     3.6    50.7
   -71.25   -32.75  -19046     140       2    10.5     6.0     0.2     3.6    20.4
   -71.25   -32.75  -19046     140       3     0.0     0.0     0.0     3.6     3.6
   -71.25   -32.75  -19046     140       4    12.8    84.8     0.7     3.6   101.8
   -71.25   -32.75  -19046     160       0     3.0    40.7     0.2     3.6    47.5
   -71.25   -32.75  -19046     160       1     3.8     4.6     0.2     1.1     9.7
   -71.25   -32.75  -19046     160       2     3.1    26.6     0.2     3.6    33.5
   -71.25   -32.75  -19046     160       3     4.4    50.8     0.2     3.6    59.1
   -71.25   -32.75  -19046     160       4     3.3     6.2     0.2     3.6    13.3
   -71.25   -32.75  -19045       0       0    72.8   110.6    17.3     0.0   200.6
   -71.25   -32.75  -19045       0       1    72.3   134.5    17.5     0.0   224.4
   -71.25   -32.75  -19045       0       2    72.8   103.2    17.3     0.0   193.3
   -71.25   -32.75  -19045       0       3    72.4   131.0    17.5     0.0   220.9
   -71.25   -32.75  -19045       0       4    72.3   132.4    17.5     0.0   222.1
   -71.25   -32.75  -19045     110       0    63.6    16.8    15.3     0.0    95.7
   -71.25   -32.75  -19045     110       1    63.7   106.9    16.4     0.0   186.9
   -71.25   -32.75  -19045     110       2    63.4   132.1    17.3     0.0   212.8
   -71.25   -32.75  -19045     110       3    63.6   106.5    16.5     0.0   186.5
   -71.25   -32.75  -19045     110       4    63.9    84.2    15.0     0.0   163.1
   -71.25   -32.75  -19045     131       0    62.5   155.5    22.0     0.0   239.9
   -71.25   -32.75  -19045     131       1    60.4    44.4    16.7     0.0   121.5
   -71.25   -32.75  -19045     131       2    60.5   118.2    17.4     0.0   196.1
   -71.25   -32.75  -19045     131       3    63.8     0.0     9.5     0.0    73.4
   -71.25   -32.75  -19045     131       4    60.7   102.7    17.1     0.0   180.6
   -71.25   -32.75  -19045     132       0    64.9    33.2    15.1     0.0   113.2
   -71.25   -32.75  -19045     132       1    66.9   156.9    22.2     0.0   246.0
   -71.25   -32.75  -19045     132       2    65.0   108.0    16.1     0.0   189.1
   -71.25   -32.75  -19045     132       3    67.0   157.7    22.2     0.0   246.9
   -71.25   -32.75  -19045     132       4   156.0   231.6     5.6     0.0   393.2
   -71.25   -32.75  -19045     133       0    60.8   108.9    17.6     0.0   187.3
   -71.25   -32.75  -19045     133       1    60.8     0.0    15.5     0.0    76.3
   -71.25   -32.75  -19045     133       2    60.7    86.0    15.8     0.0   162.5
   -71.25   -32.75  -19045     133       3    60.8     8.3    16.7     0.0    85.8
   -71.25   -32.75  -19045     133       4    60.9   105.9    17.1     0.0   183.9
   -71.25   -32.75  -19045     134       0    63.8   126.4    17.0     0.0   207.1
   -71.25   -32.75  -19045     134       1    65.7   153.6    22.3     0.0   241.6
   -71.25   -32.75  -19045     134       2    64.0    86.5    15.9     0.0   166.4
   -71.25   -32.75  -19045     134       3    63.9    69.1    16.6     0.0   149.6
   -71.25   -32.75  -19045     134       4    64.9    91.4    14.8     0.0   171.1
   -71.25   -32.75  -19045     140       0    65.9   110.4     1.6     3.6   181.6
   -71.25   -32.75  -19045     140       1    65.0   151.8     2.2     3.6   222.7
   -71.25   -32.75  -19045     140       2    63.7   121.1     1.7     3.6   190.1
   -71.25   -32.75  -19045     140       3    63.2     0.0     1.1     2.5    66.8
   -71.25   -32.75  -19045     140       4    63.8   141.4     2.1     3.6   210.9
   -71.25   -32.75  -19045     160       0    65.8    83.4     1.4     3.6   154.3
   -71.25   -32.75  -19045     160       1    66.0    94.4     1.6     2.1   164.1
   -71.25   -32.75  -19045     160       2    66.1    68.4     1.4     2.7   138.8
   -71.25   -32.75  -19045     160       3    66.2    85.4     1.5     3.6   156.7
   -71.25   -32.75  -19045     160       4    66.1    82.6     1.4     3.6   153.8
   -71.25   -32.75  -19044       0       0     2.0    67.2     1.6     0.0    70.8
   -71.25   -32.75  -19044       0       1     1.1    88.3     1.8     0.0    91.2
   -71.25   -32.75  -19044       0       2     2.3    61.9     1.4     0.0    65.7
   -71.25   -32.75  -19044       0       3     1.1    84.4     1.8     0.0    87.3
   -71.25   -32.75  -19044       0       4     1.0    85.7     1.8     0.0    88.5
   -71.25   -32.75  -19044     110       0     0.0    32.1     0.0     0.0    32.1
   -71.25   -32.75  -19044     110       1     0.0    50.7     0.0     0.0    50.7
   -71.25   -32.75  -19044     110       2     0.0    67.0     0.0     0.0    67.0
   -71.25   -32.75  -19044     110       3     0.0    54.9     0.0     0.0    54.9
   -71.25   -32.75  -19044     110       4     0.0    28.3     0.0     0.0    28.3
   -71.25   -32.75  -19044     131       0     7.8   102.4     4.2     0.0   114.3
   -71.25   -32.75  -19044     131       1     0.0    37.9     0.0     0.0    37.9
