      Lon      Lat    Year   Stand   Patch    Surf   Drain    Base    Deep     All
   -71.25   -32.75   -1150       0       0    97.1    11.2    14.6     0.0   122.9
   -71.25   -32.75   -1150       0       1    98.3    10.3    14.8     0.0   123.4
   -71.25   -32.75   -1150       0       2    92.2   100.2    27.3     0.0   219.7
   -71.25   -32.75   -1150       0       3    89.0    59.1    21.0     0.0   169.0
   -71.25   -32.75   -1150       0       4    96.0    24.5    17.6     0.0   138.1
   -71.25   -32.75   -1150     110       0    79.4    56.7    29.2     0.0   165.3
   -71.25   -32.75   -1150     110       1    80.5     0.0     0.9     0.0    81.4
   -71.25   -32.75   -1150     110       2    86.5     0.0     0.8     0.0    87.3
   -71.25   -32.75   -1150     110       3    81.1     0.0     1.0     0.0    82.1
   -71.25   -32.75   -1150     110       4    78.2   133.7    30.5     0.0   242.4
   -71.25   -32.75   -1150     131       0    75.0     0.0     1.0     0.0    76.0
   -71.25   -32.75   -1150     131       1    73.5     0.0     4.6     0.0    78.1
   -71.25   -32.75   -1150     131       2    77.8     0.0     1.0     0.0    78.8
   -71.25   -32.75   -1150     131       3    75.4     0.0    19.5     0.0    95.0
   -71.25   -32.75   -1150     131       4    77.8     0.0     0.9     0.0    78.7
   -71.25   -32.75   -1150     132       0    83.3     0.0     1.0     0.0    84.3
   -71.25   -32.75   -1150     132       1    82.3     0.0     1.1     0.0    83.4
   -71.25   -32.75   -1150     132       2    89.2     0.0     0.7     0.0    89.9
   -71.25   -32.75   -1150     132       3   204.1    21.2     8.7     0.0   234.0
   -71.25   -32.75   -1150     132       4    83.8     0.0     0.9     0.0    84.7
   -71.25   -32.75   -1150     133       0    70.1    94.3    26.0     0.0   190.4
   -71.25   -32.75   -1150     133       1    75.9     0.0     1.0     0.0    77.0
   -71.25   -32.75   -1150     133       2    76.0     0.0     1.6     0.0    77.6
   -71.25   -32.75   -1150     133       3    75.4    26.5    21.1     0.0   123.0
   -71.25   -32.75   -1150     133       4    88.7     0.0     0.7     0.0    89.4
   -71.25   -32.75   -1150     134       0    78.5     0.0     2.0     0.0    80.5
   -71.25   -32.75   -1150     134       1    75.0    90.6    25.2     0.0   190.8
   -71.25   -32.75   -1150     134       2    84.4     0.0     0.9     0.0    85.3
   -71.25   -32.75   -1150     134       3    80.6     0.0     1.0     0.0    81.6
   -71.25   -32.75   -1150     134       4    82.7     0.0     0.8     0.0    83.5
   -71.25   -32.75   -1150     140       0    84.6     0.0     2.2     2.3    89.1
   -71.25   -32.75   -1150     140       1    86.4     0.0     0.1     0.6    87.1
   -71.25   -32.75   -1150     140       2    75.9    75.1     2.5     2.0   155.5
   -71.25   -32.75   -1150     140       3    86.0     0.0     0.1     0.6    86.7
   -71.25   -32.75   -1150     140       4    79.5     0.0     0.2     1.4    81.1
   -71.25   -32.75   -1150     160       0    83.3     0.0     0.1     1.1    84.6
   -71.25   -32.75   -1150     160       1    84.6     0.0     0.1     3.5    88.2
   -71.25   -32.75   -1150     160       2    79.3    90.0     2.6     2.0   173.8
   -71.25   -32.75   -1150     160       3    86.4     0.0     0.1     0.9    87.4
   -71.25   -32.75   -1150     160       4    90.8     0.0     0.1     0.8    91.7
   -71.25   -32.75   -1149       0       0    39.4    40.8     8.6     0.0    88.8
   -71.25   -32.75   -1149       0       1    39.7    38.3     8.1     0.0    86.1
   -71.25   -32.75   -1149       0       2   110.3   160.9     5.1     0.0   276.3
   -71.25   -32.75   -1149       0       3    36.2    31.5     7.3     0.0    75.0
   -71.25   -32.75   -1149       0       4    40.5    58.8     9.7     0.0   109.1
   -71.25   -32.75   -1149     110       0    33.6    92.1    10.9     0.0   136.6
   -71.25   -32.75   -1149     110       1    33.3     0.0     0.6     0.0    33.9
   -71.25   -32.75   -1149     110       2    33.5     0.0     0.5     0.0    34.0
   -71.25   -32.75   -1149     110       3    29.2     0.0     0.7     0.0    29.9
   -71.25   -32.75   -1149     110       4    33.7   101.5    10.9     0.0   146.1
   -71.25   -32.75   -1149     131       0    30.5     0.0     1.2     0.0    31.7
   -71.25   -32.75   -1149     131       1    30.6     0.0     1.7     0.0    32.3
   -71.25   -32.75   -1149     131       2    31.0     0.0     1.1     0.0    32.1
   -71.25   -32.75   -1149     131       3    28.7     0.0     7.4     0.0    36.0
   -71.25   -32.75   -1149     131       4    31.0     0.0     0.8     0.0    31.8
   -71.25   -32.75   -1149     132       0    34.7     0.0     1.0     0.0    35.7
   -71.25   -32.75   -1149     132       1    34.7     0.0     1.2     0.0    35.9
   -71.25   -32.75   -1149     132       2    34.7     0.0     0.4     0.0    35.1
   -71.25   -32.75   -1149     132       3    28.8     6.8     5.5     0.0    41.2
   -71.25   -32.75   -1149     132       4    34.7     0.0     0.8     0.0    35.5
   -71.25   -32.75   -1149     133       0    25.5    31.0     8.5     0.0    65.0
   -71.25   -32.75   -1149     133       1    30.7     0.0     1.1     0.0    31.8
   -71.25   -32.75   -1149     133       2    31.3     0.0     2.0     0.0    33.3
   -71.25   -32.75   -1149     133       3    27.7    14.6     8.6     0.0    50.9
   -71.25   -32.75   -1149     133       4    30.7     0.0     0.4     0.0    31.1
   -71.25   -32.75   -1149     134       0    33.9     0.0     2.0     0.0    35.8
   -71.25   -32.75   -1149     134       1    28.8    34.1     8.3     0.0    71.1
   -71.25   -32.75   -1149     134       2    33.9     0.0     0.9     0.0    34.7
   -71.25   -32.75   -1149     134       3    33.7     0.0     1.2     0.0    34.9
   -71.25   -32.75   -1149     134       4    33.6     0.0     0.6     0.0    34.2
   -71.25   -32.75   -1149     140       0    33.0     7.3     1.0     3.6    45.0
   -71.25   -32.75   -1149     140       1    33.8     0.0     0.0     0.4    34.2
   -71.25   -32.75   -1149     140       2    30.6    41.8     0.9     3.6    76.9
   -71.25   -32.75   -1149     140       3    33.8     0.0     0.0     0.4    34.2
   -71.25   -32.75   -1149     140       4    33.8     0.0     0.2     1.5    35.5
   -71.25   -32.75   -1149     160       0    35.3     0.0     0.1     1.3    36.7
   -71.25   -32.75   -1149     160       1    35.2     0.0     0.1     1.0    36.3
   -71.25   -32.75   -1149     160       2    32.6    63.2     0.9     3.6   100.3
   -71.25   -32.75   -1149     160       3    35.3     0.0     0.1     0.7    36.1
   -71.25   -32.75   -1149     160       4    39.2     0.0     0.0     0.4    39.6
   -71.25   -32.75   -1148       0       0    29.0   107.6     6.5     0.0   143.1
   -71.25   -32.75   -1148       0       1    29.0   109.5     7.2     0.0   145.8
   -71.25   -32.75   -1148       0       2    28.2     5.7     0.8     0.0    34.8
   -71.25   -32.75   -1148       0       3    30.1    97.2     5.2     0.0   132.5
   -71.25   -32.75   -1148       0       4    30.0   112.1     8.9     0.0   151.0
   -71.25   -32.75   -1148     110       0    27.6   126.2    10.2     0.0   163.9
   -71.25   -32.75   -1148     110       1    26.3     0.0     2.8     0.0    29.0
   -71.25   -32.75   -1148     110       2    27.2     0.0     2.5     0.0    29.7
   -71.25   -32.75   -1148     110       3    24.1     0.0     2.0     0.0    26.2
   -71.25   -32.75   -1148     110       4   115.3   180.2     5.4     0.0   300.8
   -71.25   -32.75   -1148     131       0    24.1     0.0     3.7     0.0    27.7
   -71.25   -32.75   -1148     131       1    25.2     0.0     4.3     0.0    29.5
   -71.25   -32.75   -1148     131       2    26.0     0.0     3.7     0.0    29.6
   -71.25   -32.75   -1148     131       3    23.1    65.0     7.7     0.0    95.7
   -71.25   -32.75   -1148     131       4    26.0     0.0     3.1     0.0    29.1
   -71.25   -32.75   -1148     132       0    28.5     0.0     3.6     0.0    32.1
   -71.25   -32.75   -1148     132       1    28.4     0.0     4.0     0.0    32.4
   -71.25   -32.75   -1148     132       2    28.5     0.0     2.4     0.0    30.8
   -71.25   -32.75   -1148     132       3    25.2    60.6     7.1     0.0    93.0
   -71.25   -32.75   -1148     132       4    28.5     0.0     3.3     0.0    31.8
   -71.25   -32.75   -1148     133       0    22.7    76.0     6.8     0.0   105.5
   -71.25   -32.75   -1148     133       1    23.9     0.0     3.5     0.0    27.4
   -71.25   -32.75   -1148     133       2    26.1     0.0     5.3     0.0    31.4
   -71.25   -32.75   -1148     133       3    23.0    83.3     7.3     0.0   113.5
   -71.25   -32.75   -1148     133       4    24.0     0.0     2.1     0.0    26.2
   -71.25   -32.75   -1148     134       0    27.9     0.0     5.3     0.0    33.2
   -71.25   -32.75   -1148     134       1    24.5    81.0     6.5     0.0   112.0
   -71.25   -32.75   -1148     134       2    27.9     0.0     3.4     0.0    31.3
   -71.25   -32.75   -1148     134       3    26.9     0.0     3.9     0.0    30.7
   -71.25   -32.75   -1148     134       4    26.6     0.0     2.7     0.0    29.4
   -71.25   -32.75   -1148     140       0    25.3   104.3     1.0     3.6   134.3
   -71.25   -32.75   -1148     140       1    27.8     0.0     0.2     2.2    30.2
   -71.25   -32.75   -1148     140       2    24.7    88.3     0.7     3.6   117.3
   -71.25   -32.75   -1148     140       3    27.8     0.0     0.2     2.2    30.3
   -71.25   -32.75   -1148     140       4    27.8     0.0     0.5     2.3    30.6
   -71.25   -32.75   -1148     160       0    28.9     0.0     0.5     2.3    31.7
   -71.25   -32.75   -1148     160       1    28.5     0.0     0.4     2.3    31.2
   -71.25   -32.75   -1148     160       2    25.6    93.5     0.7     3.6   123.5
   -71.25   -32.75   -1148     160       3    28.8     0.0     0.4     2.3    31.5
   -71.25   -32.75   -1148     160       4    25.6     0.0     0.3     2.3    28.2
   -71.25   -32.75   -1147       0       0    28.2    65.9     7.8     0.0   101.9
   -71.25   -32.75   -1147       0       1    28.4    68.4     7.8     0.0   104.6
   -71.25   -32.75   -1147       0       2    33.2     0.0     2.3     0.0    35.5
   -71.25   -32.75   -1147       0       3    27.5    45.4     7.6     0.0    80.6
   -71.25   -32.75   -1147       0       4    29.8    73.6     7.9     0.0   111.3
   -71.25   -32.75   -1147     110       0    23.9   109.8     7.8     0.0   141.5
   -71.25   -32.75   -1147     110       1    21.7     0.0     3.9     0.0    25.6
   -71.25   -32.75   -1147     110       2    23.4     0.0     4.0     0.0    27.5
   -71.25   -32.75   -1147     110       3    12.5     0.0     2.7     0.0    15.1
   -71.25   -32.75   -1147     110       4     7.8     0.0     2.9     0.0    10.6
   -71.25   -32.75   -1147     131       0    17.5     0.0     4.6     0.0    22.1
   -71.25   -32.75   -1147     131       1    21.0     0.0     5.2     0.0    26.2
   -71.25   -32.75   -1147     131       2    21.4     0.0     5.2     0.0    26.7
   -71.25   -32.75   -1147     131       3    15.4    65.7     7.7     0.0    88.9
   -71.25   -32.75   -1147     131       4    21.4     0.0     4.7     0.0    26.1
   -71.25   -32.75   -1147     132       0    25.3     0.0     5.5     0.0    30.8
   -71.25   -32.75   -1147     132       1    25.2     0.0     5.8     0.0    31.0
   -71.25   -32.75   -1147     132       2    25.3     0.0     4.2     0.0    29.5
   -71.25   -32.75   -1147     132       3    16.3    50.5     7.3     0.0    74.0
   -71.25   -32.75   -1147     132       4    25.3     0.0     5.2     0.0    30.5
   -71.25   -32.75   -1147     133       0     8.7    46.5     6.7     0.0    61.9
   -71.25   -32.75   -1147     133       1    16.9     0.0     4.3     0.0    21.2
   -71.25   -32.75   -1147     133       2    21.7     9.1     6.7     0.0    37.5
   -71.25   -32.75   -1147     133       3    10.1    49.3     7.0     0.0    66.4
   -71.25   -32.75   -1147     133       4    17.2     0.0     3.1     0.0    20.4
   -71.25   -32.75   -1147     134       0    24.4    10.4     6.9     0.0    41.8
   -71.25   -32.75   -1147     134       1    12.4    50.3     7.2     0.0    69.9
   -71.25   -32.75   -1147     134       2    24.4     0.0     5.2     0.0    29.6
   -71.25   -32.75   -1147     134       3    23.0     0.0     5.2     0.0    28.1
   -71.25   -32.75   -1147     134       4    22.5     0.0     4.0     0.0    26.5
   -71.25   -32.75   -1147     140       0    19.7    67.1     0.7     3.6    91.3
   -71.25   -32.75   -1147     140       1    24.3     0.0     0.4     1.9    26.6
   -71.25   -32.75   -1147     140       2    13.5    54.0     0.7     3.6    71.9
   -71.25   -32.75   -1147     140       3    24.3     0.0     0.4     1.9    26.6
   -71.25   -32.75   -1147     140       4    24.3     0.0     0.7     3.6    28.6
   -71.25   -32.75   -1147     160       0    25.9    32.1     0.8     3.6    62.4
   -71.25   -32.75   -1147     160       1    25.5     3.6     0.7     3.5    33.3
   -71.25   -32.75   -1147     160       2    16.5    58.3     0.7     3.6    79.1
   -71.25   -32.75   -1147     160       3    25.9     0.0     0.6     3.1    29.6
   -71.25   -32.75   -1147     160       4    19.7     0.0     0.4     2.2    22.3
   -71.25   -32.75   -1146       0       0    40.0    80.7    10.1     0.0   130.8
   -71.25   -32.75   -1146       0       1    40.0    83.4    10.1     0.0   133.5
   -71.25   -32.75   -1146       0       2    41.4     0.0     5.3     0.0    46.7
   -71.25   -32.75   -1146       0       3    40.8    50.8     9.4     0.0   101.0
   -71.25   -32.75   -1146       0       4    40.1    88.1    10.2     0.0   138.4
   -71.25   -32.75   -1146     110       0    35.3   125.8    14.9     0.0   176.0
   -71.25   -32.75   -1146     110       1    33.2     0.0    10.2     0.0    43.4
   -71.25   -32.75   -1146     110       2    33.4    17.3    14.4     0.0    65.1
   -71.25   -32.75   -1146     110       3    32.9     0.0     7.4     0.0    40.3
   -71.25   -32.75   -1146     110       4    34.6     0.0    13.1     0.0    47.7
   -71.25   -32.75   -1146     131       0    31.1     7.4    10.1     0.0    48.6
   -71.25   -32.75   -1146     131       1    32.4    43.5    14.5     0.0    90.4
   -71.25   -32.75   -1146     131       2    34.5    86.6    16.4     0.0   137.5
   -71.25   -32.75   -1146     131       3    31.1    99.7    10.5     0.0   141.3
   -71.25   -32.75   -1146     131       4    34.5    66.4    16.4     0.0   117.3
   -71.25   -32.75   -1146     132       0    37.9    87.6    16.7     0.0   142.2
   -71.25   -32.75   -1146     132       1    37.0    94.7    15.7     0.0   147.4
   -71.25   -32.75   -1146     132       2    38.1    35.5    16.2     0.0    89.9
   -71.25   -32.75   -1146     132       3    34.0    64.9     9.2     0.0   108.1
   -71.25   -32.75   -1146     132       4    38.0    76.0    16.7     0.0   130.7
   -71.25   -32.75   -1146     133       0    30.7    58.5     9.1     0.0    98.4
